      Step     Time          Energy         fmax
BFGS:    0 17:40:38        0.157904        2.1269
BFGS:    1 17:40:38        0.156146        1.9248
BFGS:    2 17:40:38        0.095012        2.8731
BFGS:    3 17:40:39       -0.032570        0.6350
BFGS:    4 17:40:39       -0.061233        0.5221
BFGS:    5 17:40:39       -0.080438        0.9237
BFGS:    6 17:40:40       -0.103728        0.8659
BFGS:    7 17:40:40       -0.141987        0.4147
BFGS:    8 17:40:40       -0.154635        0.3574
BFGS:    9 17:40:40       -0.172043        0.5340
BFGS:   10 17:40:41       -0.181742        0.5633
BFGS:   11 17:40:41       -0.197883        0.3881
BFGS:   12 17:40:41       -0.205876        0.1064
BFGS:   13 17:40:41       -0.203893        0.0519
BFGS:   14 17:40:42       -0.201681        0.0667
BFGS:   15 17:40:42       -0.203052        0.0360
      Step     Time          Energy         fmax
BFGS:    0 20:10:05        0.096343        0.8945
BFGS:    1 20:10:05        0.038151        0.8365
BFGS:    2 20:10:05       -0.197635        0.6190
BFGS:    3 20:10:06       -0.209580        0.3996
BFGS:    4 20:10:06       -0.234963        0.1089
BFGS:    5 20:10:06       -0.242048        0.0576
BFGS:    6 20:10:06       -0.243703        0.0513
BFGS:    7 20:10:07       -0.246553        0.0399
      Step     Time          Energy         fmax
BFGS:    0 12:30:26     -508.365265        0.7751
BFGS:    1 12:30:26     -508.428314        0.7093
BFGS:    2 12:30:26     -508.726471        0.2377
BFGS:    3 12:30:26     -508.730499        0.2273
BFGS:    4 12:30:26     -508.731171        0.1786
BFGS:    5 12:30:27     -508.762756        0.1362
BFGS:    6 12:30:27     -508.778259        0.1075
BFGS:    7 12:30:27     -508.775146        0.0752
BFGS:    8 12:30:27     -508.772034        0.0611
BFGS:    9 12:30:27     -508.763214        0.0303
      Step     Time          Energy         fmax
BFGS:    0 13:03:14        0.075855        0.8297
BFGS:    1 13:03:14        0.039491        0.7779
BFGS:    2 13:03:14       -0.197217        0.5808
BFGS:    3 13:03:14       -0.218432        0.3597
BFGS:    4 13:03:14       -0.227550        0.2190
BFGS:    5 13:03:14       -0.238813        0.1209
BFGS:    6 13:03:15       -0.239786        0.1147
BFGS:    7 13:03:15       -0.237622        0.0986
BFGS:    8 13:03:15       -0.235239        0.0827
BFGS:    9 13:03:15       -0.234176        0.0706
BFGS:   10 13:03:15       -0.233038        0.0328
