      Step     Time          Energy         fmax
BFGS:    0 17:40:56        0.042385        0.9612
BFGS:    1 17:40:57        0.001879        0.8872
BFGS:    2 17:40:57       -0.266452        0.6693
BFGS:    3 17:40:57       -0.279873        0.5008
BFGS:    4 17:40:57       -0.308140        0.2763
BFGS:    5 17:40:58       -0.319777        0.3067
BFGS:    6 17:40:58       -0.328327        0.2686
BFGS:    7 17:40:58       -0.328076        0.1992
BFGS:    8 17:40:59       -0.334703        0.1187
BFGS:    9 17:40:59       -0.335692        0.1004
BFGS:   10 17:40:59       -0.335589        0.0899
BFGS:   11 17:40:59       -0.336389        0.0532
BFGS:   12 17:41:00       -0.339436        0.0207
      Step     Time          Energy         fmax
BFGS:    0 20:10:22        0.165218        2.1256
BFGS:    1 20:10:22        0.159226        1.9252
BFGS:    2 20:10:22        0.097965        2.8734
BFGS:    3 20:10:22       -0.031492        0.6356
BFGS:    4 20:10:23       -0.058169        0.5264
BFGS:    5 20:10:23       -0.080633        0.9162
BFGS:    6 20:10:23       -0.104823        0.8637
BFGS:    7 20:10:24       -0.142411        0.4311
BFGS:    8 20:10:24       -0.153593        0.3595
BFGS:    9 20:10:24       -0.169232        0.5185
BFGS:   10 20:10:24       -0.182026        0.5651
BFGS:   11 20:10:25       -0.193224        0.4122
BFGS:   12 20:10:25       -0.206012        0.1083
BFGS:   13 20:10:25       -0.203348        0.0563
BFGS:   14 20:10:26       -0.201172        0.0664
BFGS:   15 20:10:26       -0.202695        0.0475
      Step     Time          Energy         fmax
BFGS:    0 12:30:31     -508.124969        0.8341
BFGS:    1 12:30:31     -508.225739        0.7553
BFGS:    2 12:30:31     -508.563751        0.1879
BFGS:    3 12:30:31     -508.565216        0.1698
BFGS:    4 12:30:31     -508.569519        0.1435
BFGS:    5 12:30:31     -508.606995        0.1143
BFGS:    6 12:30:31     -508.628845        0.0935
BFGS:    7 12:30:31     -508.629669        0.0668
BFGS:    8 12:30:31     -508.626190        0.0555
BFGS:    9 12:30:31     -508.611938        0.0482
      Step     Time          Energy         fmax
BFGS:    0 13:03:22       -0.003900        0.8702
BFGS:    1 13:03:22       -0.045450        0.8177
BFGS:    2 13:03:22       -0.249384        0.4097
BFGS:    3 13:03:22       -0.311878        0.1718
BFGS:    4 13:03:22       -0.315821        0.1593
BFGS:    5 13:03:23       -0.329402        0.1265
BFGS:    6 13:03:23       -0.336131        0.0987
BFGS:    7 13:03:23       -0.337687        0.0870
BFGS:    8 13:03:23       -0.339832        0.0755
BFGS:    9 13:03:23       -0.344252        0.0722
BFGS:   10 13:03:23       -0.343105        0.0538
BFGS:   11 13:03:23       -0.341549        0.0384
