      Step     Time          Energy         fmax
BFGS:    0 17:26:09        3.513502       12.9574
BFGS:    1 17:26:09        4.509776       15.9675
BFGS:    2 17:26:09        3.080747        5.4955
BFGS:    3 17:26:09        2.607459        1.6539
BFGS:    4 17:26:10        2.543573        1.3943
BFGS:    5 17:26:10        2.001262        4.4079
BFGS:    6 17:26:10        1.936691        4.4950
BFGS:    7 17:26:10        1.660328        1.9114
BFGS:    8 17:26:11        1.571139        1.6891
BFGS:    9 17:26:11        1.426841        1.1759
BFGS:   10 17:26:11        1.348307        0.7437
BFGS:   11 17:26:12        1.330234        0.6104
BFGS:   12 17:26:12        1.281668        0.4687
BFGS:   13 17:26:12        1.273599        0.4096
BFGS:   14 17:26:12        1.254730        0.5249
BFGS:   15 17:26:13        1.229945        0.7660
BFGS:   16 17:26:13        1.193008        1.4101
BFGS:   17 17:26:13        1.080455        3.1191
BFGS:   18 17:26:14        0.969242        4.3183
BFGS:   19 17:26:14        0.782607        3.6994
BFGS:   20 17:26:14        0.533136        1.8597
BFGS:   21 17:26:14        0.394318        2.3410
BFGS:   22 17:26:15        0.174400        2.1219
BFGS:   23 17:26:15       -0.105033        1.8817
BFGS:   24 17:26:15       -0.389780        1.3744
BFGS:   25 17:26:15       -0.642818        2.4162
BFGS:   26 17:26:16       -0.709994        2.3206
BFGS:   27 17:26:16       -0.831645        1.2121
BFGS:   28 17:26:16       -0.916157        1.5929
BFGS:   29 17:26:17       -0.996003        1.0863
BFGS:   30 17:26:17       -1.012701        0.5627
BFGS:   31 17:26:17       -1.023500        0.4654
BFGS:   32 17:26:17       -1.040997        0.5127
BFGS:   33 17:26:18       -1.042751        0.5824
BFGS:   34 17:26:18       -1.058142        0.4830
BFGS:   35 17:26:18       -1.075000        0.2622
BFGS:   36 17:26:18       -1.080189        0.2334
BFGS:   37 17:26:19       -1.094891        0.3874
BFGS:   38 17:26:19       -1.093846        0.3481
BFGS:   39 17:26:19       -1.101928        0.2590
BFGS:   40 17:26:20       -1.112939        0.2668
BFGS:   41 17:26:20       -1.115015        0.4472
BFGS:   42 17:26:20       -1.124499        0.6290
BFGS:   43 17:26:20       -1.124749        0.6337
BFGS:   44 17:26:21       -1.135023        0.3439
BFGS:   45 17:26:21       -1.130632        0.1890
BFGS:   46 17:26:21       -1.131896        0.2642
BFGS:   47 17:26:22       -1.141675        0.4692
BFGS:   48 17:26:22       -1.147830        0.3812
BFGS:   49 17:26:22       -1.155964        0.1673
BFGS:   50 17:26:22       -1.155657        0.2219
BFGS:   51 17:26:23       -1.161014        0.4575
BFGS:   52 17:26:23       -1.170608        0.5010
BFGS:   53 17:26:23       -1.183001        0.2986
BFGS:   54 17:26:23       -1.180276        0.0875
BFGS:   55 17:26:24       -1.179437        0.1165
BFGS:   56 17:26:24       -1.185794        0.1654
BFGS:   57 17:26:24       -1.193250        0.1562
BFGS:   58 17:26:25       -1.192763        0.0711
BFGS:   59 17:26:25       -1.195304        0.0685
BFGS:   60 17:26:25       -1.193134        0.0926
BFGS:   61 17:26:25       -1.195747        0.1183
BFGS:   62 17:26:26       -1.194354        0.1154
BFGS:   63 17:26:26       -1.195642        0.0835
BFGS:   64 17:26:26       -1.192890        0.0817
BFGS:   65 17:26:26       -1.197268        0.0694
BFGS:   66 17:26:27       -1.201188        0.1059
BFGS:   67 17:26:27       -1.206092        0.1288
BFGS:   68 17:26:27       -1.211481        0.0788
BFGS:   69 17:26:28       -1.209067        0.0630
BFGS:   70 17:26:28       -1.218554        0.0560
BFGS:   71 17:26:28       -1.215166        0.1182
BFGS:   72 17:26:28       -1.215720        0.1237
BFGS:   73 17:26:29       -1.224564        0.0964
BFGS:   74 17:26:29       -1.211715        0.0544
BFGS:   75 17:26:29       -1.216573        0.0536
BFGS:   76 17:26:30       -1.218374        0.0577
BFGS:   77 17:26:30       -1.216592        0.0458
      Step     Time          Energy         fmax
BFGS:    0 19:58:23        3.465438       12.6990
BFGS:    1 19:58:23        4.580293       16.8774
BFGS:    2 19:58:23        3.111283        5.5851
BFGS:    3 19:58:23        2.683675        2.2570
BFGS:    4 19:58:24        2.626486        1.3486
BFGS:    5 19:58:24        2.273729        3.8977
BFGS:    6 19:58:24        2.110671        6.0537
BFGS:    7 19:58:24        1.945896        4.6009
BFGS:    8 19:58:25        1.786781        3.7726
BFGS:    9 19:58:25        1.493044        2.7936
BFGS:   10 19:58:25        1.336840        2.1403
BFGS:   11 19:58:26        1.290300        0.8486
BFGS:   12 19:58:26        1.214805        1.0611
BFGS:   13 19:58:26        1.152741        1.4383
BFGS:   14 19:58:26        1.108859        1.0902
BFGS:   15 19:58:27        1.078199        0.7205
BFGS:   16 19:58:27        1.026569        1.0493
BFGS:   17 19:58:27        0.910612        0.9375
BFGS:   18 19:58:27        0.878414        0.4926
BFGS:   19 19:58:28        0.854101        0.4025
BFGS:   20 19:58:28        0.835183        0.5079
BFGS:   21 19:58:28        0.828960        0.4008
BFGS:   22 19:58:29        0.817897        0.4038
BFGS:   23 19:58:29        0.816859        0.4034
BFGS:   24 19:58:29        0.813965        0.3892
BFGS:   25 19:58:29        0.789863        0.3206
BFGS:   26 19:58:30        0.787223        0.3318
BFGS:   27 19:58:30        0.778555        0.3129
BFGS:   28 19:58:30        0.768726        0.2855
BFGS:   29 19:58:30        0.762985        0.2494
BFGS:   30 19:58:31        0.765773        0.2023
BFGS:   31 19:58:31        0.764900        0.1573
BFGS:   32 19:58:31        0.768957        0.2063
BFGS:   33 19:58:32        0.762600        0.1871
BFGS:   34 19:58:32        0.748984        0.2813
BFGS:   35 19:58:32        0.738837        0.2905
BFGS:   36 19:58:32        0.730208        0.2165
BFGS:   37 19:58:33        0.725537        0.1989
BFGS:   38 19:58:33        0.724705        0.1855
BFGS:   39 19:58:33        0.707612        0.2844
BFGS:   40 19:58:34        0.699303        0.2534
BFGS:   41 19:58:34        0.695691        0.1949
BFGS:   42 19:58:34        0.695022        0.1142
BFGS:   43 19:58:34        0.697130        0.1729
BFGS:   44 19:58:35        0.690237        0.2564
BFGS:   45 19:58:35        0.673112        0.3202
BFGS:   46 19:58:35        0.671479        0.2313
BFGS:   47 19:58:35        0.660303        0.1274
BFGS:   48 19:58:36        0.658775        0.1172
BFGS:   49 19:58:36        0.660710        0.1517
BFGS:   50 19:58:36        0.657926        0.1908
      Step     Time          Energy         fmax
BFGS:    0 12:27:22     -411.181763       11.1220
BFGS:    1 12:27:22     -410.339630       15.4303
BFGS:    2 12:27:22     -411.632751        5.2737
BFGS:    3 12:27:22     -411.774994        5.9370
BFGS:    4 12:27:22     -411.952728        1.5448
BFGS:    5 12:27:23     -411.992462        1.2484
BFGS:    6 12:27:23     -412.701721        2.1882
BFGS:    7 12:27:23     -412.192169        4.8370
BFGS:    8 12:27:23     -412.808350        1.0836
BFGS:    9 12:27:23     -412.848328        0.7661
BFGS:   10 12:27:23     -412.977966        0.5148
BFGS:   11 12:27:23     -413.028503        0.4586
BFGS:   12 12:27:23     -413.093201        0.9133
BFGS:   13 12:27:23     -413.080353        0.9783
BFGS:   14 12:27:23     -413.104462        0.6299
BFGS:   15 12:27:23     -413.118195        0.4903
BFGS:   16 12:27:23     -413.104889        0.7115
BFGS:   17 12:27:23     -413.122375        1.2012
BFGS:   18 12:27:23     -413.139954        1.3178
BFGS:   19 12:27:24     -413.186127        0.9644
BFGS:   20 12:27:24     -413.191284        0.4691
BFGS:   21 12:27:24     -413.185699        0.2480
BFGS:   22 12:27:24     -413.180328        0.4623
BFGS:   23 12:27:24     -413.168549        0.4903
BFGS:   24 12:27:24     -413.136322        0.4182
BFGS:   25 12:27:24     -413.126587        0.2301
BFGS:   26 12:27:24     -413.130341        0.0585
BFGS:   27 12:27:24     -413.135590        0.0483
      Step     Time          Energy         fmax
BFGS:    0 12:58:41        4.272370       11.9844
BFGS:    1 12:58:41        4.843201       14.2010
BFGS:    2 12:58:41        3.749403        5.3837
BFGS:    3 12:58:41        3.460624        3.6871
BFGS:    4 12:58:42        3.364174        1.9452
BFGS:    5 12:58:42        3.205808        2.6171
BFGS:    6 12:58:42        3.096856        6.7382
BFGS:    7 12:58:42        2.722135        5.7924
BFGS:    8 12:58:42        2.601932        2.9505
BFGS:    9 12:58:42        2.553331        2.4441
BFGS:   10 12:58:42        2.520212        2.6990
BFGS:   11 12:58:42        2.502918        2.6454
BFGS:   12 12:58:42        2.487670        2.3000
BFGS:   13 12:58:43        2.477404        2.1359
BFGS:   14 12:58:43        2.456899        1.7951
BFGS:   15 12:58:43        2.433159        1.9148
BFGS:   16 12:58:43        2.399457        2.1399
BFGS:   17 12:58:43        2.355546        2.2311
BFGS:   18 12:58:43        2.307016        2.1442
BFGS:   19 12:58:43        2.231955        1.3662
BFGS:   20 12:58:43        2.201185        0.9439
BFGS:   21 12:58:43        2.178335        0.8337
BFGS:   22 12:58:44        2.169837        0.7569
BFGS:   23 12:58:44        2.152624        0.6952
BFGS:   24 12:58:44        2.126337        0.5510
BFGS:   25 12:58:44        2.098477        0.5644
BFGS:   26 12:58:44        2.089207        0.6250
BFGS:   27 12:58:44        2.077826        0.6695
BFGS:   28 12:58:44        2.068364        0.6849
BFGS:   29 12:58:44        2.049141        0.4795
BFGS:   30 12:58:44        2.042664        0.3763
BFGS:   31 12:58:45        2.041066        0.3140
BFGS:   32 12:58:45        2.040378        0.2704
BFGS:   33 12:58:45        2.039610        0.2276
BFGS:   34 12:58:45        2.035305        0.2072
BFGS:   35 12:58:45        2.022522        0.2207
BFGS:   36 12:58:45        2.019645        0.2965
BFGS:   37 12:58:45        2.009727        0.3461
BFGS:   38 12:58:45        2.008423        0.3733
BFGS:   39 12:58:45        2.000654        0.4584
BFGS:   40 12:58:46        1.991100        0.6044
BFGS:   41 12:58:46        1.978503        0.8113
BFGS:   42 12:58:46        1.954391        0.9879
BFGS:   43 12:58:46        1.902890        1.3176
BFGS:   44 12:58:46        1.855965        1.7762
BFGS:   45 12:58:46        1.804518        2.2553
BFGS:   46 12:58:46        1.686953        2.2534
BFGS:   47 12:58:46        1.531830        2.4464
BFGS:   48 12:58:46        1.288474        2.2949
BFGS:   49 12:58:47        1.125594        2.2219
BFGS:   50 12:58:47        0.968461        1.6611
