      Step     Time          Energy         fmax
BFGS:    0 17:09:10       -0.017651        0.5240
BFGS:    1 17:09:10       -0.040466        0.4476
BFGS:    2 17:09:11       -0.187647        0.3274
BFGS:    3 17:09:11       -0.201754        0.3220
BFGS:    4 17:09:11       -0.221707        0.1314
BFGS:    5 17:09:11       -0.222379        0.0554
BFGS:    6 17:09:11       -0.216473        0.0515
BFGS:    7 17:09:11       -0.218441        0.0453
      Step     Time          Energy         fmax
BFGS:    0 19:45:10       -0.018770        0.5256
BFGS:    1 19:45:10       -0.035924        0.4443
BFGS:    2 19:45:10       -0.188947        0.3243
BFGS:    3 19:45:11       -0.200690        0.3186
BFGS:    4 19:45:11       -0.220447        0.1630
BFGS:    5 19:45:11       -0.220365        0.0597
BFGS:    6 19:45:11       -0.222540        0.0525
BFGS:    7 19:45:11       -0.217789        0.0537
BFGS:    8 19:45:12       -0.218682        0.0357
      Step     Time          Energy         fmax
BFGS:    0 12:23:16     -261.365692        0.9454
BFGS:    1 12:23:16     -261.441162        0.8926
BFGS:    2 12:23:16     -261.313446        1.5689
BFGS:    3 12:23:16     -261.471008        0.2420
BFGS:    4 12:23:16     -261.470215        0.3592
BFGS:    5 12:23:16     -261.458740        0.4801
BFGS:    6 12:23:16     -261.453308        0.4726
BFGS:    7 12:23:17     -261.444305        0.3077
BFGS:    8 12:23:17     -261.466064        0.1263
BFGS:    9 12:23:17     -261.465179        0.1467
BFGS:   10 12:23:17     -261.464569        0.1629
BFGS:   11 12:23:17     -261.481354        0.1566
BFGS:   12 12:23:17     -261.488647        0.1188
BFGS:   13 12:23:17     -261.476013        0.0701
BFGS:   14 12:23:17     -261.483612        0.0351
      Step     Time          Energy         fmax
BFGS:    0 12:52:05        1.250924        0.8881
BFGS:    1 12:52:05        1.207097        0.8382
BFGS:    2 12:52:05        1.044828        1.2733
BFGS:    3 12:52:05        0.996043        0.2229
BFGS:    4 12:52:05        0.986835        0.3259
BFGS:    5 12:52:05        0.977187        0.4086
BFGS:    6 12:52:05        0.964982        0.3973
BFGS:    7 12:52:05        0.956619        0.2651
BFGS:    8 12:52:05        0.955077        0.1259
BFGS:    9 12:52:05        0.955678        0.1752
BFGS:   10 12:52:05        0.950685        0.2008
BFGS:   11 12:52:06        0.940304        0.2164
BFGS:   12 12:52:06        0.939430        0.1873
BFGS:   13 12:52:06        0.930488        0.0889
BFGS:   14 12:52:06        0.923673        0.0351
