      Step     Time          Energy         fmax
BFGS:    0 17:09:27       -0.511855        0.4941
BFGS:    1 17:09:27       -0.531439        0.4692
BFGS:    2 17:09:27       -0.648764        0.3792
BFGS:    3 17:09:28       -0.659989        0.2948
BFGS:    4 17:09:28       -0.676712        0.1080
BFGS:    5 17:09:28       -0.683325        0.1198
BFGS:    6 17:09:28       -0.680446        0.1040
BFGS:    7 17:09:28       -0.681739        0.0878
BFGS:    8 17:09:29       -0.679503        0.0614
BFGS:    9 17:09:29       -0.677521        0.0511
BFGS:   10 17:09:29       -0.672755        0.0350
      Step     Time          Energy         fmax
BFGS:    0 19:45:19        0.168817        0.8408
BFGS:    1 19:45:19        0.150729        0.8331
BFGS:    2 19:45:20       -0.113782        0.4476
BFGS:    3 19:45:20       -0.124173        0.3562
BFGS:    4 19:45:20       -0.170886        0.3167
BFGS:    5 19:45:20       -0.174028        0.2584
BFGS:    6 19:45:20       -0.175670        0.2061
BFGS:    7 19:45:21       -0.179753        0.1559
BFGS:    8 19:45:21       -0.183502        0.1198
BFGS:    9 19:45:21       -0.188595        0.1045
BFGS:   10 19:45:21       -0.194674        0.0869
BFGS:   11 19:45:21       -0.191374        0.0736
BFGS:   12 19:45:22       -0.195403        0.0598
BFGS:   13 19:45:22       -0.198521        0.0428
      Step     Time          Energy         fmax
BFGS:    0 12:23:20     -262.755219        0.4966
BFGS:    1 12:23:20     -262.858673        0.4754
BFGS:    2 12:23:20     -262.882324        0.4240
BFGS:    3 12:23:20     -262.914673        0.2896
BFGS:    4 12:23:20     -262.910675        0.1894
BFGS:    5 12:23:20     -262.881958        0.0632
BFGS:    6 12:23:21     -262.880920        0.0535
BFGS:    7 12:23:21     -262.869965        0.0342
      Step     Time          Energy         fmax
BFGS:    0 12:52:10        0.232878        0.8034
BFGS:    1 12:52:10        0.180749        0.7900
BFGS:    2 12:52:10       -0.117062        0.5231
BFGS:    3 12:52:10       -0.129429        0.3288
BFGS:    4 12:52:11       -0.146128        0.3381
BFGS:    5 12:52:11       -0.180392        0.3113
BFGS:    6 12:52:11       -0.185056        0.2647
BFGS:    7 12:52:11       -0.183391        0.2109
BFGS:    8 12:52:11       -0.183013        0.1379
BFGS:    9 12:52:11       -0.185789        0.1163
BFGS:   10 12:52:11       -0.188274        0.1155
BFGS:   11 12:52:11       -0.190844        0.0841
BFGS:   12 12:52:11       -0.192740        0.0559
BFGS:   13 12:52:11       -0.194643        0.0370
