      Step     Time          Energy         fmax
BFGS:    0 17:09:29        1.121716        0.9027
BFGS:    1 17:09:29        1.094128        0.8504
BFGS:    2 17:09:29        1.045842        1.3511
BFGS:    3 17:09:30        0.942442        0.2354
BFGS:    4 17:09:30        0.937927        0.3369
BFGS:    5 17:09:30        0.930704        0.4466
BFGS:    6 17:09:30        0.921463        0.4465
BFGS:    7 17:09:30        0.914336        0.2975
BFGS:    8 17:09:31        0.909315        0.1509
BFGS:    9 17:09:31        0.907190        0.1848
BFGS:   10 17:09:31        0.915184        0.2133
BFGS:   11 17:09:31        0.910660        0.2342
BFGS:   12 17:09:31        0.905141        0.2057
BFGS:   13 17:09:32        0.905543        0.1019
BFGS:   14 17:09:32        0.907578        0.0361
      Step     Time          Energy         fmax
BFGS:    0 19:45:22        0.066499        0.4918
BFGS:    1 19:45:22        0.049085        0.4561
BFGS:    2 19:45:22       -0.096168        0.3869
BFGS:    3 19:45:22       -0.101493        0.2992
BFGS:    4 19:45:23       -0.118854        0.2336
BFGS:    5 19:45:23       -0.120719        0.2413
BFGS:    6 19:45:23       -0.125609        0.2382
BFGS:    7 19:45:23       -0.127190        0.2296
BFGS:    8 19:45:23       -0.132886        0.2234
BFGS:    9 19:45:24       -0.136186        0.2353
BFGS:   10 19:45:24       -0.140063        0.2483
BFGS:   11 19:45:24       -0.148806        0.2630
BFGS:   12 19:45:24       -0.165612        0.2293
BFGS:   13 19:45:24       -0.172202        0.2029
BFGS:   14 19:45:25       -0.178259        0.1552
BFGS:   15 19:45:25       -0.179092        0.1361
BFGS:   16 19:45:25       -0.187379        0.1012
BFGS:   17 19:45:25       -0.187755        0.1043
BFGS:   18 19:45:25       -0.195900        0.0730
BFGS:   19 19:45:25       -0.199548        0.0573
BFGS:   20 19:45:26       -0.201106        0.0493
      Step     Time          Energy         fmax
BFGS:    0 12:23:21     -262.008575        1.6032
BFGS:    1 12:23:21     -262.186249        1.3970
BFGS:    2 12:23:21     -262.174835        3.0335
BFGS:    3 12:23:21     -262.350739        0.5129
BFGS:    4 12:23:21     -262.363678        0.3220
BFGS:    5 12:23:21     -262.355774        0.7023
BFGS:    6 12:23:21     -262.365631        0.7917
BFGS:    7 12:23:21     -262.356415        0.5047
BFGS:    8 12:23:21     -262.351959        0.2950
BFGS:    9 12:23:21     -262.357483        0.2767
BFGS:   10 12:23:21     -262.362762        0.3407
BFGS:   11 12:23:21     -262.360870        0.4000
BFGS:   12 12:23:21     -262.374664        0.3864
BFGS:   13 12:23:22     -262.399597        0.2928
BFGS:   14 12:23:22     -262.407379        0.3225
BFGS:   15 12:23:22     -262.417511        0.4610
BFGS:   16 12:23:22     -262.417511        0.6435
BFGS:   17 12:23:22     -262.448822        0.6108
BFGS:   18 12:23:22     -262.503876        0.5586
BFGS:   19 12:23:22     -262.560577        0.5494
BFGS:   20 12:23:22     -262.649963        0.4864
      Step     Time          Energy         fmax
BFGS:    0 12:52:11       -0.293727        0.5243
BFGS:    1 12:52:12       -0.321093        0.5046
BFGS:    2 12:52:12       -0.466662        0.6002
BFGS:    3 12:52:12       -0.484457        0.3815
BFGS:    4 12:52:12       -0.497809        0.1771
BFGS:    5 12:52:12       -0.506978        0.0651
BFGS:    6 12:52:12       -0.505729        0.0573
BFGS:    7 12:52:12       -0.505154        0.0449
