      Step     Time          Energy         fmax
BFGS:    0 17:09:12        0.172146        0.8424
BFGS:    1 17:09:12        0.145739        0.8296
BFGS:    2 17:09:12       -0.115880        0.4630
BFGS:    3 17:09:12       -0.121479        0.3563
BFGS:    4 17:09:12       -0.160442        0.3341
BFGS:    5 17:09:13       -0.176758        0.2692
BFGS:    6 17:09:13       -0.174730        0.2180
BFGS:    7 17:09:13       -0.179281        0.1627
BFGS:    8 17:09:13       -0.182651        0.1235
BFGS:    9 17:09:13       -0.190223        0.1211
BFGS:   10 17:09:14       -0.190351        0.0994
BFGS:   11 17:09:14       -0.195649        0.0699
BFGS:   12 17:09:14       -0.197613        0.0627
BFGS:   13 17:09:14       -0.197409        0.0517
BFGS:   14 17:09:14       -0.197158        0.0279
      Step     Time          Energy         fmax
BFGS:    0 19:45:12       -0.514624        0.4904
BFGS:    1 19:45:12       -0.534275        0.4689
BFGS:    2 19:45:12       -0.649269        0.3760
BFGS:    3 19:45:12       -0.658459        0.2919
BFGS:    4 19:45:13       -0.675230        0.1060
BFGS:    5 19:45:13       -0.680904        0.1209
BFGS:    6 19:45:13       -0.677728        0.1014
BFGS:    7 19:45:13       -0.682617        0.0871
BFGS:    8 19:45:13       -0.677284        0.0634
BFGS:    9 19:45:13       -0.684167        0.0513
BFGS:   10 19:45:14       -0.671640        0.0366
      Step     Time          Energy         fmax
BFGS:    0 12:23:17     -261.989349        1.1058
BFGS:    1 12:23:17     -262.073364        1.0919
BFGS:    2 12:23:17     -262.302002        0.5122
BFGS:    3 12:23:17     -262.302094        0.8748
BFGS:    4 12:23:17     -262.332214        0.4308
BFGS:    5 12:23:17     -262.355103        0.3214
BFGS:    6 12:23:17     -262.348480        0.4031
BFGS:    7 12:23:18     -262.375336        0.3581
BFGS:    8 12:23:18     -262.411133        0.2828
BFGS:    9 12:23:18     -262.417572        0.2724
BFGS:   10 12:23:18     -262.410370        0.4266
BFGS:   11 12:23:18     -262.422089        0.4930
BFGS:   12 12:23:18     -262.430725        0.4768
BFGS:   13 12:23:18     -262.454529        0.5166
BFGS:   14 12:23:18     -262.511139        0.6120
BFGS:   15 12:23:18     -262.559296        0.8658
BFGS:   16 12:23:18     -262.621613        0.9560
BFGS:   17 12:23:18     -262.666748        0.5514
BFGS:   18 12:23:18     -262.706665        0.4905
BFGS:   19 12:23:18     -262.693817        0.2434
BFGS:   20 12:23:18     -262.697998        0.2659
      Step     Time          Energy         fmax
BFGS:    0 12:52:06        0.056251        0.5410
BFGS:    1 12:52:06        0.006854        0.5000
BFGS:    2 12:52:06       -0.202927        0.4486
BFGS:    3 12:52:06       -0.212790        0.3488
BFGS:    4 12:52:06       -0.233420        0.0981
BFGS:    5 12:52:06       -0.231654        0.0277
