      Step     Time          Energy         fmax
BFGS:    0 17:30:26        3.402521       12.2782
BFGS:    1 17:30:27        4.433749       16.3820
BFGS:    2 17:30:27        3.035767        5.6976
BFGS:    3 17:30:27        2.664004        3.2409
BFGS:    4 17:30:27        2.581488        1.3899
BFGS:    5 17:30:27        2.505956        1.5450
BFGS:    6 17:30:28        1.986225        4.0027
BFGS:    7 17:30:28        1.702667        6.6172
BFGS:    8 17:30:28        1.451390        5.3601
BFGS:    9 17:30:28        0.907512        3.0404
BFGS:   10 17:30:28        0.657792        2.4773
BFGS:   11 17:30:28        0.178856        2.7713
BFGS:   12 17:30:29        0.391064        4.5340
BFGS:   13 17:30:29        0.048917        1.5635
BFGS:   14 17:30:29        0.002773        1.6301
BFGS:   15 17:30:29       -0.184406        1.2675
BFGS:   16 17:30:29       -0.231815        0.5912
BFGS:   17 17:30:30       -0.240846        0.4754
BFGS:   18 17:30:30       -0.259374        0.5297
BFGS:   19 17:30:30       -0.317831        0.6677
BFGS:   20 17:30:30       -0.374690        0.5559
BFGS:   21 17:30:30       -0.406186        0.3935
BFGS:   22 17:30:31       -0.435335        0.3250
BFGS:   23 17:30:31       -0.445406        0.2893
BFGS:   24 17:30:31       -0.451301        0.2347
BFGS:   25 17:30:31       -0.439826        0.1637
BFGS:   26 17:30:31       -0.440121        0.1251
BFGS:   27 17:30:32       -0.434388        0.1275
BFGS:   28 17:30:32       -0.442979        0.2007
BFGS:   29 17:30:32       -0.436615        0.1903
BFGS:   30 17:30:32       -0.451755        0.2016
BFGS:   31 17:30:32       -0.447135        0.1896
BFGS:   32 17:30:33       -0.461507        0.2019
BFGS:   33 17:30:33       -0.457168        0.2758
BFGS:   34 17:30:33       -0.470937        0.2773
BFGS:   35 17:30:33       -0.491749        0.4121
BFGS:   36 17:30:33       -0.493532        0.4474
BFGS:   37 17:30:34       -0.498175        0.5111
BFGS:   38 17:30:34       -0.501072        0.5888
BFGS:   39 17:30:34       -0.529606        0.7090
BFGS:   40 17:30:34       -0.526147        0.9031
BFGS:   41 17:30:34       -0.591156        0.8143
BFGS:   42 17:30:34       -0.634725        0.8289
BFGS:   43 17:30:35       -0.662836        1.3246
BFGS:   44 17:30:35       -0.747257        1.1518
BFGS:   45 17:30:35       -0.891923        1.7600
BFGS:   46 17:30:35       -0.903211        1.1132
BFGS:   47 17:30:35       -1.019714        1.1880
BFGS:   48 17:30:36       -1.092731        1.3229
BFGS:   49 17:30:36       -1.175541        0.7432
BFGS:   50 17:30:36       -1.192409        2.1248
BFGS:   51 17:30:36       -1.326036        0.8917
BFGS:   52 17:30:36       -1.420101        0.7516
BFGS:   53 17:30:37       -1.451813        1.4767
BFGS:   54 17:30:37       -1.508449        0.7529
BFGS:   55 17:30:37       -1.537628        0.7299
BFGS:   56 17:30:37       -1.676826        0.7411
BFGS:   57 17:30:37       -1.704743        0.8777
BFGS:   58 17:30:38       -1.735342        0.4912
BFGS:   59 17:30:38       -1.758791        0.6399
BFGS:   60 17:30:38       -1.808687        0.5311
BFGS:   61 17:30:38       -1.860708        0.3423
BFGS:   62 17:30:38       -1.885313        0.5326
BFGS:   63 17:30:39       -1.894259        0.4388
BFGS:   64 17:30:39       -1.905977        0.2591
BFGS:   65 17:30:39       -1.928283        0.2854
BFGS:   66 17:30:39       -1.934239        0.1633
BFGS:   67 17:30:39       -1.943841        0.0949
BFGS:   68 17:30:39       -1.942305        0.0822
BFGS:   69 17:30:40       -1.949327        0.0560
BFGS:   70 17:30:40       -1.940616        0.0438
      Step     Time          Energy         fmax
BFGS:    0 20:01:21        3.682930       13.5698
BFGS:    1 20:01:21        4.746208       17.3225
BFGS:    2 20:01:21        3.295381        5.2696
BFGS:    3 20:01:21        2.797895        1.0921
BFGS:    4 20:01:22        2.727881        2.6154
BFGS:    5 20:01:22        2.458731        4.0728
BFGS:    6 20:01:22        2.181231        9.4655
BFGS:    7 20:01:22        1.736344        3.1775
BFGS:    8 20:01:22        1.561586        3.0795
BFGS:    9 20:01:23        1.220292        2.6345
BFGS:   10 20:01:23        0.919706        2.6822
BFGS:   11 20:01:23        0.560832        2.3428
BFGS:   12 20:01:23        0.052817        2.0508
BFGS:   13 20:01:23       -0.181842        2.3640
BFGS:   14 20:01:24       -0.275371        2.0541
BFGS:   15 20:01:24       -0.447352        2.6026
BFGS:   16 20:01:24       -0.608749        1.4668
BFGS:   17 20:01:24       -0.682760        0.8625
BFGS:   18 20:01:24       -0.766401        2.2399
BFGS:   19 20:01:24       -0.802647        1.8957
BFGS:   20 20:01:25       -0.846479        1.2946
BFGS:   21 20:01:25       -0.897270        1.5004
BFGS:   22 20:01:25       -0.980704        2.1112
BFGS:   23 20:01:25       -1.141602        1.8863
BFGS:   24 20:01:25       -1.350965        1.4367
BFGS:   25 20:01:26       -1.441785        1.9383
BFGS:   26 20:01:26       -1.491150        2.1252
BFGS:   27 20:01:26       -1.592998        1.7325
BFGS:   28 20:01:26       -1.633144        1.0469
BFGS:   29 20:01:26       -1.664915        0.6019
BFGS:   30 20:01:27       -1.684775        0.5523
BFGS:   31 20:01:27       -1.693097        0.3576
BFGS:   32 20:01:27       -1.707176        0.4172
BFGS:   33 20:01:27       -1.720246        0.4636
BFGS:   34 20:01:27       -1.751744        0.6323
BFGS:   35 20:01:28       -1.771791        0.6252
BFGS:   36 20:01:28       -1.776494        0.4231
BFGS:   37 20:01:28       -1.805265        0.2668
BFGS:   38 20:01:28       -1.803224        0.2156
BFGS:   39 20:01:28       -1.812406        0.3092
BFGS:   40 20:01:28       -1.830755        0.3682
BFGS:   41 20:01:29       -1.841871        0.2329
BFGS:   42 20:01:29       -1.827854        0.1628
BFGS:   43 20:01:29       -1.837811        0.1686
BFGS:   44 20:01:29       -1.839185        0.1872
BFGS:   45 20:01:29       -1.850286        0.1494
BFGS:   46 20:01:30       -1.844918        0.0831
BFGS:   47 20:01:30       -1.854857        0.0469
      Step     Time          Energy         fmax
BFGS:    0 12:28:14     -451.414246       14.2174
BFGS:    1 12:28:14     -450.201813       21.0626
BFGS:    2 12:28:14     -451.874359        5.1226
BFGS:    3 12:28:14     -452.402008        2.6845
BFGS:    4 12:28:14     -452.562164        6.8651
BFGS:    5 12:28:14     -452.775757        2.4707
