      Step     Time          Energy         fmax
BFGS:    0 17:42:35        4.779391       14.8876
BFGS:    1 17:42:35        5.932478       20.2263
BFGS:    2 17:42:35        4.231505        4.8971
BFGS:    3 17:42:36        3.724835        3.1764
BFGS:    4 17:42:36        4.263670       14.7275
BFGS:    5 17:42:36        3.524546        1.6933
BFGS:    6 17:42:36        3.437908        1.2731
BFGS:    7 17:42:37        3.029838        3.5224
BFGS:    8 17:42:37        2.813139        2.7460
BFGS:    9 17:42:37        2.628183        2.1904
BFGS:   10 17:42:38        2.287645        1.6442
BFGS:   11 17:42:38        2.231579        1.3823
BFGS:   12 17:42:38        2.136117        0.6746
BFGS:   13 17:42:38        2.088274        0.8792
BFGS:   14 17:42:39        2.035679        0.9789
BFGS:   15 17:42:39        1.975332        1.2377
BFGS:   16 17:42:39        1.903821        1.3717
BFGS:   17 17:42:39        1.849424        1.0674
BFGS:   18 17:42:40        1.819607        0.8294
BFGS:   19 17:42:40        1.794370        0.8086
BFGS:   20 17:42:40        1.760801        0.6557
BFGS:   21 17:42:41        1.723998        0.9409
BFGS:   22 17:42:41        1.685913        1.2709
BFGS:   23 17:42:41        1.659441        1.0870
BFGS:   24 17:42:41        1.624377        0.4678
BFGS:   25 17:42:42        1.596418        0.8617
BFGS:   26 17:42:42        1.563112        1.2186
BFGS:   27 17:42:42        1.520038        1.0982
BFGS:   28 17:42:43        1.500404        0.7321
BFGS:   29 17:42:43        1.483511        0.3691
BFGS:   30 17:42:43        1.458340        0.3919
BFGS:   31 17:42:43        1.452378        0.5749
BFGS:   32 17:42:44        1.437874        0.5699
BFGS:   33 17:42:44        1.425035        0.3948
BFGS:   34 17:42:44        1.420339        0.2295
BFGS:   35 17:42:44        1.407043        0.2850
BFGS:   36 17:42:45        1.400318        0.3867
BFGS:   37 17:42:45        1.390259        0.4498
BFGS:   38 17:42:45        1.380714        0.3352
BFGS:   39 17:42:46        1.370372        0.2315
BFGS:   40 17:42:46        1.369182        0.3390
BFGS:   41 17:42:46        1.360972        0.4541
BFGS:   42 17:42:46        1.351264        0.3901
BFGS:   43 17:42:47        1.346083        0.3089
BFGS:   44 17:42:47        1.338323        0.2404
BFGS:   45 17:42:47        1.336768        0.4348
BFGS:   46 17:42:47        1.318158        0.5588
BFGS:   47 17:42:48        1.298627        0.5173
BFGS:   48 17:42:48        1.295268        0.3117
BFGS:   49 17:42:48        1.286136        0.3320
BFGS:   50 17:42:49        1.273317        0.2913
BFGS:   51 17:42:49        1.264982        0.2737
BFGS:   52 17:42:49        1.250592        0.1624
BFGS:   53 17:42:49        1.238913        0.2893
BFGS:   54 17:42:50        1.235901        0.2873
BFGS:   55 17:42:50        1.230607        0.1995
BFGS:   56 17:42:50        1.224091        0.1277
BFGS:   57 17:42:50        1.223861        0.1548
BFGS:   58 17:42:51        1.216375        0.1374
BFGS:   59 17:42:51        1.223677        0.0948
BFGS:   60 17:42:51        1.219791        0.0896
BFGS:   61 17:42:52        1.215458        0.1537
BFGS:   62 17:42:52        1.212703        0.1640
BFGS:   63 17:42:52        1.213987        0.1143
BFGS:   64 17:42:52        1.210068        0.0970
BFGS:   65 17:42:53        1.207590        0.0690
BFGS:   66 17:42:53        1.210372        0.0744
BFGS:   67 17:42:53        1.205742        0.1221
BFGS:   68 17:42:53        1.201272        0.1058
BFGS:   69 17:42:54        1.207095        0.0470
      Step     Time          Energy         fmax
BFGS:    0 20:11:42        3.718944       12.5395
BFGS:    1 20:11:42        5.049211       18.9764
BFGS:    2 20:11:42        3.454377        5.6122
BFGS:    3 20:11:43        2.961469        3.1716
BFGS:    4 20:11:43        2.851823        1.4408
BFGS:    5 20:11:43        2.370632        4.7312
BFGS:    6 20:11:43        2.291792        5.5416
BFGS:    7 20:11:44        2.000465        3.7065
BFGS:    8 20:11:44        1.817594        1.3292
BFGS:    9 20:11:44        1.717806        0.9472
BFGS:   10 20:11:45        1.690502        0.7366
BFGS:   11 20:11:45        1.660027        0.8984
BFGS:   12 20:11:45        1.604486        0.8195
BFGS:   13 20:11:46        1.583211        0.7656
BFGS:   14 20:11:46        1.547594        0.6382
BFGS:   15 20:11:46        1.489581        0.6619
BFGS:   16 20:11:46        1.430026        0.5755
BFGS:   17 20:11:47        1.360785        0.5014
BFGS:   18 20:11:47        1.355751        0.4771
BFGS:   19 20:11:47        1.343588        0.3855
BFGS:   20 20:11:48        1.339457        0.6631
BFGS:   21 20:11:48        1.315824        0.7548
BFGS:   22 20:11:48        1.317734        0.5435
BFGS:   23 20:11:48        1.298251        0.3545
BFGS:   24 20:11:49        1.285691        0.4384
BFGS:   25 20:11:49        1.265627        0.5585
BFGS:   26 20:11:49        1.246605        0.4176
BFGS:   27 20:11:50        1.246298        0.2183
BFGS:   28 20:11:50        1.236099        0.2251
BFGS:   29 20:11:50        1.236698        0.3906
BFGS:   30 20:11:51        1.235358        0.4230
BFGS:   31 20:11:51        1.227970        0.2691
BFGS:   32 20:11:51        1.222445        0.1451
BFGS:   33 20:11:51        1.215255        0.2416
BFGS:   34 20:11:52        1.210417        0.3368
BFGS:   35 20:11:52        1.204641        0.3684
BFGS:   36 20:11:52        1.203620        0.2207
BFGS:   37 20:11:53        1.198902        0.1568
BFGS:   38 20:11:53        1.198770        0.1076
BFGS:   39 20:11:53        1.202895        0.1472
BFGS:   40 20:11:53        1.206288        0.0968
BFGS:   41 20:11:54        1.204238        0.0369
      Step     Time          Energy         fmax
BFGS:    0 12:30:51     -520.643799       11.1233
BFGS:    1 12:30:52     -519.738220       15.6518
BFGS:    2 12:30:52     -521.123962        5.6703
BFGS:    3 12:30:52     -521.340515        6.5104
BFGS:    4 12:30:52     -521.555237        1.6187
BFGS:    5 12:30:52     -521.745850        1.7683
BFGS:    6 12:30:52     -522.069092        5.3746
BFGS:    7 12:30:52     -522.239929        1.9956
BFGS:    8 12:30:52     -522.381165        1.5845
BFGS:    9 12:30:52     -522.558716        0.6461
BFGS:   10 12:30:52     -522.574219        0.5070
BFGS:   11 12:30:52     -522.605774        0.7562
BFGS:   12 12:30:52     -522.628357        0.6317
BFGS:   13 12:30:52     -522.619690        0.6292
BFGS:   14 12:30:52     -522.596924        0.6548
BFGS:   15 12:30:53     -522.603943        0.5572
BFGS:   16 12:30:53     -522.630676        0.6327
BFGS:   17 12:30:53     -522.653748        0.7174
BFGS:   18 12:30:53     -522.667847        0.5540
BFGS:   19 12:30:53     -522.704529        0.3886
BFGS:   20 12:30:53     -522.719910        0.3658
BFGS:   21 12:30:53     -522.748108        0.3503
BFGS:   22 12:30:53     -522.780029        0.2235
BFGS:   23 12:30:53     -522.777222        0.0864
BFGS:   24 12:30:53     -522.773254        0.0575
BFGS:   25 12:30:53     -522.762268        0.1229
BFGS:   26 12:30:53     -522.771423        0.1277
BFGS:   27 12:30:53     -522.770020        0.0670
BFGS:   28 12:30:53     -522.774414        0.0423
      Step     Time          Energy         fmax
BFGS:    0 13:03:51        3.822915       12.1478
BFGS:    1 13:03:51        4.773401       16.3335
BFGS:    2 13:03:52        3.505566        5.5003
BFGS:    3 13:03:52        3.058677        3.5410
BFGS:    4 13:03:52        2.924892        1.9871
BFGS:    5 13:03:52        2.416460        4.3662
BFGS:    6 13:03:52        2.310462        6.2157
BFGS:    7 13:03:52        1.994051        3.8546
BFGS:    8 13:03:52        1.803609        1.5850
BFGS:    9 13:03:52        1.686130        1.1256
BFGS:   10 13:03:52        1.623634        0.5265
BFGS:   11 13:03:53        1.596286        0.6507
BFGS:   12 13:03:53        1.525183        0.9949
BFGS:   13 13:03:53        1.504279        0.6929
BFGS:   14 13:03:53        1.482979        0.5626
BFGS:   15 13:03:53        1.417505        1.0566
BFGS:   16 13:03:53        1.284167        2.9771
BFGS:   17 13:03:53        1.202163        2.3856
BFGS:   18 13:03:53        1.013580        2.4789
BFGS:   19 13:03:53        0.910655        3.2326
BFGS:   20 13:03:54        0.790177        1.3765
BFGS:   21 13:03:54        0.593167        1.1137
BFGS:   22 13:03:54        0.446568        1.6420
BFGS:   23 13:03:54        0.349566        1.0272
BFGS:   24 13:03:54        0.296871        0.8244
BFGS:   25 13:03:54        0.245319        1.1018
BFGS:   26 13:03:54        0.155265        1.4447
BFGS:   27 13:03:54        0.066095        1.4331
BFGS:   28 13:03:54       -0.012520        0.8876
BFGS:   29 13:03:55       -0.082133        0.6739
BFGS:   30 13:03:55       -0.135096        0.6796
BFGS:   31 13:03:55       -0.170539        0.7736
BFGS:   32 13:03:55       -0.201303        0.4104
BFGS:   33 13:03:55       -0.213061        0.3852
BFGS:   34 13:03:55       -0.227087        0.3789
BFGS:   35 13:03:55       -0.239496        0.4784
BFGS:   36 13:03:55       -0.250460        0.5187
BFGS:   37 13:03:55       -0.266986        0.4356
BFGS:   38 13:03:56       -0.279936        0.4721
BFGS:   39 13:03:56       -0.302544        0.4776
BFGS:   40 13:03:56       -0.332391        0.4590
BFGS:   41 13:03:56       -0.357372        0.4214
BFGS:   42 13:03:56       -0.380597        0.3826
BFGS:   43 13:03:56       -0.386153        0.9387
BFGS:   44 13:03:56       -0.399189        0.2115
BFGS:   45 13:03:56       -0.405523        0.1860
BFGS:   46 13:03:56       -0.410478        0.1356
BFGS:   47 13:03:57       -0.411807        0.0974
BFGS:   48 13:03:57       -0.415174        0.0912
BFGS:   49 13:03:57       -0.420018        0.0721
BFGS:   50 13:03:57       -0.418225        0.0806
