      Step     Time          Energy         fmax
BFGS:    0 17:17:28        0.478426        0.3859
BFGS:    1 17:17:28        0.460664        0.3726
BFGS:    2 17:17:28        0.344737        0.2657
BFGS:    3 17:17:29        0.338743        0.2431
BFGS:    4 17:17:29        0.283526        0.1053
BFGS:    5 17:17:29        0.281437        0.0941
BFGS:    6 17:17:29        0.278750        0.0499
      Step     Time          Energy         fmax
BFGS:    0 19:51:19        0.388295        0.5420
BFGS:    1 19:51:20        0.372082        0.5123
BFGS:    2 19:51:20        0.257704        0.2643
BFGS:    3 19:51:20        0.251955        0.2591
BFGS:    4 19:51:20        0.229632        0.2593
BFGS:    5 19:51:20        0.217943        0.2378
BFGS:    6 19:51:21        0.208685        0.2378
BFGS:    7 19:51:21        0.206539        0.1985
BFGS:    8 19:51:21        0.204878        0.1372
BFGS:    9 19:51:21        0.199685        0.0703
BFGS:   10 19:51:21        0.190020        0.0804
BFGS:   11 19:51:21        0.186712        0.0790
BFGS:   12 19:51:22        0.183468        0.0633
BFGS:   13 19:51:22        0.185287        0.0459
      Step     Time          Energy         fmax
BFGS:    0 12:25:14     -109.209915        0.5133
BFGS:    1 12:25:14     -109.249184        0.4997
BFGS:    2 12:25:14     -109.384018        0.1828
BFGS:    3 12:25:14     -109.393822        0.1810
BFGS:    4 12:25:14     -109.419922        0.2183
BFGS:    5 12:25:14     -109.439285        0.1888
BFGS:    6 12:25:14     -109.441978        0.1525
BFGS:    7 12:25:14     -109.448044        0.1120
BFGS:    8 12:25:14     -109.453964        0.0588
BFGS:    9 12:25:14     -109.461632        0.0436
      Step     Time          Energy         fmax
BFGS:    0 12:55:00        0.812371        1.4079
BFGS:    1 12:55:00        0.765860        1.2750
BFGS:    2 12:55:00        0.713030        2.1371
BFGS:    3 12:55:00        0.655032        0.4644
BFGS:    4 12:55:00        0.643331        0.2555
BFGS:    5 12:55:01        0.632249        0.5250
BFGS:    6 12:55:01        0.619411        0.6458
BFGS:    7 12:55:01        0.580660        0.6408
BFGS:    8 12:55:01        0.561014        0.3592
BFGS:    9 12:55:01        0.562370        0.1314
BFGS:   10 12:55:01        0.566709        0.2353
BFGS:   11 12:55:01        0.573874        0.2727
BFGS:   12 12:55:01        0.574030        0.2303
BFGS:   13 12:55:01        0.561585        0.1261
BFGS:   14 12:55:01        0.556027        0.1000
BFGS:   15 12:55:01        0.553603        0.1511
BFGS:   16 12:55:02        0.549984        0.1780
BFGS:   17 12:55:02        0.547089        0.1314
BFGS:   18 12:55:02        0.544641        0.0538
BFGS:   19 12:55:02        0.543247        0.0130
