      Step     Time          Energy         fmax
BFGS:    0 17:53:09       -0.891416        0.4445
BFGS:    1 17:53:09       -0.914022        0.4222
BFGS:    2 17:53:09       -1.001969        0.2068
BFGS:    3 17:53:10       -1.009448        0.1715
BFGS:    4 17:53:10       -1.019187        0.1438
BFGS:    5 17:53:10       -1.024552        0.0918
BFGS:    6 17:53:10       -1.028032        0.0726
BFGS:    7 17:53:10       -1.030906        0.0685
BFGS:    8 17:53:11       -1.031190        0.0664
BFGS:    9 17:53:11       -1.039341        0.0564
BFGS:   10 17:53:11       -1.036841        0.0555
BFGS:   11 17:53:11       -1.041082        0.0520
BFGS:   12 17:53:11       -1.040581        0.0461
      Step     Time          Energy         fmax
BFGS:    0 20:20:25       -0.181748        0.5034
BFGS:    1 20:20:25       -0.216173        0.5012
BFGS:    2 20:20:26       -0.433377        0.3959
BFGS:    3 20:20:26       -0.435619        0.3862
BFGS:    4 20:20:26       -0.503207        0.3184
BFGS:    5 20:20:26       -0.506120        0.3170
BFGS:    6 20:20:26       -0.511883        0.3066
BFGS:    7 20:20:27       -0.537041        0.2896
BFGS:    8 20:20:27       -0.566080        0.2791
BFGS:    9 20:20:27       -0.586165        0.2759
BFGS:   10 20:20:27       -0.605914        0.2548
BFGS:   11 20:20:28       -0.611143        0.2734
BFGS:   12 20:20:28       -0.627623        0.2313
BFGS:   13 20:20:28       -0.644295        0.1632
BFGS:   14 20:20:28       -0.652613        0.1693
BFGS:   15 20:20:28       -0.657046        0.1693
BFGS:   16 20:20:29       -0.664098        0.1577
BFGS:   17 20:20:29       -0.674068        0.1485
BFGS:   18 20:20:29       -0.680297        0.1459
BFGS:   19 20:20:29       -0.697269        0.1982
BFGS:   20 20:20:29       -0.706951        0.2557
      Step     Time          Energy         fmax
BFGS:    0 12:33:12     -361.158203        0.8964
BFGS:    1 12:33:12     -361.338257        0.7784
BFGS:    2 12:33:12     -361.435883        0.8381
BFGS:    3 12:33:13     -361.435333        0.5783
BFGS:    4 12:33:13     -361.428833        0.1830
BFGS:    5 12:33:13     -361.370239        0.3022
BFGS:    6 12:33:13     -361.363922        0.2637
BFGS:    7 12:33:13     -361.361237        0.1762
BFGS:    8 12:33:13     -361.366974        0.0832
BFGS:    9 12:33:13     -361.358826        0.0907
BFGS:   10 12:33:13     -361.364624        0.0720
BFGS:   11 12:33:13     -361.361877        0.0474
      Step     Time          Energy         fmax
BFGS:    0 13:07:15       -0.936362        0.4004
BFGS:    1 13:07:15       -0.944389        0.3906
BFGS:    2 13:07:15       -1.045100        0.2349
BFGS:    3 13:07:16       -1.057498        0.2041
BFGS:    4 13:07:16       -1.065135        0.1861
BFGS:    5 13:07:16       -1.063798        0.1285
BFGS:    6 13:07:16       -1.063805        0.1010
BFGS:    7 13:07:16       -1.064298        0.0908
BFGS:    8 13:07:16       -1.067308        0.0792
BFGS:    9 13:07:16       -1.067816        0.0781
BFGS:   10 13:07:16       -1.073427        0.0759
BFGS:   11 13:07:16       -1.074925        0.0690
BFGS:   12 13:07:16       -1.074726        0.0549
BFGS:   13 13:07:16       -1.075896        0.0404
