      Step     Time          Energy         fmax
BFGS:    0 17:10:15        3.218823       11.9304
BFGS:    1 17:10:16        4.579578       18.4107
BFGS:    2 17:10:16        2.996789        5.6485
BFGS:    3 17:10:16        2.744572        4.9085
BFGS:    4 17:10:16        2.620737        1.3973
BFGS:    5 17:10:16        2.592103        0.5190
BFGS:    6 17:10:17        2.542095        1.3043
BFGS:    7 17:10:17        2.460862        2.3148
BFGS:    8 17:10:17        2.162172        4.6455
BFGS:    9 17:10:17        2.246703        3.9825
BFGS:   10 17:10:17        2.077204        4.5350
BFGS:   11 17:10:18        2.037148        4.3375
BFGS:   12 17:10:18        1.979851        1.3926
BFGS:   13 17:10:18        1.718936        2.1260
BFGS:   14 17:10:18        1.526942        1.8663
BFGS:   15 17:10:18        1.324483        0.7202
BFGS:   16 17:10:18        1.304637        0.7836
BFGS:   17 17:10:19        1.261156        0.7498
BFGS:   18 17:10:19        1.239012        0.7645
BFGS:   19 17:10:19        1.221282        0.5174
BFGS:   20 17:10:19        1.211332        0.4233
BFGS:   21 17:10:19        1.197298        0.2999
BFGS:   22 17:10:20        1.190409        0.2067
BFGS:   23 17:10:20        1.182112        0.3244
BFGS:   24 17:10:20        1.177264        0.4904
BFGS:   25 17:10:20        1.160762        0.6342
BFGS:   26 17:10:20        1.151751        0.6836
BFGS:   27 17:10:21        1.139520        0.5731
BFGS:   28 17:10:21        1.128150        0.3712
BFGS:   29 17:10:21        1.120000        0.1819
BFGS:   30 17:10:21        1.113278        0.2126
BFGS:   31 17:10:21        1.117385        0.3555
BFGS:   32 17:10:22        1.110846        0.3326
BFGS:   33 17:10:22        1.099730        0.2249
BFGS:   34 17:10:22        1.099447        0.1222
BFGS:   35 17:10:22        1.097698        0.1751
BFGS:   36 17:10:22        1.091412        0.2352
BFGS:   37 17:10:23        1.092959        0.2394
BFGS:   38 17:10:23        1.087522        0.2065
BFGS:   39 17:10:23        1.083709        0.2182
BFGS:   40 17:10:23        1.084718        0.2211
BFGS:   41 17:10:23        1.077590        0.2627
BFGS:   42 17:10:23        1.075284        0.2012
BFGS:   43 17:10:24        1.071527        0.1682
BFGS:   44 17:10:24        1.072582        0.1051
BFGS:   45 17:10:24        1.069077        0.0928
BFGS:   46 17:10:24        1.066981        0.0656
BFGS:   47 17:10:24        1.068132        0.0565
BFGS:   48 17:10:25        1.064031        0.0730
BFGS:   49 17:10:25        1.061058        0.0397
      Step     Time          Energy         fmax
BFGS:    0 19:46:02        3.638815       13.9337
BFGS:    1 19:46:02        5.508153       24.4094
BFGS:    2 19:46:02        3.464454        6.2683
BFGS:    3 19:46:02        2.837783        1.5360
BFGS:    4 19:46:03        2.786476        1.8729
BFGS:    5 19:46:03        2.731378        0.9788
BFGS:    6 19:46:03        2.684023        1.3314
BFGS:    7 19:46:03        2.542305        4.8070
BFGS:    8 19:46:03        2.458018        4.1849
BFGS:    9 19:46:04        2.227692        2.4495
BFGS:   10 19:46:04        2.092027        2.6948
BFGS:   11 19:46:04        1.957655        2.0687
BFGS:   12 19:46:04        1.849517        1.6793
BFGS:   13 19:46:04        1.695224        0.9487
BFGS:   14 19:46:04        1.673517        0.4719
BFGS:   15 19:46:05        1.672169        0.4310
BFGS:   16 19:46:05        1.666914        0.3242
BFGS:   17 19:46:05        1.634884        0.5728
BFGS:   18 19:46:05        1.591042        0.8702
BFGS:   19 19:46:05        1.566940        0.8387
BFGS:   20 19:46:06        1.536172        0.4545
BFGS:   21 19:46:06        1.523134        0.4029
BFGS:   22 19:46:06        1.515952        0.4539
BFGS:   23 19:46:06        1.501545        0.3099
BFGS:   24 19:46:06        1.494613        0.5558
BFGS:   25 19:46:07        1.478621        0.3214
BFGS:   26 19:46:07        1.477751        0.1619
BFGS:   27 19:46:07        1.475042        0.2138
BFGS:   28 19:46:07        1.469572        0.3263
BFGS:   29 19:46:07        1.467082        0.3307
BFGS:   30 19:46:08        1.467747        0.2491
BFGS:   31 19:46:08        1.459230        0.1780
BFGS:   32 19:46:08        1.460819        0.2764
BFGS:   33 19:46:08        1.447335        0.3526
BFGS:   34 19:46:08        1.442899        0.4332
BFGS:   35 19:46:08        1.422554        0.6156
BFGS:   36 19:46:09        1.405389        0.7403
BFGS:   37 19:46:09        1.366024        0.5283
BFGS:   38 19:46:09        1.340661        1.1229
BFGS:   39 19:46:09        1.321389        1.1151
BFGS:   40 19:46:09        1.283718        0.6869
BFGS:   41 19:46:10        1.228459        0.3621
BFGS:   42 19:46:10        1.186436        0.9193
BFGS:   43 19:46:10        1.165452        1.2125
BFGS:   44 19:46:10        1.138337        0.7783
BFGS:   45 19:46:10        1.111726        0.6455
BFGS:   46 19:46:11        1.071208        0.5461
BFGS:   47 19:46:11        1.058170        0.3168
BFGS:   48 19:46:11        1.042150        0.4165
BFGS:   49 19:46:11        1.029358        0.3044
BFGS:   50 19:46:11        1.025323        0.4460
      Step     Time          Energy         fmax
BFGS:    0 12:23:34     -274.943329       14.5049
BFGS:    1 12:23:34     -273.420288       23.4727
BFGS:    2 12:23:34     -275.247772        5.5990
BFGS:    3 12:23:34     -275.724792        1.6244
BFGS:    4 12:23:34     -275.751495        2.7747
BFGS:    5 12:23:34     -275.818542        1.5803
BFGS:    6 12:23:34     -276.106720        5.4453
BFGS:    7 12:23:35     -276.587097        7.8817
BFGS:    8 12:23:35     -276.692017        4.1997
BFGS:    9 12:23:35     -276.842438        5.8607
BFGS:   10 12:23:35     -276.947052        5.1345
BFGS:   11 12:23:35     -277.294983        2.4426
BFGS:   12 12:23:35     -277.346436        0.7816
BFGS:   13 12:23:35     -277.379181        0.5590
BFGS:   14 12:23:35     -277.405548        0.6015
BFGS:   15 12:23:35     -277.414276        0.6936
BFGS:   16 12:23:35     -277.452576        0.7269
BFGS:   17 12:23:35     -277.515594        0.6097
BFGS:   18 12:23:35     -277.526123        0.4607
BFGS:   19 12:23:35     -277.518646        0.3272
