      Step     Time          Energy         fmax
BFGS:    0 17:11:40        3.865570       14.1184
BFGS:    1 17:11:40        4.863792       17.2738
BFGS:    2 17:11:40        3.390662        4.9562
BFGS:    3 17:11:41        2.920141        1.7382
BFGS:    4 17:11:41        2.828635        3.4188
BFGS:    5 17:11:41        2.717570        2.2494
BFGS:    6 17:11:41        2.178244        4.2636
BFGS:    7 17:11:41        2.082941        5.1788
BFGS:    8 17:11:42        1.848219        3.8321
BFGS:    9 17:11:42        1.649554        3.7270
BFGS:   10 17:11:42        1.490880        1.0098
BFGS:   11 17:11:42        1.433867        0.6692
BFGS:   12 17:11:42        1.406685        0.3792
BFGS:   13 17:11:42        1.394502        0.5873
BFGS:   14 17:11:43        1.367403        0.5398
BFGS:   15 17:11:43        1.373141        0.3693
BFGS:   16 17:11:43        1.368466        0.3784
BFGS:   17 17:11:43        1.355302        0.8116
BFGS:   18 17:11:43        1.359153        2.4002
BFGS:   19 17:11:44        1.292912        3.3263
BFGS:   20 17:11:44        1.120511        1.7423
BFGS:   21 17:11:44        1.049962        2.5854
BFGS:   22 17:11:44        0.897011        1.0615
BFGS:   23 17:11:44        0.759381        2.5377
BFGS:   24 17:11:45        0.677679        1.6695
BFGS:   25 17:11:45        0.580728        1.0401
BFGS:   26 17:11:45        0.531289        1.0769
BFGS:   27 17:11:45        0.484468        0.8523
BFGS:   28 17:11:45        0.422356        2.0365
BFGS:   29 17:11:46        0.371260        1.2694
BFGS:   30 17:11:46        0.294915        1.0253
BFGS:   31 17:11:46        0.219639        0.6248
BFGS:   32 17:11:46        0.165804        0.5100
BFGS:   33 17:11:46        0.096236        0.4258
BFGS:   34 17:11:46        0.033356        0.7738
BFGS:   35 17:11:47       -0.018447        1.0783
BFGS:   36 17:11:47       -0.075004        0.9935
BFGS:   37 17:11:47       -0.135432        0.9594
BFGS:   38 17:11:47       -0.199835        0.5783
BFGS:   39 17:11:47       -0.240842        0.9858
BFGS:   40 17:11:48       -0.292391        0.6834
BFGS:   41 17:11:48       -0.325406        0.5920
BFGS:   42 17:11:48       -0.351867        0.5663
BFGS:   43 17:11:48       -0.412824        0.5049
BFGS:   44 17:11:48       -0.439869        1.8431
BFGS:   45 17:11:49       -0.473894        0.6451
BFGS:   46 17:11:49       -0.479328        0.3291
BFGS:   47 17:11:49       -0.486929        0.5179
BFGS:   48 17:11:49       -0.505714        0.5724
BFGS:   49 17:11:49       -0.548184        0.4196
