      Step     Time          Energy         fmax
BFGS:    0 17:10:06        3.674974       14.5089
BFGS:    1 17:10:07        4.714740       18.1430
BFGS:    2 17:10:07        3.251327        4.6567
BFGS:    3 17:10:07        2.786650        1.7388
BFGS:    4 17:10:07        2.697714        4.0065
BFGS:    5 17:10:07        2.581552        2.4456
BFGS:    6 17:10:08        2.017749        2.9649
BFGS:    7 17:10:08        2.152772        4.7399
BFGS:    8 17:10:08        1.740098        2.9274
BFGS:    9 17:10:08        1.591611        1.7603
BFGS:   10 17:10:08        1.371471        2.4983
BFGS:   11 17:10:08        1.332512        1.2093
BFGS:   12 17:10:09        1.283144        0.8906
BFGS:   13 17:10:09        1.214409        1.0439
BFGS:   14 17:10:09        1.207021        0.7408
BFGS:   15 17:10:09        1.178723        0.4788
BFGS:   16 17:10:09        1.171520        0.5563
BFGS:   17 17:10:10        1.132911        0.5882
BFGS:   18 17:10:10        1.098198        0.4691
BFGS:   19 17:10:10        1.091498        0.4218
BFGS:   20 17:10:10        1.070863        0.5716
BFGS:   21 17:10:10        1.058348        0.4577
BFGS:   22 17:10:11        1.052761        0.5179
BFGS:   23 17:10:11        1.043853        0.4093
BFGS:   24 17:10:11        1.037963        0.2807
BFGS:   25 17:10:11        1.032658        0.2268
BFGS:   26 17:10:11        1.015869        0.2509
BFGS:   27 17:10:12        1.013672        0.2559
BFGS:   28 17:10:12        1.003131        0.2965
BFGS:   29 17:10:12        1.002103        0.2036
BFGS:   30 17:10:12        0.992775        0.2257
BFGS:   31 17:10:12        0.977636        0.4462
BFGS:   32 17:10:13        0.967621        0.6089
BFGS:   33 17:10:13        0.965775        0.7579
BFGS:   34 17:10:13        0.968589        0.3554
BFGS:   35 17:10:13        0.957336        0.2859
BFGS:   36 17:10:13        0.954972        0.3534
BFGS:   37 17:10:14        0.951600        0.2605
BFGS:   38 17:10:14        0.947000        0.1511
BFGS:   39 17:10:14        0.941455        0.1199
BFGS:   40 17:10:14        0.940034        0.0864
BFGS:   41 17:10:14        0.942185        0.0615
