      Step     Time          Energy         fmax
BFGS:    0 17:11:04        3.678806       12.8514
BFGS:    1 17:11:04        4.511219       14.1910
BFGS:    2 17:11:04        3.132499        5.7120
BFGS:    3 17:11:05        2.830817        2.9960
BFGS:    4 17:11:05        2.728298        1.2834
BFGS:    5 17:11:05        2.693234        1.0287
BFGS:    6 17:11:05        2.278375        2.7053
BFGS:    7 17:11:05        1.941291        1.9813
BFGS:    8 17:11:06        1.815664        1.9334
BFGS:    9 17:11:06        1.443577        1.3276
BFGS:   10 17:11:06        1.137589        1.1365
BFGS:   11 17:11:06        1.041906        3.7465
BFGS:   12 17:11:06        0.856608        2.2321
BFGS:   13 17:11:07        0.674150        1.7946
BFGS:   14 17:11:07        0.582405        1.7635
BFGS:   15 17:11:07        0.427773        1.2162
BFGS:   16 17:11:07        0.296754        1.0133
BFGS:   17 17:11:07        0.224092        0.9844
BFGS:   18 17:11:08        0.149806        0.9907
BFGS:   19 17:11:08        0.120323        1.7263
BFGS:   20 17:11:08        0.089078        1.3110
BFGS:   21 17:11:08        0.073382        0.3898
BFGS:   22 17:11:08        0.058598        0.3487
BFGS:   23 17:11:09        0.019208        1.1324
BFGS:   24 17:11:09        0.004633        0.8495
BFGS:   25 17:11:09       -0.009475        0.3171
BFGS:   26 17:11:09       -0.011185        0.2223
BFGS:   27 17:11:09       -0.028710        0.5272
BFGS:   28 17:11:09       -0.034346        0.7391
BFGS:   29 17:11:10       -0.046300        0.7932
BFGS:   30 17:11:10       -0.045083        0.5115
BFGS:   31 17:11:10       -0.050924        0.1993
BFGS:   32 17:11:10       -0.050239        0.2580
BFGS:   33 17:11:10       -0.047939        0.3932
BFGS:   34 17:11:11       -0.054466        0.4243
BFGS:   35 17:11:11       -0.051982        0.3009
BFGS:   36 17:11:11       -0.061008        0.1931
BFGS:   37 17:11:11       -0.068857        0.4099
BFGS:   38 17:11:11       -0.077563        0.5782
BFGS:   39 17:11:12       -0.085065        0.6922
BFGS:   40 17:11:12       -0.089796        0.6955
BFGS:   41 17:11:12       -0.088262        0.2391
BFGS:   42 17:11:12       -0.090299        0.2885
BFGS:   43 17:11:12       -0.092027        0.4047
BFGS:   44 17:11:13       -0.098703        0.5300
BFGS:   45 17:11:13       -0.119525        0.3622
BFGS:   46 17:11:13       -0.130030        0.1898
BFGS:   47 17:11:13       -0.141627        0.2078
BFGS:   48 17:11:13       -0.143033        0.3571
BFGS:   49 17:11:14       -0.162653        0.1300
BFGS:   50 17:11:14       -0.160953        0.6303
BFGS:   51 17:11:14       -0.170971        0.5544
BFGS:   52 17:11:14       -0.171102        0.3850
BFGS:   53 17:11:14       -0.172820        0.3733
BFGS:   54 17:11:14       -0.175059        0.0988
BFGS:   55 17:11:15       -0.178003        0.5889
BFGS:   56 17:11:15       -0.178588        0.3319
BFGS:   57 17:11:15       -0.180603        0.1136
BFGS:   58 17:11:15       -0.185200        0.1392
BFGS:   59 17:11:15       -0.181126        0.1960
BFGS:   60 17:11:16       -0.190957        0.2154
BFGS:   61 17:11:16       -0.188298        0.0862
BFGS:   62 17:11:16       -0.185868        0.0895
BFGS:   63 17:11:16       -0.196652        0.0793
BFGS:   64 17:11:16       -0.197879        0.0625
BFGS:   65 17:11:17       -0.198311        0.1579
BFGS:   66 17:11:17       -0.202247        0.1362
BFGS:   67 17:11:17       -0.201964        0.0898
BFGS:   68 17:11:17       -0.201925        0.0747
BFGS:   69 17:11:17       -0.200605        0.1294
BFGS:   70 17:11:18       -0.205616        0.0672
BFGS:   71 17:11:18       -0.204654        0.2410
BFGS:   72 17:11:18       -0.208963        0.1647
BFGS:   73 17:11:18       -0.203830        0.0915
BFGS:   74 17:11:18       -0.202340        0.0947
BFGS:   75 17:11:18       -0.198341        0.1218
BFGS:   76 17:11:19       -0.205888        0.0877
BFGS:   77 17:11:19       -0.200528        0.0647
BFGS:   78 17:11:19       -0.195916        0.0801
BFGS:   79 17:11:19       -0.200743        0.1004
BFGS:   80 17:11:19       -0.204255        0.0563
BFGS:   81 17:11:20       -0.200682        0.0634
BFGS:   82 17:11:20       -0.210698        0.0635
BFGS:   83 17:11:20       -0.205613        0.0668
BFGS:   84 17:11:20       -0.209981        0.1062
BFGS:   85 17:11:20       -0.210201        0.1104
BFGS:   86 17:11:21       -0.203735        0.0550
BFGS:   87 17:11:21       -0.202841        0.0514
BFGS:   88 17:11:21       -0.202957        0.0546
BFGS:   89 17:11:21       -0.202547        0.0516
BFGS:   90 17:11:21       -0.203316        0.0543
BFGS:   91 17:11:22       -0.209642        0.0616
BFGS:   92 17:11:22       -0.207431        0.0563
BFGS:   93 17:11:22       -0.207924        0.0620
BFGS:   94 17:11:22       -0.202674        0.0602
BFGS:   95 17:11:22       -0.205280        0.0588
BFGS:   96 17:11:23       -0.204633        0.0544
BFGS:   97 17:11:23       -0.204559        0.1060
BFGS:   98 17:11:23       -0.205901        0.0570
BFGS:   99 17:11:23       -0.205703        0.0586
BFGS:  100 17:11:23       -0.206970        0.0717
      Step     Time          Energy         fmax
BFGS:    0 19:46:31        3.947558       15.6372
BFGS:    1 19:46:31        5.094398       21.4618
BFGS:    2 19:46:31        3.435977        4.5631
BFGS:    3 19:46:32        2.988803        2.5657
BFGS:    4 19:46:32        3.121163        7.2228
BFGS:    5 19:46:32        2.833057        0.8464
BFGS:    6 19:46:32        2.779147        1.0599
BFGS:    7 19:46:32        2.052724        3.5156
BFGS:    8 19:46:33        1.989812        4.4616
BFGS:    9 19:46:33        1.691510        1.6035
BFGS:   10 19:46:33        1.638534        1.1630
BFGS:   11 19:46:33        1.430287        1.3723
BFGS:   12 19:46:33        1.386484        1.4857
BFGS:   13 19:46:34        1.309947        1.5751
BFGS:   14 19:46:34        1.236546        1.7300
BFGS:   15 19:46:34        1.184013        1.2348
BFGS:   16 19:46:34        1.154148        0.8482
BFGS:   17 19:46:34        1.128936        0.6673
BFGS:   18 19:46:34        1.100506        0.8434
BFGS:   19 19:46:35        1.073314        0.8994
BFGS:   20 19:46:35        1.061728        0.8770
BFGS:   21 19:46:35        1.047318        0.8167
BFGS:   22 19:46:35        1.033345        0.8966
BFGS:   23 19:46:35        1.014188        1.0252
BFGS:   24 19:46:36        0.989739        0.9852
BFGS:   25 19:46:36        0.971924        0.7784
BFGS:   26 19:46:36        0.958109        0.7041
BFGS:   27 19:46:36        0.953850        0.8297
BFGS:   28 19:46:36        0.938503        0.9313
BFGS:   29 19:46:37        0.923994        0.9514
BFGS:   30 19:46:37        0.915295        0.8692
BFGS:   31 19:46:37        0.900854        0.5917
BFGS:   32 19:46:37        0.902557        0.5901
BFGS:   33 19:46:37        0.902468        0.5686
BFGS:   34 19:46:38        0.897038        0.5750
BFGS:   35 19:46:38        0.896143        0.5717
BFGS:   36 19:46:38        0.893949        0.5719
BFGS:   37 19:46:38        0.890536        0.5230
BFGS:   38 19:46:38        0.888939        0.4780
BFGS:   39 19:46:39        0.883897        0.3955
BFGS:   40 19:46:39        0.884941        0.3722
BFGS:   41 19:46:39        0.881732        0.3104
BFGS:   42 19:46:39        0.876136        0.3234
BFGS:   43 19:46:39        0.876687        0.3020
BFGS:   44 19:46:39        0.873271        0.3125
BFGS:   45 19:46:40        0.873304        0.3025
BFGS:   46 19:46:40        0.868652        0.2531
BFGS:   47 19:46:40        0.873168        0.2684
BFGS:   48 19:46:40        0.868120        0.2625
BFGS:   49 19:46:40        0.872305        0.2463
BFGS:   50 19:46:41        0.866315        0.2509
      Step     Time          Energy         fmax
BFGS:    0 12:23:44     -274.552704       11.6235
BFGS:    1 12:23:44     -273.777557       16.5730
BFGS:    2 12:23:44     -275.099701        5.7891
BFGS:    3 12:23:44     -275.165588        5.9682
BFGS:    4 12:23:44     -275.397888        1.8358
BFGS:    5 12:23:45     -275.430145        1.3153
BFGS:    6 12:23:45     -276.139374        5.0367
BFGS:    7 12:23:45     -276.402283        1.7312
BFGS:    8 12:23:45     -276.392456        3.4667
BFGS:    9 12:23:45     -276.472046        1.5824
BFGS:   10 12:23:45     -276.491211        1.0507
BFGS:   11 12:23:45     -276.527802        0.7840
BFGS:   12 12:23:45     -276.633331        0.8706
BFGS:   13 12:23:45     -276.786865        0.9418
BFGS:   14 12:23:45     -276.858093        1.0623
BFGS:   15 12:23:45     -276.882080        1.8685
BFGS:   16 12:23:45     -276.985168        2.2907
BFGS:   17 12:23:45     -277.073853        2.0579
BFGS:   18 12:23:45     -277.111267        0.9933
BFGS:   19 12:23:45     -277.134949        1.0774
BFGS:   20 12:23:45     -277.247070        2.0439
BFGS:   21 12:23:46     -277.460388        3.4048
BFGS:   22 12:23:46     -277.696991        3.0258
BFGS:   23 12:23:46     -277.830322        0.8689
BFGS:   24 12:23:46     -277.885986        0.6688
BFGS:   25 12:23:46     -277.943939        0.8771
BFGS:   26 12:23:46     -277.992767        0.9080
BFGS:   27 12:23:46     -278.086395        0.7914
BFGS:   28 12:23:46     -278.188843        0.4549
BFGS:   29 12:23:46     -278.257904        1.1544
BFGS:   30 12:23:46     -278.264984        0.4050
BFGS:   31 12:23:46     -278.282074        0.5210
BFGS:   32 12:23:46     -278.303894        0.5793
BFGS:   33 12:23:46     -278.372528        1.8143
BFGS:   34 12:23:46     -278.466644        2.4732
BFGS:   35 12:23:46     -278.530182        1.8307
BFGS:   36 12:23:47     -278.622284        1.1268
BFGS:   37 12:23:47     -278.661621        2.9926
BFGS:   38 12:23:47     -278.731110        0.4568
BFGS:   39 12:23:47     -278.755310        0.4796
BFGS:   40 12:23:47     -278.781311        0.3378
BFGS:   41 12:23:47     -278.791962        0.3008
BFGS:   42 12:23:47     -278.803406        0.2414
BFGS:   43 12:23:47     -278.812683        0.2750
BFGS:   44 12:23:47     -278.805573        0.3104
BFGS:   45 12:23:47     -278.814301        0.3375
BFGS:   46 12:23:47     -278.821350        0.3217
BFGS:   47 12:23:47     -278.838135        0.2080
BFGS:   48 12:23:47     -278.839630        0.1135
BFGS:   49 12:23:47     -278.842621        0.1014
BFGS:   50 12:23:47     -278.832977        0.1524
      Step     Time          Energy         fmax
BFGS:    0 12:52:43        3.791592       15.3544
BFGS:    1 12:52:43        4.840558       20.5018
BFGS:    2 12:52:43        3.351233        4.4713
BFGS:    3 12:52:43        2.925320        2.7010
BFGS:    4 12:52:43        3.014076        8.1507
BFGS:    5 12:52:44        2.753220        0.9049
BFGS:    6 12:52:44        2.700421        0.6635
BFGS:    7 12:52:44        2.503989        2.8096
BFGS:    8 12:52:44        2.195247        5.0104
BFGS:    9 12:52:44        2.389158        4.2753
BFGS:   10 12:52:44        1.967701        3.2775
BFGS:   11 12:52:44        1.875114        2.3979
BFGS:   12 12:52:44        1.625766        1.1719
BFGS:   13 12:52:44        1.537694        1.3355
BFGS:   14 12:52:44        1.461133        1.3202
BFGS:   15 12:52:44        1.407507        0.8342
BFGS:   16 12:52:45        1.359141        0.5964
BFGS:   17 12:52:45        1.335784        0.9494
BFGS:   18 12:52:45        1.299973        1.3357
BFGS:   19 12:52:45        1.272670        1.0877
BFGS:   20 12:52:45        1.260773        0.4001
BFGS:   21 12:52:45        1.251097        0.3909
BFGS:   22 12:52:45        1.243511        0.4864
BFGS:   23 12:52:45        1.234315        0.7500
BFGS:   24 12:52:45        1.221146        0.5284
BFGS:   25 12:52:45        1.201861        0.3053
BFGS:   26 12:52:45        1.204613        0.2011
BFGS:   27 12:52:46        1.202211        0.1320
BFGS:   28 12:52:46        1.197533        0.1127
BFGS:   29 12:52:46        1.195598        0.0957
BFGS:   30 12:52:46        1.193750        0.0745
BFGS:   31 12:52:46        1.194056        0.0573
BFGS:   32 12:52:46        1.191669        0.0391
