      Step     Time          Energy         fmax
BFGS:    0 17:09:42        3.497874       13.2739
BFGS:    1 17:09:43        5.336344       23.0457
BFGS:    2 17:09:43        3.358473        6.4828
BFGS:    3 17:09:43        2.822939        3.1703
BFGS:    4 17:09:43        2.759991        1.1203
BFGS:    5 17:09:43        2.728078        0.7496
BFGS:    6 17:09:44        2.693609        0.8849
BFGS:    7 17:09:44        2.683376        1.0300
BFGS:    8 17:09:44        2.645976        0.7542
BFGS:    9 17:09:44        2.635088        0.3710
BFGS:   10 17:09:44        2.613951        0.5771
BFGS:   11 17:09:44        2.567282        2.4518
BFGS:   12 17:09:45        2.717361        5.7877
BFGS:   13 17:09:45        2.473740        2.9357
BFGS:   14 17:09:45        2.383086        2.6495
BFGS:   15 17:09:45        1.922504        2.8183
BFGS:   16 17:09:45        1.795551        3.0377
BFGS:   17 17:09:46        1.726047        1.9405
BFGS:   18 17:09:46        1.668608        1.1654
BFGS:   19 17:09:46        1.618081        0.4833
BFGS:   20 17:09:46        1.579966        0.7323
BFGS:   21 17:09:46        1.578592        0.4018
BFGS:   22 17:09:47        1.573135        0.4746
BFGS:   23 17:09:47        1.567757        0.5830
BFGS:   24 17:09:47        1.535784        0.7957
BFGS:   25 17:09:47        1.518403        0.7305
BFGS:   26 17:09:47        1.503645        0.6388
BFGS:   27 17:09:48        1.454886        0.5882
BFGS:   28 17:09:48        1.344161        0.5861
BFGS:   29 17:09:48        1.215024        0.9425
BFGS:   30 17:09:48        0.990800        6.2304
BFGS:   31 17:09:48        0.747319        8.5453
BFGS:   32 17:09:49        0.389250        6.5680
BFGS:   33 17:09:49        0.118024        3.1181
BFGS:   34 17:09:49        0.051679        1.9694
BFGS:   35 17:09:49       -0.006505        0.7061
BFGS:   36 17:09:49       -0.116806        0.7800
BFGS:   37 17:09:50       -0.170747        0.9181
BFGS:   38 17:09:50       -0.195774        0.4054
BFGS:   39 17:09:50       -0.211723        0.3708
BFGS:   40 17:09:50       -0.226725        0.5177
BFGS:   41 17:09:50       -0.240124        0.5354
BFGS:   42 17:09:50       -0.260128        0.2420
BFGS:   43 17:09:51       -0.290131        0.3784
BFGS:   44 17:09:51       -0.314106        0.6907
BFGS:   45 17:09:51       -0.334462        0.5867
BFGS:   46 17:09:51       -0.349027        0.2993
BFGS:   47 17:09:51       -0.354988        0.2777
BFGS:   48 17:09:52       -0.368125        0.6103
BFGS:   49 17:09:52       -0.389858        0.9326
BFGS:   50 17:09:52       -0.423238        0.8757
BFGS:   51 17:09:52       -0.448225        0.7640
BFGS:   52 17:09:52       -0.474623        0.6012
BFGS:   53 17:09:53       -0.496969        0.6450
BFGS:   54 17:09:53       -0.500429        0.3963
BFGS:   55 17:09:53       -0.524000        0.9663
BFGS:   56 17:09:53       -0.543729        0.5525
BFGS:   57 17:09:53       -0.578631        0.4509
BFGS:   58 17:09:54       -0.605710        0.2530
BFGS:   59 17:09:54       -0.616194        0.2383
BFGS:   60 17:09:54       -0.622436        0.1624
BFGS:   61 17:09:54       -0.627381        0.1413
BFGS:   62 17:09:54       -0.633272        0.1495
BFGS:   63 17:09:54       -0.638770        0.1265
BFGS:   64 17:09:55       -0.635958        0.0805
BFGS:   65 17:09:55       -0.635825        0.0938
BFGS:   66 17:09:55       -0.636548        0.1260
BFGS:   67 17:09:55       -0.640170        0.1248
BFGS:   68 17:09:55       -0.641373        0.0975
BFGS:   69 17:09:56       -0.646836        0.0673
BFGS:   70 17:09:56       -0.649109        0.0939
BFGS:   71 17:09:56       -0.652618        0.0935
BFGS:   72 17:09:56       -0.654858        0.0754
BFGS:   73 17:09:56       -0.659435        0.0539
BFGS:   74 17:09:57       -0.657015        0.0519
BFGS:   75 17:09:57       -0.658109        0.0734
BFGS:   76 17:09:57       -0.657940        0.0506
BFGS:   77 17:09:57       -0.662556        0.0549
BFGS:   78 17:09:57       -0.661715        0.0610
BFGS:   79 17:09:58       -0.664007        0.0586
BFGS:   80 17:09:58       -0.670784        0.0661
BFGS:   81 17:09:58       -0.673269        0.0622
BFGS:   82 17:09:58       -0.672574        0.0551
BFGS:   83 17:09:58       -0.665754        0.0522
BFGS:   84 17:09:59       -0.665010        0.0387
      Step     Time          Energy         fmax
BFGS:    0 19:45:33        4.158067       12.6109
BFGS:    1 19:45:33        4.856890       13.5697
BFGS:    2 19:45:33        3.643440        5.1912
BFGS:    3 19:45:33        3.257646        2.7724
BFGS:    4 19:45:33        3.162923        0.9861
BFGS:    5 19:45:34        3.076526        1.1071
BFGS:    6 19:45:34        2.863412        2.2949
