      Step     Time          Energy         fmax
BFGS:    0 17:19:35        0.058576        0.7877
BFGS:    1 17:19:35        0.073607        0.7566
BFGS:    2 17:19:35       -0.422669        0.5296
BFGS:    3 17:19:36       -0.434242        0.4177
BFGS:    4 17:19:36       -0.453726        0.1843
BFGS:    5 17:19:36       -0.456278        0.2268
BFGS:    6 17:19:36       -0.463614        0.2178
BFGS:    7 17:19:36       -0.457592        0.1572
BFGS:    8 17:19:37       -0.462008        0.0846
BFGS:    9 17:19:37       -0.463486        0.0470
      Step     Time          Energy         fmax
BFGS:    0 19:53:15        0.195622        0.9610
BFGS:    1 19:53:15        0.182023        0.9077
BFGS:    2 19:53:15       -0.271438        1.1265
BFGS:    3 19:53:15       -0.296796        0.7544
BFGS:    4 19:53:16       -0.322168        0.2052
BFGS:    5 19:53:16       -0.335221        0.1611
BFGS:    6 19:53:16       -0.337593        0.1520
BFGS:    7 19:53:16       -0.336221        0.1112
BFGS:    8 19:53:16       -0.347333        0.0865
BFGS:    9 19:53:17       -0.349368        0.0722
BFGS:   10 19:53:17       -0.347814        0.0784
BFGS:   11 19:53:17       -0.346817        0.0799
BFGS:   12 19:53:17       -0.349994        0.0736
BFGS:   13 19:53:17       -0.351829        0.0568
BFGS:   14 19:53:18       -0.349839        0.0340
      Step     Time          Energy         fmax
BFGS:    0 12:25:54     -161.339035        0.8026
BFGS:    1 12:25:54     -161.231262        0.7619
BFGS:    2 12:25:54     -161.124878        0.3434
BFGS:    3 12:25:54     -161.236771        0.2328
BFGS:    4 12:25:54     -161.253891        0.1902
BFGS:    5 12:25:54     -161.273621        0.0208
      Step     Time          Energy         fmax
BFGS:    0 12:56:29        0.677505        0.7878
BFGS:    1 12:56:29        0.664018        0.7475
BFGS:    2 12:56:29        0.325777        0.4184
BFGS:    3 12:56:29        0.318417        0.3329
BFGS:    4 12:56:29        0.294891        0.1519
BFGS:    5 12:56:29        0.273694        0.1326
BFGS:    6 12:56:29        0.269270        0.1218
BFGS:    7 12:56:29        0.265780        0.1064
BFGS:    8 12:56:29        0.261609        0.0893
BFGS:    9 12:56:29        0.259080        0.0779
BFGS:   10 12:56:29        0.243518        0.0401
