      Step     Time          Energy         fmax
BFGS:    0 17:37:08        3.882635       12.7422
BFGS:    1 17:37:08        4.660165       14.1707
BFGS:    2 17:37:08        3.330715        5.2950
BFGS:    3 17:37:09        2.829513        2.2141
BFGS:    4 17:37:09        2.747611        0.6099
BFGS:    5 17:37:09        2.563938        1.4855
BFGS:    6 17:37:10        2.389807        2.1066
BFGS:    7 17:37:10        2.329354        1.8403
BFGS:    8 17:37:10        2.011708        1.8043
BFGS:    9 17:37:10        1.869346        3.1397
BFGS:   10 17:37:11        1.720891        1.4056
BFGS:   11 17:37:11        1.644101        0.8947
BFGS:   12 17:37:11        1.595175        1.2600
BFGS:   13 17:37:11        1.512768        1.7033
BFGS:   14 17:37:12        1.441796        1.7084
BFGS:   15 17:37:12        1.303262        1.8094
BFGS:   16 17:37:12        1.210804        1.4525
BFGS:   17 17:37:13        1.024784        2.0942
BFGS:   18 17:37:13        0.954332        1.8996
BFGS:   19 17:37:13        0.795431        1.9889
BFGS:   20 17:37:13        0.304947        1.7722
BFGS:   21 17:37:14       -0.022173        1.4178
BFGS:   22 17:37:14       -0.198016        0.8802
BFGS:   23 17:37:14       -0.353584        0.7951
BFGS:   24 17:37:14       -0.445898        0.9638
BFGS:   25 17:37:15       -0.522402        0.6174
BFGS:   26 17:37:15       -0.562856        0.7043
BFGS:   27 17:37:15       -0.606362        0.4972
BFGS:   28 17:37:16       -0.626922        0.3425
BFGS:   29 17:37:16       -0.648487        0.4432
BFGS:   30 17:37:16       -0.664746        0.5912
BFGS:   31 17:37:16       -0.684461        0.5137
BFGS:   32 17:37:17       -0.695843        0.2548
BFGS:   33 17:37:17       -0.698996        0.1402
BFGS:   34 17:37:17       -0.706988        0.3141
BFGS:   35 17:37:18       -0.698501        0.3107
BFGS:   36 17:37:18       -0.707966        0.2187
BFGS:   37 17:37:18       -0.715238        0.1108
BFGS:   38 17:37:18       -0.714316        0.1460
BFGS:   39 17:37:19       -0.715166        0.1464
BFGS:   40 17:37:19       -0.717590        0.1424
BFGS:   41 17:37:19       -0.720512        0.1028
BFGS:   42 17:37:19       -0.740882        0.1552
BFGS:   43 17:37:20       -0.734279        0.1689
BFGS:   44 17:37:20       -0.737313        0.1590
BFGS:   45 17:37:20       -0.740878        0.1313
BFGS:   46 17:37:21       -0.736270        0.1204
BFGS:   47 17:37:21       -0.752234        0.2414
BFGS:   48 17:37:21       -0.763500        0.1999
BFGS:   49 17:37:21       -0.774790        0.1970
BFGS:   50 17:37:22       -0.785384        0.3003
BFGS:   51 17:37:22       -0.814523        0.5446
BFGS:   52 17:37:22       -0.829303        0.5441
BFGS:   53 17:37:22       -0.851889        0.3871
BFGS:   54 17:37:23       -0.872383        0.9263
BFGS:   55 17:37:23       -0.880482        0.2618
BFGS:   56 17:37:23       -0.895361        0.5615
BFGS:   57 17:37:24       -0.928622        0.4904
BFGS:   58 17:37:24       -0.928782        0.1470
