      Step     Time          Energy         fmax
BFGS:    0 17:21:58        3.881526       12.0909
BFGS:    1 17:21:58        5.337121       19.6503
BFGS:    2 17:21:59        3.769355        5.6802
BFGS:    3 17:21:59        3.358124        3.5933
BFGS:    4 17:21:59        3.288871        1.2827
BFGS:    5 17:22:00        3.193048        1.9818
BFGS:    6 17:22:00        2.739738        7.5961
BFGS:    7 17:22:00        2.437212        5.8105
BFGS:    8 17:22:00        2.219970        2.4354
BFGS:    9 17:22:01        2.170542        1.8282
BFGS:   10 17:22:01        2.040466        0.8062
BFGS:   11 17:22:01        2.003698        0.2335
BFGS:   12 17:22:01        1.993277        0.2273
BFGS:   13 17:22:02        1.984679        0.2741
BFGS:   14 17:22:02        1.981307        0.2555
BFGS:   15 17:22:02        1.968145        0.1827
BFGS:   16 17:22:03        1.962705        0.0904
BFGS:   17 17:22:03        1.964702        0.0682
BFGS:   18 17:22:03        1.959328        0.1470
BFGS:   19 17:22:03        1.954459        0.2351
BFGS:   20 17:22:04        1.950453        0.2713
BFGS:   21 17:22:04        1.947494        0.2499
BFGS:   22 17:22:04        1.950907        0.1259
BFGS:   23 17:22:04        1.948825        0.1288
BFGS:   24 17:22:05        1.946100        0.2145
BFGS:   25 17:22:05        1.946800        0.2227
BFGS:   26 17:22:05        1.952224        0.1627
BFGS:   27 17:22:06        1.945521        0.1169
BFGS:   28 17:22:06        1.942954        0.1380
BFGS:   29 17:22:06        1.943230        0.2474
BFGS:   30 17:22:06        1.933802        0.4189
BFGS:   31 17:22:07        1.928174        0.3799
BFGS:   32 17:22:07        1.926428        0.1803
BFGS:   33 17:22:07        1.921740        0.0923
BFGS:   34 17:22:08        1.918960        0.1674
BFGS:   35 17:22:08        1.919135        0.1679
BFGS:   36 17:22:08        1.923364        0.1023
BFGS:   37 17:22:08        1.918140        0.2003
BFGS:   38 17:22:09        1.918467        0.1539
BFGS:   39 17:22:09        1.918612        0.1123
BFGS:   40 17:22:09        1.916056        0.0840
BFGS:   41 17:22:09        1.919530        0.1271
BFGS:   42 17:22:10        1.917479        0.2149
BFGS:   43 17:22:10        1.915726        0.2376
BFGS:   44 17:22:10        1.921133        0.4226
BFGS:   45 17:22:11        1.915594        0.2518
BFGS:   46 17:22:11        1.912983        0.3073
BFGS:   47 17:22:11        1.908200        0.2397
BFGS:   48 17:22:11        1.902748        0.6280
BFGS:   49 17:22:12        1.903991        0.1632
BFGS:   50 17:22:12        1.898708        0.2675
BFGS:   51 17:22:12        1.881859        0.1862
BFGS:   52 17:22:12        1.887935        0.8168
BFGS:   53 17:22:13        1.875512        0.2620
BFGS:   54 17:22:13        1.870821        0.1057
BFGS:   55 17:22:13        1.871523        0.0880
BFGS:   56 17:22:14        1.868740        0.1895
BFGS:   57 17:22:14        1.862089        0.1416
BFGS:   58 17:22:14        1.858621        0.2118
BFGS:   59 17:22:14        1.857126        0.0896
BFGS:   60 17:22:15        1.856847        0.1125
BFGS:   61 17:22:15        1.853925        0.2497
BFGS:   62 17:22:15        1.848794        0.2387
BFGS:   63 17:22:15        1.841924        0.0856
BFGS:   64 17:22:16        1.836407        0.1247
BFGS:   65 17:22:16        1.842686        0.0808
BFGS:   66 17:22:16        1.836520        0.0729
BFGS:   67 17:22:17        1.839124        0.0564
BFGS:   68 17:22:17        1.837144        0.1007
BFGS:   69 17:22:17        1.835879        0.1450
BFGS:   70 17:22:17        1.835091        0.1198
BFGS:   71 17:22:18        1.833576        0.0518
BFGS:   72 17:22:18        1.836048        0.0233
      Step     Time          Energy         fmax
BFGS:    0 19:55:16        4.803067       16.6964
BFGS:    1 19:55:16        5.793491       23.0359
BFGS:    2 19:55:16        4.133564        4.4893
BFGS:    3 19:55:16        3.759579        2.7102
BFGS:    4 19:55:17        3.864251        7.2503
BFGS:    5 19:55:17        3.602834        0.9160
BFGS:    6 19:55:17        3.547568        1.1179
BFGS:    7 19:55:17        2.675683        4.3587
BFGS:    8 19:55:18        2.436227        3.8158
BFGS:    9 19:55:18        2.232425        0.5990
