      Step     Time          Energy         fmax
BFGS:    0 17:21:54        0.254364        0.5208
BFGS:    1 17:21:55        0.228087        0.5008
BFGS:    2 17:21:55        0.074499        0.5743
BFGS:    3 17:21:55        0.051015        0.2832
BFGS:    4 17:21:55        0.046717        0.2469
BFGS:    5 17:21:56        0.030192        0.1558
BFGS:    6 17:21:56        0.029387        0.1443
BFGS:    7 17:21:56        0.024871        0.0973
BFGS:    8 17:21:57        0.023559        0.0788
BFGS:    9 17:21:57        0.022840        0.0728
BFGS:   10 17:21:57        0.023680        0.0688
BFGS:   11 17:21:57        0.023287        0.0642
BFGS:   12 17:21:58        0.020575        0.0520
BFGS:   13 17:21:58        0.018314        0.0381
      Step     Time          Energy         fmax
BFGS:    0 19:55:13        0.242026        0.4004
BFGS:    1 19:55:13        0.221947        0.3738
BFGS:    2 19:55:13        0.073813        0.2782
BFGS:    3 19:55:14        0.069374        0.2096
BFGS:    4 19:55:14        0.065577        0.1210
BFGS:    5 19:55:14        0.053086        0.0540
BFGS:    6 19:55:14        0.049731        0.0756
BFGS:    7 19:55:15        0.050801        0.0729
BFGS:    8 19:55:15        0.049409        0.0506
BFGS:    9 19:55:15        0.049531        0.0301
      Step     Time          Energy         fmax
BFGS:    0 12:26:33     -272.117065        0.4936
BFGS:    1 12:26:34     -272.152161        0.4699
BFGS:    2 12:26:34     -272.290497        0.1601
BFGS:    3 12:26:34     -272.279053        0.1668
BFGS:    4 12:26:34     -272.280823        0.1535
BFGS:    5 12:26:34     -272.298920        0.1043
BFGS:    6 12:26:34     -272.312195        0.0791
BFGS:    7 12:26:34     -272.326263        0.0840
BFGS:    8 12:26:34     -272.331848        0.0856
BFGS:    9 12:26:34     -272.348236        0.0800
BFGS:   10 12:26:34     -272.363892        0.0619
BFGS:   11 12:26:34     -272.366821        0.0434
      Step     Time          Energy         fmax
BFGS:    0 12:57:26        0.492141        0.6631
BFGS:    1 12:57:26        0.460230        0.6280
BFGS:    2 12:57:26        0.258200        0.6878
BFGS:    3 12:57:26        0.249411        0.4145
BFGS:    4 12:57:26        0.236114        0.2088
BFGS:    5 12:57:26        0.214401        0.1754
BFGS:    6 12:57:26        0.210113        0.2176
BFGS:    7 12:57:26        0.208241        0.2019
BFGS:    8 12:57:27        0.205305        0.1425
BFGS:    9 12:57:27        0.201502        0.1051
BFGS:   10 12:57:27        0.199861        0.0557
BFGS:   11 12:57:27        0.201721        0.0681
BFGS:   12 12:57:27        0.202871        0.0743
BFGS:   13 12:57:27        0.203810        0.0747
BFGS:   14 12:57:27        0.204213        0.0590
BFGS:   15 12:57:27        0.202881        0.0375
