      Step     Time          Energy         fmax
BFGS:    0 16:58:31       -0.113027        0.7121
BFGS:    1 16:58:31       -0.118284        0.6742
BFGS:    2 16:58:31       -0.234734        0.5691
BFGS:    3 16:58:32       -0.244866        0.3815
BFGS:    4 16:58:32       -0.261142        0.2295
BFGS:    5 16:58:32       -0.277855        0.2312
BFGS:    6 16:58:32       -0.282999        0.2001
BFGS:    7 16:58:33       -0.286359        0.1632
BFGS:    8 16:58:33       -0.287161        0.1315
BFGS:    9 16:58:33       -0.285553        0.1232
BFGS:   10 16:58:33       -0.284221        0.1247
BFGS:   11 16:58:34       -0.285771        0.1159
BFGS:   12 16:58:34       -0.286754        0.1221
BFGS:   13 16:58:34       -0.290627        0.1110
BFGS:   14 16:58:35       -0.294657        0.0947
BFGS:   15 16:58:35       -0.297434        0.0931
BFGS:   16 16:58:35       -0.297185        0.0804
BFGS:   17 16:58:35       -0.300049        0.1043
BFGS:   18 16:58:36       -0.301187        0.1149
BFGS:   19 16:58:36       -0.313694        0.1331
BFGS:   20 16:58:36       -0.158062        1.4695
BFGS:   21 16:58:36       -0.316590        0.1128
BFGS:   22 16:58:37       -0.334465        0.1724
BFGS:   23 16:58:37       -0.348258        0.4221
BFGS:   24 16:58:37       -0.356628        0.3982
BFGS:   25 16:58:38       -0.398884        0.4582
BFGS:   26 16:58:38       -0.439751        0.4199
BFGS:   27 16:58:38       -0.440437        0.3415
BFGS:   28 16:58:38       -0.449526        0.3423
BFGS:   29 16:58:39       -0.453842        0.3368
BFGS:   30 16:58:39       -0.470108        0.3325
BFGS:   31 16:58:39       -0.483953        0.3050
BFGS:   32 16:58:39       -0.495524        0.2946
BFGS:   33 16:58:40       -0.502312        0.2471
BFGS:   34 16:58:40       -0.503590        0.1679
BFGS:   35 16:58:40       -0.501185        0.1704
BFGS:   36 16:58:41       -0.495839        0.1582
BFGS:   37 16:58:41       -0.493320        0.1231
BFGS:   38 16:58:41       -0.490620        0.0902
BFGS:   39 16:58:41       -0.492353        0.0628
BFGS:   40 16:58:42       -0.494894        0.0646
BFGS:   41 16:58:42       -0.493435        0.0623
BFGS:   42 16:58:42       -0.494604        0.0419
      Step     Time          Energy         fmax
BFGS:    0 17:05:58       -0.161227        0.6754
BFGS:    1 17:05:58       -0.155028        0.6072
BFGS:    2 17:05:58       -0.229359        0.5173
BFGS:    3 17:05:59       -0.236497        0.3874
BFGS:    4 17:05:59       -0.264193        0.1002
BFGS:    5 17:05:59       -0.264985        0.1106
BFGS:    6 17:06:00       -0.266375        0.0991
BFGS:    7 17:06:00       -0.265198        0.0959
BFGS:    8 17:06:00       -0.263148        0.0831
BFGS:    9 17:06:00       -0.264787        0.0597
BFGS:   10 17:06:01       -0.266125        0.0373
      Step     Time          Energy         fmax
BFGS:    0 19:43:00        0.871251        1.6058
BFGS:    1 19:43:00        0.925168        1.3848
BFGS:    2 19:43:00        1.055947        2.4481
BFGS:    3 19:43:00        0.896115        0.5172
BFGS:    4 19:43:01        0.890177        0.2166
BFGS:    5 19:43:01        0.884020        0.2795
BFGS:    6 19:43:01        0.881937        0.3202
BFGS:    7 19:43:01        0.864417        0.2606
BFGS:    8 19:43:02        0.861281        0.1045
BFGS:    9 19:43:02        0.855850        0.0349
      Step     Time          Energy         fmax
BFGS:    0 12:22:40     -377.883972        1.0593
BFGS:    1 12:22:41     -377.903595        0.9902
BFGS:    2 12:22:41     -378.006622        1.7903
BFGS:    3 12:22:41     -378.068695        0.4198
BFGS:    4 12:22:41     -378.082214        0.2961
BFGS:    5 12:22:41     -378.078857        0.4757
BFGS:    6 12:22:41     -378.083374        0.4763
BFGS:    7 12:22:41     -378.080505        0.2709
BFGS:    8 12:22:41     -378.084412        0.1668
BFGS:    9 12:22:41     -378.085999        0.1536
BFGS:   10 12:22:41     -378.086609        0.1255
BFGS:   11 12:22:41     -378.087860        0.1143
BFGS:   12 12:22:41     -378.087128        0.0730
BFGS:   13 12:22:41     -378.088654        0.0485
      Step     Time          Energy         fmax
BFGS:    0 12:51:16       -0.283321        0.3432
BFGS:    1 12:51:16       -0.291681        0.3248
BFGS:    2 12:51:16       -0.373991        0.2421
BFGS:    3 12:51:16       -0.379324        0.2261
BFGS:    4 12:51:16       -0.398953        0.0265
