      Step     Time          Energy         fmax
BFGS:    0 17:13:35        4.299120       15.9676
BFGS:    1 17:13:35        5.204647       21.6907
BFGS:    2 17:13:35        3.494125        4.0880
BFGS:    3 17:13:36        2.987329        2.7841
BFGS:    4 17:13:36        3.500621       22.0028
BFGS:    5 17:13:36        2.140525        3.5545
BFGS:    6 17:13:36        1.553406        4.0194
BFGS:    7 17:13:37        0.851922        3.1731
BFGS:    8 17:13:37        0.700003        3.1009
BFGS:    9 17:13:37        0.424772        1.7341
BFGS:   10 17:13:38        0.340827        1.3503
BFGS:   11 17:13:38        0.278566        1.1117
BFGS:   12 17:13:38        0.194357        3.1097
BFGS:   13 17:13:38        0.071669        0.5400
BFGS:   14 17:13:39        0.039825        0.5216
BFGS:   15 17:13:39        0.015564        0.5864
BFGS:   16 17:13:39        0.008489        0.5131
BFGS:   17 17:13:40       -0.038748        0.4344
BFGS:   18 17:13:40       -0.032554        0.4323
BFGS:   19 17:13:40       -0.060343        0.5341
BFGS:   20 17:13:40       -0.089366        0.4826
BFGS:   21 17:13:41       -0.088251        0.4412
BFGS:   22 17:13:41       -0.099962        0.5036
BFGS:   23 17:13:41       -0.124936        0.5130
BFGS:   24 17:13:41       -0.152989        0.4412
BFGS:   25 17:13:42       -0.155784        0.5207
BFGS:   26 17:13:42       -0.169790        0.6033
BFGS:   27 17:13:42       -0.181889        0.2944
BFGS:   28 17:13:43       -0.182330        0.3585
BFGS:   29 17:13:43       -0.185524        0.3735
BFGS:   30 17:13:43       -0.195566        0.3110
BFGS:   31 17:13:43       -0.205806        0.2479
BFGS:   32 17:13:44       -0.221344        0.2033
BFGS:   33 17:13:44       -0.224123        0.1610
BFGS:   34 17:13:44       -0.226801        0.1380
BFGS:   35 17:13:44       -0.245152        0.1985
BFGS:   36 17:13:45       -0.238606        0.2347
BFGS:   37 17:13:45       -0.255728        0.2413
BFGS:   38 17:13:45       -0.262808        0.2484
BFGS:   39 17:13:46       -0.262666        0.2303
BFGS:   40 17:13:46       -0.277063        0.2635
BFGS:   41 17:13:46       -0.280085        0.2143
BFGS:   42 17:13:46       -0.256739        0.2702
BFGS:   43 17:13:47       -0.268355        0.3607
BFGS:   44 17:13:47       -0.270509        0.3323
BFGS:   45 17:13:47       -0.278127        0.1692
BFGS:   46 17:13:47       -0.283645        0.1838
BFGS:   47 17:13:48       -0.298766        0.3631
BFGS:   48 17:13:48       -0.309998        0.4007
BFGS:   49 17:13:48       -0.328070        0.2514
BFGS:   50 17:13:49       -0.330123        0.1478
BFGS:   51 17:13:49       -0.327187        0.1152
BFGS:   52 17:13:49       -0.320147        0.0901
BFGS:   53 17:13:49       -0.322327        0.0757
BFGS:   54 17:13:50       -0.338440        0.0711
BFGS:   55 17:13:50       -0.333347        0.0344
      Step     Time          Energy         fmax
BFGS:    0 19:48:26        4.520875       12.4157
BFGS:    1 19:48:26        5.209938       13.9183
BFGS:    2 19:48:26        3.928016        5.6186
BFGS:    3 19:48:27        3.523926        3.0986
BFGS:    4 19:48:27        3.351416        0.7806
BFGS:    5 19:48:27        3.036007        1.6670
BFGS:    6 19:48:28        2.728545        2.9903
BFGS:    7 19:48:28        2.603311        2.4152
BFGS:    8 19:48:28        2.056997        4.2141
BFGS:    9 19:48:28        1.873133        2.4090
BFGS:   10 19:48:29        1.549949        3.0873
BFGS:   11 19:48:29        1.370126        1.5286
BFGS:   12 19:48:29        1.192877        3.3786
BFGS:   13 19:48:29        0.991495        3.9842
BFGS:   14 19:48:30        0.762865        3.3714
BFGS:   15 19:48:30        0.502631        2.4347
BFGS:   16 19:48:30        0.227407        1.8937
BFGS:   17 19:48:31        0.047587        2.9620
BFGS:   18 19:48:31       -0.039467        3.7450
BFGS:   19 19:48:31       -0.105137        1.4839
BFGS:   20 19:48:31       -0.164602        1.3390
BFGS:   21 19:48:32       -0.236986        0.6124
BFGS:   22 19:48:32       -0.352986        0.5405
BFGS:   23 19:48:32       -0.377030        0.5508
BFGS:   24 19:48:32       -0.420037        0.5921
BFGS:   25 19:48:33       -0.475860        0.5591
BFGS:   26 19:48:33       -0.514400        0.4569
BFGS:   27 19:48:33       -0.543283        0.5396
BFGS:   28 19:48:34       -0.559158        0.4258
BFGS:   29 19:48:34       -0.580274        0.3734
BFGS:   30 19:48:34       -0.613686        0.7600
BFGS:   31 19:48:34       -0.658818        0.4500
BFGS:   32 19:48:35       -0.690956        0.5899
BFGS:   33 19:48:35       -0.747265        0.9304
BFGS:   34 19:48:35       -0.810874        0.7798
BFGS:   35 19:48:36       -0.888083        0.5471
BFGS:   36 19:48:36       -0.958619        0.4539
BFGS:   37 19:48:36       -0.993764        0.5597
BFGS:   38 19:48:36       -1.016211        0.7370
BFGS:   39 19:48:37       -1.045940        0.8232
BFGS:   40 19:48:37       -1.084994        1.0880
BFGS:   41 19:48:37       -1.120047        1.1160
BFGS:   42 19:48:37       -1.144416        1.3305
BFGS:   43 19:48:38       -1.185267        0.7987
BFGS:   44 19:48:38       -1.221609        1.0602
BFGS:   45 19:48:38       -1.282635        1.1982
BFGS:   46 19:48:39       -1.318832        0.5420
BFGS:   47 19:48:39       -1.326995        0.4012
BFGS:   48 19:48:39       -1.349987        0.2782
BFGS:   49 19:48:39       -1.373686        0.3487
BFGS:   50 19:48:40       -1.384208        0.2581
      Step     Time          Energy         fmax
BFGS:    0 12:24:18     -829.905273       14.5344
BFGS:    1 12:24:18     -829.727783       15.9933
BFGS:    2 12:24:18     -830.888794        5.4337
BFGS:    3 12:24:18     -831.598938        3.3433
BFGS:    4 12:24:18     -832.174194        9.5843
BFGS:    5 12:24:18     -832.662781        4.0654
BFGS:    6 12:24:18     -832.718994        1.3738
BFGS:    7 12:24:18     -832.814575        1.3452
BFGS:    8 12:24:18     -833.110474        3.3302
BFGS:    9 12:24:19     -833.201172        1.2297
BFGS:   10 12:24:19     -833.296143        0.9816
BFGS:   11 12:24:19     -833.396606        1.8238
BFGS:   12 12:24:19     -833.454285        1.5697
BFGS:   13 12:24:19     -833.628723        1.9409
BFGS:   14 12:24:19     -833.778687        2.0327
BFGS:   15 12:24:19     -834.001831        1.3194
BFGS:   16 12:24:19     -834.105591        1.6144
BFGS:   17 12:24:19     -834.193665        0.7973
