      Step     Time          Energy         fmax
BFGS:    0 17:12:44        3.898739       12.7878
BFGS:    1 17:12:44        5.515106       22.4431
BFGS:    2 17:12:45        3.650544        5.9261
BFGS:    3 17:12:45        2.944866        1.7840
BFGS:    4 17:12:45        2.778311        2.3944
BFGS:    5 17:12:46        2.332053        6.9134
BFGS:    6 17:12:46        2.013520        2.1877
BFGS:    7 17:12:46        1.779048        2.7889
BFGS:    8 17:12:46        1.957895        7.0474
BFGS:    9 17:12:47        1.197104        2.9038
BFGS:   10 17:12:47        1.048381        2.4072
BFGS:   11 17:12:47        0.887995        3.3669
BFGS:   12 17:12:47        0.607658        1.8060
BFGS:   13 17:12:48        0.494459        1.2957
BFGS:   14 17:12:48        0.318088        0.7366
BFGS:   15 17:12:48        0.300387        0.6542
BFGS:   16 17:12:49        0.254156        0.6212
BFGS:   17 17:12:49        0.236468        0.6024
BFGS:   18 17:12:49        0.184152        0.5613
BFGS:   19 17:12:49        0.171558        0.3396
BFGS:   20 17:12:50        0.151079        0.2999
BFGS:   21 17:12:50        0.137940        0.6074
BFGS:   22 17:12:50        0.121870        0.6271
BFGS:   23 17:12:51        0.110583        0.3740
BFGS:   24 17:12:51        0.101415        0.2423
BFGS:   25 17:12:51        0.092428        0.2024
BFGS:   26 17:12:51        0.091084        0.2750
BFGS:   27 17:12:52        0.081197        0.2986
BFGS:   28 17:12:52        0.085718        0.2643
BFGS:   29 17:12:52        0.074605        0.1518
BFGS:   30 17:12:52        0.073220        0.1531
BFGS:   31 17:12:53        0.077601        0.2186
BFGS:   32 17:12:53        0.071260        0.3212
BFGS:   33 17:12:53        0.071089        0.3374
BFGS:   34 17:12:54        0.069896        0.2284
BFGS:   35 17:12:54        0.072262        0.1591
BFGS:   36 17:12:54        0.065087        0.1791
BFGS:   37 17:12:54        0.057284        0.2303
BFGS:   38 17:12:55        0.058396        0.1914
BFGS:   39 17:12:55        0.055757        0.1348
BFGS:   40 17:12:55        0.047534        0.1881
BFGS:   41 17:12:55        0.046674        0.2544
BFGS:   42 17:12:56        0.038987        0.3132
BFGS:   43 17:12:56        0.046865        0.2628
BFGS:   44 17:12:56        0.039339        0.1930
BFGS:   45 17:12:57        0.033827        0.1849
BFGS:   46 17:12:57        0.027292        0.1919
BFGS:   47 17:12:57        0.024443        0.1887
BFGS:   48 17:12:57        0.016380        0.1556
BFGS:   49 17:12:58        0.008475        0.1607
BFGS:   50 17:12:58        0.010300        0.1924
BFGS:   51 17:12:58        0.000717        0.1381
BFGS:   52 17:12:58        0.009601        0.0808
BFGS:   53 17:12:59       -0.000754        0.1684
BFGS:   54 17:12:59       -0.017043        0.1333
BFGS:   55 17:12:59       -0.019801        0.1317
BFGS:   56 17:13:00       -0.023059        0.0897
BFGS:   57 17:13:00       -0.022534        0.0825
BFGS:   58 17:13:00       -0.016573        0.2688
BFGS:   59 17:13:00       -0.012991        0.2442
BFGS:   60 17:13:01       -0.024772        0.1906
BFGS:   61 17:13:01       -0.029672        0.0677
BFGS:   62 17:13:01       -0.038606        0.0586
BFGS:   63 17:13:02       -0.042091        0.0394
      Step     Time          Energy         fmax
BFGS:    0 19:47:34        4.596554       17.1317
BFGS:    1 19:47:35        4.832477       17.7644
BFGS:    2 19:47:35        3.360169        3.6745
BFGS:    3 19:47:35        2.925267        2.9710
BFGS:    4 19:47:35        1.964387        8.6555
BFGS:    5 19:47:36        1.527732        4.9761
BFGS:    6 19:47:36        1.199200        3.7989
BFGS:    7 19:47:36        0.881280        2.0756
BFGS:    8 19:47:37        0.655473        2.4273
BFGS:    9 19:47:37        0.537591        2.0666
BFGS:   10 19:47:37        0.309401        1.1703
BFGS:   11 19:47:37        0.254575        1.1849
BFGS:   12 19:47:38        0.110932        0.8082
BFGS:   13 19:47:38        0.070730        0.7056
BFGS:   14 19:47:38        0.055704        0.4790
BFGS:   15 19:47:39        0.024097        0.6975
BFGS:   16 19:47:39       -0.009877        0.8580
BFGS:   17 19:47:39       -0.045863        0.7592
BFGS:   18 19:47:39       -0.081357        0.4896
BFGS:   19 19:47:40       -0.113503        0.5674
BFGS:   20 19:47:40       -0.133614        0.5172
BFGS:   21 19:47:40       -0.153360        0.3933
BFGS:   22 19:47:40       -0.158608        0.3856
BFGS:   23 19:47:41       -0.177362        0.4316
BFGS:   24 19:47:41       -0.177184        0.5082
BFGS:   25 19:47:41       -0.213052        0.5945
BFGS:   26 19:47:42       -0.225339        0.6288
BFGS:   27 19:47:42       -0.238532        0.3178
BFGS:   28 19:47:42       -0.257297        0.2976
BFGS:   29 19:47:42       -0.271154        0.4777
BFGS:   30 19:47:43       -0.297022        0.4930
BFGS:   31 19:47:43       -0.307835        0.4954
BFGS:   32 19:47:43       -0.302527        0.2928
BFGS:   33 19:47:43       -0.325073        0.2405
BFGS:   34 19:47:44       -0.326166        0.3714
BFGS:   35 19:47:44       -0.346672        0.5149
BFGS:   36 19:47:44       -0.373026        0.4116
BFGS:   37 19:47:45       -0.385346        0.3884
BFGS:   38 19:47:45       -0.393485        0.2520
BFGS:   39 19:47:45       -0.424513        0.3556
BFGS:   40 19:47:45       -0.433356        0.3889
BFGS:   41 19:47:46       -0.463006        0.2260
BFGS:   42 19:47:46       -0.458242        0.2631
BFGS:   43 19:47:46       -0.479100        0.3250
BFGS:   44 19:47:47       -0.488980        0.4722
BFGS:   45 19:47:47       -0.505628        0.4370
BFGS:   46 19:47:47       -0.510806        0.3718
BFGS:   47 19:47:47       -0.535532        0.3467
BFGS:   48 19:47:48       -0.545890        0.4686
BFGS:   49 19:47:48       -0.588309        0.6222
BFGS:   50 19:47:48       -0.619054        0.8680
      Step     Time          Energy         fmax
BFGS:    0 12:24:05     -830.018555       13.3967
BFGS:    1 12:24:06     -829.490723       15.7167
BFGS:    2 12:24:06     -830.720215        5.2240
BFGS:    3 12:24:06     -831.292297        0.8239
BFGS:    4 12:24:06     -831.387573        2.2846
BFGS:    5 12:24:06     -831.659363        4.4445
BFGS:    6 12:24:06     -831.568726        3.2282
BFGS:    7 12:24:06     -831.728149        2.2267
BFGS:    8 12:24:06     -832.288757        2.9503
BFGS:    9 12:24:06     -832.661682        3.8219
BFGS:   10 12:24:06     -833.099304        3.7283
BFGS:   11 12:24:06     -833.480591        3.3732
BFGS:   12 12:24:06     -833.694580        2.0125
BFGS:   13 12:24:06     -833.896179        2.1061
BFGS:   14 12:24:07     -834.104553        1.8125
BFGS:   15 12:24:07     -834.178406        1.2728
BFGS:   16 12:24:07     -834.270874        0.8337
BFGS:   17 12:24:07     -834.389893        1.4689
BFGS:   18 12:24:07     -834.538757        1.8298
BFGS:   19 12:24:07     -834.637939        1.3931
BFGS:   20 12:24:07     -834.711365        1.4289
BFGS:   21 12:24:07     -834.757690        1.2152
BFGS:   22 12:24:07     -834.791382        0.7882
BFGS:   23 12:24:07     -834.803467        0.6982
BFGS:   24 12:24:07     -834.849060        0.7478
BFGS:   25 12:24:07     -834.883179        0.5329
BFGS:   26 12:24:07     -834.934509        0.3588
BFGS:   27 12:24:07     -834.942566        0.3562
BFGS:   28 12:24:08     -834.932190        0.4220
BFGS:   29 12:24:08     -834.937683        0.4638
BFGS:   30 12:24:08     -834.925232        0.3605
BFGS:   31 12:24:08     -834.919189        0.2020
BFGS:   32 12:24:08     -834.920532        0.1243
BFGS:   33 12:24:08     -834.958374        0.1001
BFGS:   34 12:24:08     -834.985046        0.1219
BFGS:   35 12:24:08     -835.012024        0.1204
BFGS:   36 12:24:08     -835.020020        0.0900
BFGS:   37 12:24:08     -835.021545        0.0516
BFGS:   38 12:24:08     -835.028442        0.0362
      Step     Time          Energy         fmax
BFGS:    0 12:53:10        4.261129       14.4770
BFGS:    1 12:53:10        4.505179       14.3413
BFGS:    2 12:53:10        3.312663        5.1072
BFGS:    3 12:53:10        2.679761        2.5465
BFGS:    4 12:53:10        2.294838        6.4828
BFGS:    5 12:53:10        1.826011        4.2722
BFGS:    6 12:53:11        1.723599        2.8372
BFGS:    7 12:53:11        1.497590        1.5066
BFGS:    8 12:53:11        1.387013        1.5056
BFGS:    9 12:53:11        1.090700        2.9003
BFGS:   10 12:53:11        0.947227        1.7395
BFGS:   11 12:53:11        0.872054        1.3054
BFGS:   12 12:53:11        0.721878        1.6620
BFGS:   13 12:53:11        0.678023        1.4084
BFGS:   14 12:53:11        0.611829        0.5960
BFGS:   15 12:53:12        0.600607        0.4844
BFGS:   16 12:53:12        0.574829        0.7302
BFGS:   17 12:53:12        0.542918        1.0218
BFGS:   18 12:53:12        0.514504        1.3434
BFGS:   19 12:53:12        0.450298        1.3096
BFGS:   20 12:53:12        0.316290        0.6356
BFGS:   21 12:53:12        0.253692        0.6435
BFGS:   22 12:53:12        0.202340        0.7373
BFGS:   23 12:53:12        0.107821        0.7591
BFGS:   24 12:53:13        0.020161        0.9415
BFGS:   25 12:53:13        0.036419        1.5071
BFGS:   26 12:53:13       -0.075987        1.1966
BFGS:   27 12:53:13       -0.276225        1.1627
BFGS:   28 12:53:13       -0.429386        1.6308
BFGS:   29 12:53:13       -0.335332        2.6677
BFGS:   30 12:53:13       -0.577490        1.4597
BFGS:   31 12:53:13       -0.662812        1.3145
BFGS:   32 12:53:13       -0.790370        0.9377
BFGS:   33 12:53:13       -0.957989        1.2204
BFGS:   34 12:53:14       -1.029487        0.7338
BFGS:   35 12:53:14       -1.129029        1.0110
BFGS:   36 12:53:14       -1.188867        0.9645
BFGS:   37 12:53:14       -1.216617        0.5911
BFGS:   38 12:53:14       -1.257906        0.4645
BFGS:   39 12:53:14       -1.286919        0.4524
BFGS:   40 12:53:14       -1.294631        0.2534
BFGS:   41 12:53:14       -1.303410        0.2927
BFGS:   42 12:53:14       -1.304105        0.2471
BFGS:   43 12:53:15       -1.293494        0.1460
BFGS:   44 12:53:15       -1.299281        0.1150
BFGS:   45 12:53:15       -1.306706        0.1249
BFGS:   46 12:53:15       -1.316090        0.1271
BFGS:   47 12:53:15       -1.319850        0.1068
BFGS:   48 12:53:15       -1.311441        0.0782
BFGS:   49 12:53:15       -1.310152        0.0753
BFGS:   50 12:53:15       -1.312028        0.0547
