      Step     Time          Energy         fmax
BFGS:    0 17:14:43        4.179418       12.1933
BFGS:    1 17:14:44        4.887193       13.7504
BFGS:    2 17:14:44        3.619646        5.4571
BFGS:    3 17:14:44        3.148004        3.6162
BFGS:    4 17:14:44        2.963078        0.8017
BFGS:    5 17:14:45        2.664214        1.6896
BFGS:    6 17:14:45        2.294521        3.6405
BFGS:    7 17:14:45        2.171251        3.0889
BFGS:    8 17:14:46        1.446348        5.0495
BFGS:    9 17:14:46        0.914471        3.0086
BFGS:   10 17:14:46        0.506327        5.3699
BFGS:   11 17:14:46        0.101024        1.9906
BFGS:   12 17:14:47       -0.053293        1.4398
BFGS:   13 17:14:47       -0.380024        2.4416
BFGS:   14 17:14:47       -0.564889        0.7823
BFGS:   15 17:14:47       -0.645719        0.7700
BFGS:   16 17:14:48       -0.696617        0.7951
BFGS:   17 17:14:48       -0.766416        0.5594
BFGS:   18 17:14:48       -0.805845        0.4438
BFGS:   19 17:14:49       -0.822801        0.4710
BFGS:   20 17:14:49       -0.828394        0.3269
BFGS:   21 17:14:49       -0.847297        0.3175
BFGS:   22 17:14:49       -0.851355        0.3341
BFGS:   23 17:14:50       -0.857621        0.2953
BFGS:   24 17:14:50       -0.878069        0.2661
BFGS:   25 17:14:50       -0.876960        0.2557
BFGS:   26 17:14:50       -0.887579        0.3606
BFGS:   27 17:14:51       -0.891265        0.3775
BFGS:   28 17:14:51       -0.894097        0.3662
BFGS:   29 17:14:51       -0.904802        0.2613
BFGS:   30 17:14:52       -0.920155        0.2694
BFGS:   31 17:14:52       -0.930180        0.4404
BFGS:   32 17:14:52       -0.940288        0.5867
BFGS:   33 17:14:52       -0.941386        0.5023
BFGS:   34 17:14:53       -0.941522        0.3731
BFGS:   35 17:14:53       -0.943208        0.2284
BFGS:   36 17:14:53       -0.941444        0.2379
BFGS:   37 17:14:53       -0.952271        0.3013
BFGS:   38 17:14:54       -0.963985        0.2346
BFGS:   39 17:14:54       -0.968026        0.2044
BFGS:   40 17:14:54       -0.981379        0.2134
BFGS:   41 17:14:55       -0.987233        0.5014
BFGS:   42 17:14:55       -0.991184        0.2409
BFGS:   43 17:14:55       -1.003932        0.4169
BFGS:   44 17:14:55       -1.018675        0.6065
BFGS:   45 17:14:56       -1.015459        0.4192
BFGS:   46 17:14:56       -1.026939        0.2566
BFGS:   47 17:14:56       -1.026978        0.2905
BFGS:   48 17:14:57       -1.038630        0.5755
BFGS:   49 17:14:57       -1.055091        0.6680
BFGS:   50 17:14:57       -1.085898        0.6850
BFGS:   51 17:14:57       -1.114813        0.5820
BFGS:   52 17:14:58       -1.160971        0.3342
BFGS:   53 17:14:58       -1.166371        0.6805
BFGS:   54 17:14:58       -1.162534        1.2172
BFGS:   55 17:14:58       -1.184330        0.4689
BFGS:   56 17:14:59       -1.193198        0.1815
BFGS:   57 17:14:59       -1.211716        0.3376
BFGS:   58 17:14:59       -1.218414        0.3976
BFGS:   59 17:15:00       -1.222312        0.2586
BFGS:   60 17:15:00       -1.231344        0.1316
BFGS:   61 17:15:00       -1.233572        0.2306
BFGS:   62 17:15:00       -1.224965        0.2670
BFGS:   63 17:15:01       -1.234157        0.2167
BFGS:   64 17:15:01       -1.236445        0.1500
BFGS:   65 17:15:01       -1.234259        0.0832
BFGS:   66 17:15:01       -1.239704        0.0777
BFGS:   67 17:15:02       -1.243668        0.0820
BFGS:   68 17:15:02       -1.247565        0.1151
BFGS:   69 17:15:02       -1.242917        0.1185
BFGS:   70 17:15:03       -1.251504        0.1255
BFGS:   71 17:15:03       -1.240386        0.1165
BFGS:   72 17:15:03       -1.245511        0.1065
BFGS:   73 17:15:04       -1.244488        0.0808
BFGS:   74 17:15:04       -1.241664        0.0794
BFGS:   75 17:15:04       -1.244676        0.0659
BFGS:   76 17:15:05       -1.243720        0.0689
BFGS:   77 17:15:05       -1.248951        0.0715
BFGS:   78 17:15:05       -1.250017        0.0666
