      Step     Time          Energy         fmax
BFGS:    0 17:49:30        4.626123       14.8972
BFGS:    1 17:49:30        5.188147       16.7095
BFGS:    2 17:49:31        3.732785        4.7246
BFGS:    3 17:49:31        3.122253        2.6059
BFGS:    4 17:49:31        2.913497       10.9419
BFGS:    5 17:49:31        2.297838        3.5329
BFGS:    6 17:49:32        1.921540        2.7731
BFGS:    7 17:49:32        1.705217        2.9394
BFGS:    8 17:49:32        1.431816        2.3151
BFGS:    9 17:49:33        1.239916        3.9805
BFGS:   10 17:49:33        1.072349        1.8977
BFGS:   11 17:49:33        0.929862        1.7103
BFGS:   12 17:49:33        0.671440        3.0929
BFGS:   13 17:49:34        0.542200        2.6599
BFGS:   14 17:49:34        0.440381        0.9563
BFGS:   15 17:49:34        0.350396        0.7528
BFGS:   16 17:49:34        0.299293        1.2814
BFGS:   17 17:49:35        0.243751        1.3380
BFGS:   18 17:49:35        0.178013        1.3205
BFGS:   19 17:49:35        0.102742        0.7961
BFGS:   20 17:49:36        0.044799        0.4753
BFGS:   21 17:49:36        0.029513        0.5033
BFGS:   22 17:49:36       -0.017573        0.5647
BFGS:   23 17:49:36       -0.034502        0.4111
BFGS:   24 17:49:37       -0.055120        0.3218
BFGS:   25 17:49:37       -0.061378        0.4671
BFGS:   26 17:49:37       -0.060344        0.6154
BFGS:   27 17:49:38       -0.064612        0.6366
BFGS:   28 17:49:38       -0.074832        0.4168
BFGS:   29 17:49:38       -0.088597        0.2880
BFGS:   30 17:49:38       -0.085944        0.1933
BFGS:   31 17:49:39       -0.091653        0.1647
BFGS:   32 17:49:39       -0.089544        0.0846
BFGS:   33 17:49:39       -0.089840        0.0626
BFGS:   34 17:49:39       -0.092181        0.0655
BFGS:   35 17:49:40       -0.090096        0.0411
      Step     Time          Energy         fmax
BFGS:    0 20:17:38        4.453826       14.0790
BFGS:    1 20:17:38        5.544644       19.1867
BFGS:    2 20:17:38        3.874694        5.3399
BFGS:    3 20:17:38        3.215627        2.6311
BFGS:    4 20:17:39        3.227687        9.1353
BFGS:    5 20:17:39        2.793372        1.8785
BFGS:    6 20:17:39        2.553706        1.3864
BFGS:    7 20:17:40        2.284214        3.1079
BFGS:    8 20:17:40        2.102980        2.4654
BFGS:    9 20:17:40        1.853747        2.2069
BFGS:   10 20:17:41        1.370465        1.0111
BFGS:   11 20:17:41        1.352958        0.7134
BFGS:   12 20:17:41        1.298399        1.1623
BFGS:   13 20:17:41        1.278191        1.0352
BFGS:   14 20:17:42        1.240052        0.8618
BFGS:   15 20:17:42        1.208387        1.0280
BFGS:   16 20:17:42        1.166543        2.0828
BFGS:   17 20:17:43        1.123609        1.1887
BFGS:   18 20:17:43        1.078532        0.9931
BFGS:   19 20:17:43        0.947400        0.9860
BFGS:   20 20:17:43        0.909294        0.9825
BFGS:   21 20:17:44        0.836775        1.0956
BFGS:   22 20:17:44        0.757679        0.8389
BFGS:   23 20:17:44        0.660593        1.0188
BFGS:   24 20:17:45        0.550004        1.2169
BFGS:   25 20:17:45        0.478708        1.0893
BFGS:   26 20:17:45        0.432208        0.8803
BFGS:   27 20:17:46        0.390881        0.8171
BFGS:   28 20:17:46        0.369049        0.9850
BFGS:   29 20:17:46        0.318305        0.8734
BFGS:   30 20:17:46        0.254413        0.8068
BFGS:   31 20:17:47        0.197402        0.8673
BFGS:   32 20:17:47        0.148495        0.7839
BFGS:   33 20:17:47        0.078307        1.1068
BFGS:   34 20:17:48        0.036817        0.5592
BFGS:   35 20:17:48        0.009466        0.3777
BFGS:   36 20:17:48       -0.035804        0.3021
BFGS:   37 20:17:49       -0.042009        0.3277
BFGS:   38 20:17:49       -0.063883        0.3165
BFGS:   39 20:17:49       -0.066348        0.2886
BFGS:   40 20:17:49       -0.081115        0.2460
BFGS:   41 20:17:50       -0.093679        0.2137
BFGS:   42 20:17:50       -0.091289        0.1384
BFGS:   43 20:17:50       -0.091759        0.1280
BFGS:   44 20:17:51       -0.080939        0.1612
BFGS:   45 20:17:51       -0.094958        0.1228
BFGS:   46 20:17:51       -0.100762        0.0858
BFGS:   47 20:17:51       -0.098331        0.0851
BFGS:   48 20:17:52       -0.110539        0.0830
BFGS:   49 20:17:52       -0.106513        0.0922
BFGS:   50 20:17:52       -0.108841        0.0869
      Step     Time          Energy         fmax
BFGS:    0 12:32:19     -854.313843       12.6098
BFGS:    1 12:32:19     -853.446899       17.8856
BFGS:    2 12:32:19     -854.944702        5.7064
BFGS:    3 12:32:19     -855.486084        2.2451
BFGS:    4 12:32:19     -855.645874        1.8769
BFGS:    5 12:32:19     -855.915955        1.5713
BFGS:    6 12:32:19     -856.127625        1.2815
BFGS:    7 12:32:19     -856.175781        1.4235
BFGS:    8 12:32:20     -856.551208        1.4832
BFGS:    9 12:32:20     -856.394653        4.6413
BFGS:   10 12:32:20     -856.704651        1.1237
BFGS:   11 12:32:20     -856.732910        0.9747
BFGS:   12 12:32:20     -856.813660        0.7109
BFGS:   13 12:32:20     -856.809265        0.3439
BFGS:   14 12:32:20     -856.833679        0.4378
BFGS:   15 12:32:20     -856.834045        0.3814
BFGS:   16 12:32:20     -856.835815        0.1726
BFGS:   17 12:32:20     -856.829468        0.1366
BFGS:   18 12:32:20     -856.814331        0.1468
BFGS:   19 12:32:20     -856.782715        0.2050
BFGS:   20 12:32:20     -856.757019        0.2356
BFGS:   21 12:32:20     -856.800293        0.3854
BFGS:   22 12:32:21     -856.804199        0.4738
BFGS:   23 12:32:21     -856.810425        0.2794
BFGS:   24 12:32:21     -856.822144        0.2397
BFGS:   25 12:32:21     -856.851807        0.4551
BFGS:   26 12:32:21     -856.921082        0.2923
BFGS:   27 12:32:21     -856.945679        0.2736
BFGS:   28 12:32:21     -856.955627        0.2565
BFGS:   29 12:32:21     -856.943359        0.1897
BFGS:   30 12:32:21     -856.908142        0.1492
BFGS:   31 12:32:21     -856.910645        0.2917
BFGS:   32 12:32:21     -856.950012        0.2655
BFGS:   33 12:32:21     -856.962219        0.2646
BFGS:   34 12:32:21     -856.945679        0.4869
BFGS:   35 12:32:21     -856.945618        0.2789
BFGS:   36 12:32:22     -856.966125        0.1996
BFGS:   37 12:32:22     -856.987549        0.2445
BFGS:   38 12:32:22     -856.987732        0.3885
BFGS:   39 12:32:22     -856.970520        0.4424
BFGS:   40 12:32:22     -856.983337        0.4114
BFGS:   41 12:32:22     -857.005920        0.3150
BFGS:   42 12:32:22     -856.988342        0.2258
BFGS:   43 12:32:22     -857.009338        0.3899
BFGS:   44 12:32:22     -857.046570        0.5908
BFGS:   45 12:32:22     -857.028503        0.8111
BFGS:   46 12:32:22     -856.981750        1.8479
BFGS:   47 12:32:22     -857.049805        1.1679
BFGS:   48 12:32:22     -857.095520        0.8097
BFGS:   49 12:32:22     -857.210571        0.6789
BFGS:   50 12:32:23     -857.239563        1.0082
      Step     Time          Energy         fmax
BFGS:    0 13:06:11        4.964452       17.8810
BFGS:    1 13:06:11        5.079466       19.0414
BFGS:    2 13:06:11        3.513902        3.3436
BFGS:    3 13:06:11        3.117657        2.7448
BFGS:    4 13:06:11        2.202040        8.8060
BFGS:    5 13:06:11        1.778481        4.5681
BFGS:    6 13:06:11        1.441246        3.2635
BFGS:    7 13:06:12        1.194945        1.7810
BFGS:    8 13:06:12        1.060438        1.3866
BFGS:    9 13:06:12        0.987613        1.1253
BFGS:   10 13:06:12        0.877210        1.2161
BFGS:   11 13:06:12        0.843953        1.1798
BFGS:   12 13:06:12        0.748155        0.5921
BFGS:   13 13:06:12        0.727144        0.3540
BFGS:   14 13:06:12        0.708877        0.4222
BFGS:   15 13:06:12        0.702336        0.4913
BFGS:   16 13:06:13        0.693496        0.4265
BFGS:   17 13:06:13        0.688231        0.2883
BFGS:   18 13:06:13        0.681857        0.3624
BFGS:   19 13:06:13        0.663414        0.5731
BFGS:   20 13:06:13        0.649343        0.4832
BFGS:   21 13:06:13        0.633194        0.5406
BFGS:   22 13:06:13        0.618814        0.7541
BFGS:   23 13:06:13        0.587853        0.7737
BFGS:   24 13:06:13        0.563909        0.6361
BFGS:   25 13:06:14        0.534778        0.4844
BFGS:   26 13:06:14        0.510401        0.3461
BFGS:   27 13:06:14        0.502370        0.3477
BFGS:   28 13:06:14        0.490244        0.4439
BFGS:   29 13:06:14        0.483126        0.3529
BFGS:   30 13:06:14        0.470375        0.3222
BFGS:   31 13:06:14        0.466940        0.1896
BFGS:   32 13:06:14        0.459864        0.1882
BFGS:   33 13:06:14        0.450421        0.2620
BFGS:   34 13:06:14        0.443369        0.3141
BFGS:   35 13:06:15        0.433161        0.2514
BFGS:   36 13:06:15        0.429530        0.1812
BFGS:   37 13:06:15        0.430817        0.1046
BFGS:   38 13:06:15        0.428206        0.1101
BFGS:   39 13:06:15        0.431673        0.1536
BFGS:   40 13:06:15        0.426358        0.1887
BFGS:   41 13:06:15        0.406497        0.1700
BFGS:   42 13:06:15        0.402365        0.3668
BFGS:   43 13:06:15        0.393066        0.2202
BFGS:   44 13:06:16        0.381468        0.2334
BFGS:   45 13:06:16        0.384117        0.3155
BFGS:   46 13:06:16        0.369481        0.3572
BFGS:   47 13:06:16        0.377973        0.2598
BFGS:   48 13:06:16        0.371258        0.1704
BFGS:   49 13:06:16        0.370967        0.0956
BFGS:   50 13:06:16        0.363372        0.0859
