      Step     Time          Energy         fmax
BFGS:    0 17:54:10        2.836927       16.7446
BFGS:    1 17:54:10        3.745169       23.2065
BFGS:    2 17:54:10        1.929766        4.1065
BFGS:    3 17:54:10        1.380786        2.8191
BFGS:    4 17:54:11        1.492418       16.3593
BFGS:    5 17:54:11        0.380810        3.8873
BFGS:    6 17:54:11       -0.173667        3.7368
BFGS:    7 17:54:11       -0.137105        8.2978
BFGS:    8 17:54:11       -0.747376        2.3980
BFGS:    9 17:54:12       -1.004184        2.0722
BFGS:   10 17:54:12       -1.510500        2.0923
BFGS:   11 17:54:12       -1.648051        1.3931
BFGS:   12 17:54:12       -1.775308        0.6845
BFGS:   13 17:54:12       -1.813937        0.7476
BFGS:   14 17:54:12       -1.885744        1.2560
BFGS:   15 17:54:13       -1.946341        1.4387
BFGS:   16 17:54:13       -1.992881        1.2641
BFGS:   17 17:54:13       -2.051186        1.1742
BFGS:   18 17:54:13       -2.141297        1.7733
BFGS:   19 17:54:13       -2.212586        1.7081
BFGS:   20 17:54:14       -2.268135        1.0853
BFGS:   21 17:54:14       -2.341935        0.7906
BFGS:   22 17:54:14       -2.382082        0.9971
BFGS:   23 17:54:14       -2.434587        0.7211
BFGS:   24 17:54:14       -2.439984        0.4877
BFGS:   25 17:54:15       -2.469200        0.7071
BFGS:   26 17:54:15       -2.493809        0.6761
BFGS:   27 17:54:15       -2.511381        0.4432
BFGS:   28 17:54:15       -2.527298        0.3221
BFGS:   29 17:54:15       -2.549160        0.3902
BFGS:   30 17:54:16       -2.559953        0.4821
BFGS:   31 17:54:16       -2.554092        0.3663
BFGS:   32 17:54:16       -2.557080        0.3055
BFGS:   33 17:54:16       -2.563807        0.2891
BFGS:   34 17:54:16       -2.571715        0.3606
BFGS:   35 17:54:17       -2.580759        0.2934
BFGS:   36 17:54:17       -2.594066        0.3361
BFGS:   37 17:54:17       -2.605029        0.3171
BFGS:   38 17:54:17       -2.620703        0.2267
BFGS:   39 17:54:17       -2.635055        0.1940
BFGS:   40 17:54:17       -2.637862        0.1104
BFGS:   41 17:54:18       -2.630424        0.1497
BFGS:   42 17:54:18       -2.632466        0.1653
BFGS:   43 17:54:18       -2.643192        0.1674
BFGS:   44 17:54:18       -2.645924        0.0986
BFGS:   45 17:54:18       -2.644540        0.0423
      Step     Time          Energy         fmax
BFGS:    0 20:21:17        2.642619       19.2479
BFGS:    1 20:21:18        2.725831       20.7743
BFGS:    2 20:21:18        1.003823        3.8321
BFGS:    3 20:21:18        0.446240        3.1870
BFGS:    4 20:21:18       -0.712375        6.7133
BFGS:    5 20:21:18       -1.044933        5.6997
BFGS:    6 20:21:19       -1.483777        2.4489
BFGS:    7 20:21:19       -1.754558        1.5987
BFGS:    8 20:21:19       -2.051719        1.7205
BFGS:    9 20:21:19       -2.210302        1.5748
BFGS:   10 20:21:19       -2.298099        1.2443
BFGS:   11 20:21:20       -2.408541        1.9588
BFGS:   12 20:21:20       -2.455899        1.2428
BFGS:   13 20:21:20       -2.500110        0.6371
BFGS:   14 20:21:20       -2.520597        0.6137
BFGS:   15 20:21:21       -2.567284        0.4901
BFGS:   16 20:21:21       -2.607153        0.4593
BFGS:   17 20:21:21       -2.635964        0.2917
BFGS:   18 20:21:21       -2.633873        0.2317
BFGS:   19 20:21:21       -2.654691        0.2342
BFGS:   20 20:21:22       -2.637717        0.2680
BFGS:   21 20:21:22       -2.656456        0.1542
BFGS:   22 20:21:22       -2.672714        0.1587
BFGS:   23 20:21:22       -2.682051        0.1474
BFGS:   24 20:21:22       -2.677041        0.1187
BFGS:   25 20:21:23       -2.681922        0.1126
BFGS:   26 20:21:23       -2.676924        0.0960
BFGS:   27 20:21:23       -2.676915        0.1092
BFGS:   28 20:21:23       -2.674982        0.0960
BFGS:   29 20:21:24       -2.670088        0.2344
BFGS:   30 20:21:24       -2.675131        0.0800
BFGS:   31 20:21:24       -2.677710        0.0527
BFGS:   32 20:21:24       -2.679362        0.0195
      Step     Time          Energy         fmax
BFGS:    0 12:33:26     -374.182983       15.0104
BFGS:    1 12:33:26     -372.753296       24.2239
BFGS:    2 12:33:26     -374.655914        4.9513
BFGS:    3 12:33:26     -375.218536        2.6715
BFGS:    4 12:33:26     -375.313202       12.0553
BFGS:    5 12:33:26     -375.902679        4.4256
BFGS:    6 12:33:26     -376.674957        2.4144
BFGS:    7 12:33:26     -376.612091        6.6300
BFGS:    8 12:33:26     -376.956848        1.4919
BFGS:    9 12:33:26     -377.097900        1.1697
BFGS:   10 12:33:27     -377.413361        1.1175
BFGS:   11 12:33:27     -377.432220        1.0559
BFGS:   12 12:33:27     -377.532166        0.8513
BFGS:   13 12:33:27     -377.582733        0.6851
BFGS:   14 12:33:27     -377.605194        0.4348
BFGS:   15 12:33:27     -377.601349        0.3577
BFGS:   16 12:33:27     -377.618958        0.3833
BFGS:   17 12:33:27     -377.637573        0.4193
BFGS:   18 12:33:27     -377.668671        0.3115
BFGS:   19 12:33:27     -377.682922        0.1696
BFGS:   20 12:33:27     -377.690033        0.1843
BFGS:   21 12:33:27     -377.700867        0.1652
BFGS:   22 12:33:27     -377.688812        0.2121
BFGS:   23 12:33:27     -377.687164        0.2448
BFGS:   24 12:33:27     -377.664948        0.2709
BFGS:   25 12:33:28     -377.662994        0.3523
BFGS:   26 12:33:28     -377.694580        0.3545
BFGS:   27 12:33:28     -377.696777        0.2765
BFGS:   28 12:33:28     -377.701355        0.2614
BFGS:   29 12:33:28     -377.705933        0.2302
BFGS:   30 12:33:28     -377.704987        0.2148
BFGS:   31 12:33:28     -377.709412        0.2902
BFGS:   32 12:33:28     -377.731201        0.4204
BFGS:   33 12:33:28     -377.732574        0.3146
BFGS:   34 12:33:28     -377.750031        0.4340
BFGS:   35 12:33:28     -377.751831        0.5311
BFGS:   36 12:33:28     -377.752747        0.4892
BFGS:   37 12:33:28     -377.790588        0.4616
BFGS:   38 12:33:28     -377.860718        1.1228
BFGS:   39 12:33:28     -377.906372        2.1217
BFGS:   40 12:33:29     -377.951385        1.3325
BFGS:   41 12:33:29     -377.944092        1.5316
BFGS:   42 12:33:29     -377.950287        1.5132
BFGS:   43 12:33:29     -377.948608        1.5010
BFGS:   44 12:33:29     -377.948792        1.4606
BFGS:   45 12:33:29     -377.950867        1.4993
BFGS:   46 12:33:29     -377.951080        1.5442
BFGS:   47 12:33:29     -377.946899        1.5293
BFGS:   48 12:33:29     -377.977997        1.4984
BFGS:   49 12:33:29     -377.993652        1.3931
BFGS:   50 12:33:29     -378.011566        1.3828
      Step     Time          Energy         fmax
BFGS:    0 13:07:37        3.090364       15.5969
BFGS:    1 13:07:37        4.001811       20.8935
BFGS:    2 13:07:37        2.466229        5.0085
BFGS:    3 13:07:37        1.937851        2.8968
BFGS:    4 13:07:37        1.796716        7.7174
BFGS:    5 13:07:37        1.408451        3.4282
BFGS:    6 13:07:37        0.451776        2.7232
BFGS:    7 13:07:37       -0.068706        6.1997
BFGS:    8 13:07:37       -0.493502        2.3042
BFGS:    9 13:07:38       -1.016520        2.0052
BFGS:   10 13:07:38       -1.347059        3.9373
BFGS:   11 13:07:38       -1.572535        2.5408
BFGS:   12 13:07:38       -2.024646        1.3917
BFGS:   13 13:07:38       -2.163536        1.5224
BFGS:   14 13:07:38       -2.267726        1.3021
BFGS:   15 13:07:38       -2.474639        1.1557
BFGS:   16 13:07:38       -2.520284        0.8179
BFGS:   17 13:07:38       -2.596401        1.0253
BFGS:   18 13:07:38       -2.669779        0.7309
BFGS:   19 13:07:38       -2.698338        0.6061
BFGS:   20 13:07:39       -2.726452        0.5531
BFGS:   21 13:07:39       -2.767428        0.3337
BFGS:   22 13:07:39       -2.785991        0.2747
BFGS:   23 13:07:39       -2.797311        0.3294
BFGS:   24 13:07:39       -2.811450        0.3991
