      Step     Time          Energy         fmax
BFGS:    0 17:12:28       -0.075936        0.9526
BFGS:    1 17:12:29       -0.107866        0.8654
BFGS:    2 17:12:29       -0.628543        1.0755
BFGS:    3 17:12:29       -0.805571        0.4554
BFGS:    4 17:12:30       -0.833752        0.4294
BFGS:    5 17:12:30       -0.914922        0.1580
BFGS:    6 17:12:30       -0.928823        0.0275
      Step     Time          Energy         fmax
BFGS:    0 19:47:16        0.126107        0.9006
BFGS:    1 19:47:16        0.127716        0.8643
BFGS:    2 19:47:17       -0.565795        0.5637
BFGS:    3 19:47:17       -0.651923        0.3246
BFGS:    4 19:47:17       -0.674751        0.3098
BFGS:    5 19:47:18       -0.691824        0.2757
BFGS:    6 19:47:18       -0.712852        0.2367
BFGS:    7 19:47:18       -0.725680        0.2310
BFGS:    8 19:47:18       -0.730697        0.2517
BFGS:    9 19:47:19       -0.726319        0.2765
BFGS:   10 19:47:19       -0.729014        0.2773
BFGS:   11 19:47:19       -0.737428        0.2743
BFGS:   12 19:47:19       -0.748528        0.3277
BFGS:   13 19:47:20       -0.745232        0.4555
BFGS:   14 19:47:20       -0.755235        0.6109
BFGS:   15 19:47:20       -0.787565        0.6143
BFGS:   16 19:47:21       -0.852073        0.3892
BFGS:   17 19:47:21       -0.868698        0.2815
BFGS:   18 19:47:21       -0.909562        0.1781
BFGS:   19 19:47:21       -0.921813        0.1448
BFGS:   20 19:47:22       -0.916222        0.1126
      Step     Time          Energy         fmax
BFGS:    0 12:24:02     -817.690918        0.9103
BFGS:    1 12:24:02     -817.901001        0.8907
BFGS:    2 12:24:02     -817.859924        0.4591
BFGS:    3 12:24:02     -818.156921        0.4156
BFGS:    4 12:24:02     -818.118896        0.3988
BFGS:    5 12:24:02     -818.036926        0.3105
BFGS:    6 12:24:02     -818.043640        0.2467
BFGS:    7 12:24:02     -818.126770        0.2706
BFGS:    8 12:24:02     -818.189331        0.3286
BFGS:    9 12:24:02     -818.253113        0.3672
BFGS:   10 12:24:02     -818.325439        0.4021
BFGS:   11 12:24:03     -818.393555        0.4298
BFGS:   12 12:24:03     -818.453125        0.4571
BFGS:   13 12:24:03     -818.450867        0.4678
BFGS:   14 12:24:03     -818.386902        0.5319
BFGS:   15 12:24:03     -818.382507        0.5050
BFGS:   16 12:24:03     -818.377563        0.2997
BFGS:   17 12:24:03     -818.435486        0.2334
BFGS:   18 12:24:03     -818.466187        0.2179
BFGS:   19 12:24:03     -818.496033        0.1800
BFGS:   20 12:24:03     -818.507080        0.1695
      Step     Time          Energy         fmax
BFGS:    0 12:53:03        0.377401        0.9950
BFGS:    1 12:53:04        0.263526        0.9403
BFGS:    2 12:53:04       -0.450634        0.5074
BFGS:    3 12:53:04       -0.509845        0.3010
BFGS:    4 12:53:04       -0.520625        0.2763
BFGS:    5 12:53:04       -0.534739        0.1723
BFGS:    6 12:53:04       -0.533886        0.1025
BFGS:    7 12:53:04       -0.535950        0.0798
BFGS:    8 12:53:04       -0.543474        0.0756
BFGS:    9 12:53:04       -0.553150        0.0423
