      Step     Time          Energy         fmax
BFGS:    0 17:12:16        0.127857        1.0249
BFGS:    1 17:12:16        0.093236        0.9225
BFGS:    2 17:12:17       -0.619255        0.9502
BFGS:    3 17:12:17       -0.699978        0.6570
BFGS:    4 17:12:17       -0.725248        0.6442
BFGS:    5 17:12:17       -0.795488        0.4671
BFGS:    6 17:12:18       -0.824304        0.2619
BFGS:    7 17:12:18       -0.827953        0.0968
BFGS:    8 17:12:18       -0.829496        0.1146
BFGS:    9 17:12:18       -0.832460        0.0832
BFGS:   10 17:12:19       -0.839656        0.0492
      Step     Time          Energy         fmax
BFGS:    0 19:47:07        0.369108        0.9547
BFGS:    1 19:47:08        0.348081        0.8988
BFGS:    2 19:47:08       -0.339487        0.5328
BFGS:    3 19:47:08       -0.448732        0.3022
BFGS:    4 19:47:09       -0.465866        0.2830
BFGS:    5 19:47:09       -0.502508        0.2003
BFGS:    6 19:47:09       -0.518440        0.1132
BFGS:    7 19:47:09       -0.526122        0.1299
BFGS:    8 19:47:10       -0.533092        0.1161
BFGS:    9 19:47:10       -0.539006        0.0712
BFGS:   10 19:47:10       -0.538598        0.0219
      Step     Time          Energy         fmax
BFGS:    0 12:23:59     -816.885193        1.2208
BFGS:    1 12:23:59     -817.088745        1.1170
BFGS:    2 12:23:59     -817.226257        2.8610
BFGS:    3 12:23:59     -817.616821        0.8019
BFGS:    4 12:23:59     -817.557678        0.7542
BFGS:    5 12:23:59     -817.366516        0.3295
BFGS:    6 12:23:59     -817.360657        0.2329
BFGS:    7 12:24:00     -817.399353        0.3791
BFGS:    8 12:24:00     -817.421631        0.4480
BFGS:    9 12:24:00     -817.424622        0.4530
BFGS:   10 12:24:00     -817.452271        0.3887
BFGS:   11 12:24:00     -817.495300        0.3309
BFGS:   12 12:24:00     -817.522278        0.4098
BFGS:   13 12:24:00     -817.546021        0.5457
BFGS:   14 12:24:00     -817.592041        0.9798
BFGS:   15 12:24:00     -817.856750        0.7943
BFGS:   16 12:24:00     -817.985962        0.9585
BFGS:   17 12:24:00     -818.070801        1.4730
BFGS:   18 12:24:00     -818.071899        1.6855
BFGS:   19 12:24:00     -818.131836        1.3832
BFGS:   20 12:24:00     -818.179810        0.8062
      Step     Time          Energy         fmax
BFGS:    0 12:53:00        0.433506        1.0002
BFGS:    1 12:53:00        0.322359        0.9477
BFGS:    2 12:53:01       -0.486625        0.4994
BFGS:    3 12:53:01       -0.521154        0.4519
BFGS:    4 12:53:01       -0.526647        0.4294
BFGS:    5 12:53:01       -0.542832        0.3080
BFGS:    6 12:53:01       -0.558434        0.2251
BFGS:    7 12:53:01       -0.568154        0.2419
BFGS:    8 12:53:01       -0.573906        0.3115
BFGS:    9 12:53:01       -0.579354        0.3606
BFGS:   10 12:53:01       -0.589821        0.3659
BFGS:   11 12:53:02       -0.615089        0.3944
BFGS:   12 12:53:02       -0.650355        0.5561
BFGS:   13 12:53:02       -0.676127        0.5530
BFGS:   14 12:53:02       -0.756416        0.6799
BFGS:   15 12:53:02       -0.789063        0.4299
BFGS:   16 12:53:02       -0.834292        0.2535
BFGS:   17 12:53:02       -0.860842        0.1372
BFGS:   18 12:53:02       -0.864920        0.1315
BFGS:   19 12:53:02       -0.869836        0.1482
BFGS:   20 12:53:03       -0.869474        0.0992
