      Step     Time          Energy         fmax
BFGS:    0 17:12:30        0.113823        0.9019
BFGS:    1 17:12:31        0.129188        0.8581
BFGS:    2 17:12:31       -0.559097        0.5810
BFGS:    3 17:12:31       -0.652424        0.3361
BFGS:    4 17:12:31       -0.673083        0.3130
BFGS:    5 17:12:32       -0.688007        0.2754
BFGS:    6 17:12:32       -0.710950        0.2364
BFGS:    7 17:12:32       -0.724467        0.2301
BFGS:    8 17:12:33       -0.727159        0.2485
BFGS:    9 17:12:33       -0.729733        0.2739
BFGS:   10 17:12:33       -0.730419        0.2719
BFGS:   11 17:12:33       -0.737879        0.2803
BFGS:   12 17:12:34       -0.744844        0.3321
BFGS:   13 17:12:34       -0.736917        0.4879
BFGS:   14 17:12:34       -0.754440        0.4906
BFGS:   15 17:12:34       -0.814989        0.5136
BFGS:   16 17:12:35       -0.879954        0.3195
BFGS:   17 17:12:35       -0.885700        0.2676
BFGS:   18 17:12:35       -0.903459        0.1664
BFGS:   19 17:12:36       -0.917630        0.1369
BFGS:   20 17:12:36       -0.920162        0.1198
BFGS:   21 17:12:36       -0.927223        0.0985
BFGS:   22 17:12:36       -0.928696        0.0671
BFGS:   23 17:12:37       -0.939002        0.1081
BFGS:   24 17:12:37       -0.938287        0.0957
BFGS:   25 17:12:37       -0.937781        0.0691
BFGS:   26 17:12:37       -0.941799        0.0535
BFGS:   27 17:12:38       -0.932578        0.0258
      Step     Time          Energy         fmax
BFGS:    0 19:47:22        0.117348        1.0331
BFGS:    1 19:47:22        0.098940        0.9211
BFGS:    2 19:47:22       -0.589227        0.9739
BFGS:    3 19:47:23       -0.700596        0.6489
BFGS:    4 19:47:23       -0.728894        0.6461
BFGS:    5 19:47:23       -0.787466        0.5047
BFGS:    6 19:47:24       -0.822510        0.3081
BFGS:    7 19:47:24       -0.831493        0.1065
BFGS:    8 19:47:24       -0.834036        0.1096
BFGS:    9 19:47:24       -0.830505        0.0980
BFGS:   10 19:47:25       -0.838459        0.0406
      Step     Time          Energy         fmax
BFGS:    0 12:24:03     -817.922791        1.0644
BFGS:    1 12:24:03     -818.134644        0.9475
BFGS:    2 12:24:03     -818.036926        0.9577
BFGS:    3 12:24:03     -818.496155        0.6543
BFGS:    4 12:24:04     -818.472351        0.6376
BFGS:    5 12:24:04     -818.389954        0.4127
BFGS:    6 12:24:04     -818.360840        0.1898
BFGS:    7 12:24:04     -818.343140        0.0986
BFGS:    8 12:24:04     -818.377197        0.0915
BFGS:    9 12:24:04     -818.401550        0.0649
BFGS:   10 12:24:04     -818.432739        0.0385
      Step     Time          Energy         fmax
BFGS:    0 12:53:05        1.220319        1.7011
BFGS:    1 12:53:05        1.084202        1.4689
BFGS:    2 12:53:05        0.489829        3.9740
BFGS:    3 12:53:05        0.344439        0.5624
BFGS:    4 12:53:05        0.286941        0.6629
BFGS:    5 12:53:05        0.230864        0.4030
BFGS:    6 12:53:05        0.229321        0.1912
BFGS:    7 12:53:05        0.230244        0.0387
