      Step     Time          Energy         fmax
BFGS:    0 17:11:56       -0.057497        0.9239
BFGS:    1 17:11:57        0.202897        0.8946
BFGS:    2 17:11:57       -0.412523        0.4841
BFGS:    3 17:11:57       -0.466321        0.4541
BFGS:    4 17:11:58       -0.491398        0.4303
BFGS:    5 17:11:58       -0.534151        0.3305
BFGS:    6 17:11:58       -0.564120        0.2565
BFGS:    7 17:11:58       -0.590066        0.2501
BFGS:    8 17:11:59       -0.593495        0.2787
BFGS:    9 17:11:59       -0.604234        0.3115
BFGS:   10 17:11:59       -0.606928        0.3358
BFGS:   11 17:11:59       -0.610980        0.3784
BFGS:   12 17:12:00       -0.635081        0.4982
BFGS:   13 17:12:00       -0.661318        0.6735
BFGS:   14 17:12:00       -0.706337        0.5838
BFGS:   15 17:12:01       -0.753811        0.5507
BFGS:   16 17:12:01       -0.784056        0.4815
BFGS:   17 17:12:01       -0.827749        0.2114
BFGS:   18 17:12:01       -0.837867        0.1708
BFGS:   19 17:12:02       -0.837872        0.1401
BFGS:   20 17:12:02       -0.833314        0.1150
BFGS:   21 17:12:02       -0.840481        0.0867
BFGS:   22 17:12:02       -0.835587        0.0855
BFGS:   23 17:12:03       -0.834682        0.1237
BFGS:   24 17:12:03       -0.833346        0.1217
BFGS:   25 17:12:03       -0.831217        0.0937
BFGS:   26 17:12:04       -0.840271        0.0533
BFGS:   27 17:12:04       -0.843320        0.0235
      Step     Time          Energy         fmax
BFGS:    0 19:46:56        1.278738        1.7296
BFGS:    1 19:46:57        1.197413        1.4764
BFGS:    2 19:46:57        0.751011        4.0289
BFGS:    3 19:46:57        0.463728        0.5441
BFGS:    4 19:46:57        0.358916        0.6692
BFGS:    5 19:46:58        0.213412        0.4434
BFGS:    6 19:46:58        0.193334        0.2162
BFGS:    7 19:46:58        0.178246        0.1092
BFGS:    8 19:46:59        0.174302        0.1117
BFGS:    9 19:46:59        0.172343        0.0790
BFGS:   10 19:46:59        0.165157        0.0645
BFGS:   11 19:46:59        0.172975        0.0294
      Step     Time          Energy         fmax
BFGS:    0 12:23:55     -817.375854        0.9397
BFGS:    1 12:23:56     -817.586914        0.9015
BFGS:    2 12:23:56     -817.597900        0.6435
BFGS:    3 12:23:56     -817.929443        0.2812
BFGS:    4 12:23:56     -817.891907        0.2454
BFGS:    5 12:23:56     -817.820862        0.1729
BFGS:    6 12:23:56     -817.827026        0.1797
BFGS:    7 12:23:56     -817.835571        0.1823
BFGS:    8 12:23:56     -817.873596        0.1706
BFGS:    9 12:23:56     -817.907776        0.1615
BFGS:   10 12:23:56     -817.934082        0.1404
BFGS:   11 12:23:56     -817.948242        0.1564
BFGS:   12 12:23:56     -817.947693        0.1896
BFGS:   13 12:23:56     -817.966370        0.2639
BFGS:   14 12:23:57     -817.969971        0.4038
BFGS:   15 12:23:57     -817.986023        0.4170
BFGS:   16 12:23:57     -818.010925        0.4737
BFGS:   17 12:23:57     -818.042908        0.4371
BFGS:   18 12:23:57     -818.163879        0.5708
BFGS:   19 12:23:57     -818.209839        0.5197
BFGS:   20 12:23:57     -818.219971        0.4959
      Step     Time          Energy         fmax
BFGS:    0 12:52:56        1.102526        1.2893
BFGS:    1 12:52:56        0.958790        1.1606
BFGS:    2 12:52:56        0.348698        2.9978
BFGS:    3 12:52:56        0.232846        0.9371
BFGS:    4 12:52:56        0.195163        0.8309
BFGS:    5 12:52:56        0.143924        0.2750
BFGS:    6 12:52:56        0.138625        0.2681
BFGS:    7 12:52:56        0.115461        0.4138
BFGS:    8 12:52:57        0.110530        0.4506
BFGS:    9 12:52:57        0.096395        0.4057
BFGS:   10 12:52:57        0.077014        0.3023
BFGS:   11 12:52:57        0.066162        0.3353
BFGS:   12 12:52:57        0.056393        0.4530
BFGS:   13 12:52:57        0.033879        0.8194
BFGS:   14 12:52:57       -0.002128        1.2282
BFGS:   15 12:52:57       -0.107195        1.5334
BFGS:   16 12:52:57       -0.230965        1.4496
BFGS:   17 12:52:58       -0.353668        1.2085
BFGS:   18 12:52:58       -0.424808        0.7398
BFGS:   19 12:52:58       -0.476515        0.7687
BFGS:   20 12:52:58       -0.586831        0.7336
