      Step     Time          Energy         fmax
BFGS:    0 17:47:29        0.461029        1.4096
BFGS:    1 17:47:29        0.462339        1.2923
BFGS:    2 17:47:29       -0.268685        0.5110
BFGS:    3 17:47:30       -0.306825        0.5142
BFGS:    4 17:47:30       -0.318714        0.4767
BFGS:    5 17:47:30       -0.345140        0.2723
BFGS:    6 17:47:30       -0.350547        0.2104
BFGS:    7 17:47:31       -0.359556        0.2014
BFGS:    8 17:47:31       -0.358206        0.1531
BFGS:    9 17:47:31       -0.367283        0.1442
BFGS:   10 17:47:31       -0.370530        0.1395
BFGS:   11 17:47:32       -0.374497        0.1483
BFGS:   12 17:47:32       -0.376894        0.1523
BFGS:   13 17:47:32       -0.377003        0.1641
BFGS:   14 17:47:33       -0.377692        0.2055
BFGS:   15 17:47:33       -0.381983        0.3132
BFGS:   16 17:47:33       -0.399815        0.4958
BFGS:   17 17:47:33       -0.446331        0.5640
BFGS:   18 17:47:34       -0.461651        0.4898
BFGS:   19 17:47:34       -0.490305        0.3852
BFGS:   20 17:47:34       -0.506168        0.2713
BFGS:   21 17:47:34       -0.524787        0.2048
BFGS:   22 17:47:35       -0.533722        0.2183
BFGS:   23 17:47:35       -0.539067        0.1920
BFGS:   24 17:47:35       -0.540459        0.1573
BFGS:   25 17:47:36       -0.541281        0.0652
BFGS:   26 17:47:36       -0.538847        0.0314
      Step     Time          Energy         fmax
BFGS:    0 20:16:03        0.456990        1.4051
BFGS:    1 20:16:03        0.463409        1.2885
BFGS:    2 20:16:03       -0.268222        0.5252
BFGS:    3 20:16:04       -0.309982        0.5132
BFGS:    4 20:16:04       -0.312976        0.4756
BFGS:    5 20:16:04       -0.342028        0.2890
BFGS:    6 20:16:05       -0.351755        0.2099
BFGS:    7 20:16:05       -0.354635        0.2087
BFGS:    8 20:16:05       -0.358738        0.1633
BFGS:    9 20:16:05       -0.366280        0.1442
BFGS:   10 20:16:06       -0.372178        0.1415
BFGS:   11 20:16:06       -0.374520        0.1488
BFGS:   12 20:16:06       -0.372425        0.1575
BFGS:   13 20:16:07       -0.378476        0.1649
BFGS:   14 20:16:07       -0.375750        0.2092
BFGS:   15 20:16:07       -0.379323        0.3238
BFGS:   16 20:16:07       -0.400743        0.4887
BFGS:   17 20:16:08       -0.446756        0.5624
BFGS:   18 20:16:08       -0.448780        0.5340
BFGS:   19 20:16:08       -0.469677        0.4548
BFGS:   20 20:16:09       -0.487194        0.3874
      Step     Time          Energy         fmax
BFGS:    0 12:31:56     -841.902100        1.3118
BFGS:    1 12:31:56     -842.179138        1.2281
BFGS:    2 12:31:56     -842.649231        0.6220
BFGS:    3 12:31:56     -842.805603        0.4278
BFGS:    4 12:31:56     -842.790833        0.4051
BFGS:    5 12:31:56     -842.817200        0.3012
BFGS:    6 12:31:56     -842.803528        0.1914
BFGS:    7 12:31:56     -842.803345        0.1107
BFGS:    8 12:31:56     -842.819214        0.0901
BFGS:    9 12:31:56     -842.844055        0.0694
BFGS:   10 12:31:56     -842.859619        0.0361
      Step     Time          Energy         fmax
BFGS:    0 13:05:33        1.299001        1.3385
BFGS:    1 13:05:34        1.150846        1.2230
BFGS:    2 13:05:34        0.525565        2.6397
BFGS:    3 13:05:34        0.378087        0.8047
BFGS:    4 13:05:34        0.360626        0.8186
BFGS:    5 13:05:34        0.315310        0.5677
BFGS:    6 13:05:34        0.297946        0.3758
BFGS:    7 13:05:34        0.289667        0.4851
BFGS:    8 13:05:34        0.283364        0.4915
BFGS:    9 13:05:34        0.274005        0.3751
BFGS:   10 13:05:35        0.267852        0.1375
BFGS:   11 13:05:35        0.263077        0.0173
