      Step     Time          Energy         fmax
BFGS:    0 17:46:50        0.255465        1.4014
BFGS:    1 17:46:50        0.224708        1.2775
BFGS:    2 17:46:51       -0.429959        0.6925
BFGS:    3 17:46:51       -0.496860        0.4439
BFGS:    4 17:46:51       -0.504164        0.4181
BFGS:    5 17:46:52       -0.521800        0.3102
BFGS:    6 17:46:52       -0.527926        0.2099
BFGS:    7 17:46:52       -0.533391        0.1383
BFGS:    8 17:46:52       -0.532444        0.1228
BFGS:    9 17:46:53       -0.531627        0.1049
BFGS:   10 17:46:53       -0.534642        0.0437
      Step     Time          Energy         fmax
BFGS:    0 20:15:34        0.955991        1.3788
BFGS:    1 20:15:35        1.019764        1.2584
BFGS:    2 20:15:35        0.541589        2.0929
BFGS:    3 20:15:35        0.414086        0.8636
BFGS:    4 20:15:35        0.386429        0.8221
BFGS:    5 20:15:36        0.357688        0.4531
BFGS:    6 20:15:36        0.346115        0.4596
BFGS:    7 20:15:36        0.333792        0.5237
BFGS:    8 20:15:37        0.326123        0.4802
BFGS:    9 20:15:37        0.315836        0.2787
BFGS:   10 20:15:37        0.306083        0.0748
BFGS:   11 20:15:38        0.300521        0.0296
      Step     Time          Energy         fmax
BFGS:    0 12:31:48     -841.934021        1.3032
BFGS:    1 12:31:48     -842.204712        1.2094
BFGS:    2 12:31:48     -842.690247        0.8785
BFGS:    3 12:31:48     -842.880371        0.3857
BFGS:    4 12:31:48     -842.844177        0.3632
BFGS:    5 12:31:48     -842.845337        0.2339
BFGS:    6 12:31:48     -842.823181        0.1655
BFGS:    7 12:31:48     -842.828430        0.1218
BFGS:    8 12:31:48     -842.832825        0.0682
BFGS:    9 12:31:49     -842.847534        0.0498
      Step     Time          Energy         fmax
BFGS:    0 13:05:21        0.513765        1.3793
BFGS:    1 13:05:21        0.364088        1.2717
BFGS:    2 13:05:21       -0.379457        0.6853
BFGS:    3 13:05:21       -0.432281        0.5461
BFGS:    4 13:05:21       -0.443445        0.5210
BFGS:    5 13:05:22       -0.464049        0.3647
BFGS:    6 13:05:22       -0.467937        0.2567
BFGS:    7 13:05:22       -0.472621        0.1616
BFGS:    8 13:05:22       -0.473812        0.1692
BFGS:    9 13:05:22       -0.476985        0.1142
BFGS:   10 13:05:22       -0.481490        0.0455
