      Step     Time          Energy         fmax
BFGS:    0 17:47:12        0.946363        1.3734
BFGS:    1 17:47:12        1.026968        1.2570
BFGS:    2 17:47:12        0.534807        2.0548
BFGS:    3 17:47:13        0.405155        0.8482
BFGS:    4 17:47:13        0.386604        0.8191
BFGS:    5 17:47:13        0.357105        0.4548
BFGS:    6 17:47:14        0.341938        0.4628
BFGS:    7 17:47:14        0.328045        0.5222
BFGS:    8 17:47:14        0.322995        0.4726
BFGS:    9 17:47:14        0.317162        0.2883
BFGS:   10 17:47:15        0.305869        0.0714
BFGS:   11 17:47:15        0.300384        0.0361
      Step     Time          Energy         fmax
BFGS:    0 20:15:48        0.252111        1.4025
BFGS:    1 20:15:48        0.225845        1.2805
BFGS:    2 20:15:48       -0.432694        0.6952
BFGS:    3 20:15:48       -0.494180        0.4417
BFGS:    4 20:15:49       -0.503583        0.4178
BFGS:    5 20:15:49       -0.520710        0.3149
BFGS:    6 20:15:49       -0.528797        0.2065
BFGS:    7 20:15:50       -0.532530        0.1435
BFGS:    8 20:15:50       -0.530890        0.1149
BFGS:    9 20:15:50       -0.532971        0.1029
BFGS:   10 20:15:50       -0.535612        0.0478
      Step     Time          Energy         fmax
BFGS:    0 12:31:51     -841.838196        1.3064
BFGS:    1 12:31:51     -842.082520        1.2154
BFGS:    2 12:31:51     -842.549194        0.5881
BFGS:    3 12:31:51     -842.714111        0.2957
BFGS:    4 12:31:51     -842.717773        0.2908
BFGS:    5 12:31:51     -842.695923        0.2766
BFGS:    6 12:31:51     -842.638489        0.2521
BFGS:    7 12:31:51     -842.639954        0.2219
BFGS:    8 12:31:52     -842.655701        0.1938
BFGS:    9 12:31:52     -842.660645        0.1795
BFGS:   10 12:31:52     -842.671631        0.1877
BFGS:   11 12:31:52     -842.680054        0.2324
BFGS:   12 12:31:52     -842.719177        0.3286
BFGS:   13 12:31:52     -842.713623        0.4452
BFGS:   14 12:31:52     -842.679565        0.5302
BFGS:   15 12:31:52     -842.669617        0.5344
BFGS:   16 12:31:52     -842.684265        0.4230
BFGS:   17 12:31:52     -842.743591        0.4428
BFGS:   18 12:31:52     -842.713196        0.4150
BFGS:   19 12:31:52     -842.735596        0.2858
BFGS:   20 12:31:52     -842.744446        0.1202
      Step     Time          Energy         fmax
BFGS:    0 13:05:27        0.403020        1.3580
BFGS:    1 13:05:27        0.273390        1.2603
BFGS:    2 13:05:27       -0.462718        0.6544
BFGS:    3 13:05:27       -0.510903        0.4354
BFGS:    4 13:05:27       -0.519102        0.4139
BFGS:    5 13:05:27       -0.532379        0.3095
BFGS:    6 13:05:27       -0.536518        0.2116
BFGS:    7 13:05:28       -0.547602        0.1307
BFGS:    8 13:05:28       -0.553789        0.1083
BFGS:    9 13:05:28       -0.555621        0.0804
BFGS:   10 13:05:28       -0.554831        0.0367
