      Step     Time          Energy         fmax
BFGS:    0 17:55:32        0.657767        0.8964
BFGS:    1 17:55:32        0.625841        0.8204
BFGS:    2 17:55:32        0.654345        1.5736
BFGS:    3 17:55:32        0.532836        0.2024
BFGS:    4 17:55:33        0.533290        0.1811
BFGS:    5 17:55:33        0.535967        0.3599
BFGS:    6 17:55:33        0.531052        0.4131
BFGS:    7 17:55:33        0.519693        0.2893
BFGS:    8 17:55:33        0.511761        0.1167
BFGS:    9 17:55:34        0.513941        0.0533
BFGS:   10 17:55:34        0.512851        0.0695
BFGS:   11 17:55:34        0.510574        0.1026
BFGS:   12 17:55:34        0.511394        0.0967
BFGS:   13 17:55:34        0.503568        0.0462
      Step     Time          Energy         fmax
BFGS:    0 20:22:24       -0.328898        0.5728
BFGS:    1 20:22:24       -0.348665        0.4930
BFGS:    2 20:22:24       -0.477025        0.3205
BFGS:    3 20:22:24       -0.487098        0.2664
BFGS:    4 20:22:24       -0.512028        0.1723
BFGS:    5 20:22:25       -0.526864        0.1692
BFGS:    6 20:22:25       -0.533961        0.1538
BFGS:    7 20:22:25       -0.530352        0.1445
BFGS:    8 20:22:25       -0.539425        0.1423
BFGS:    9 20:22:25       -0.540344        0.1612
BFGS:   10 20:22:26       -0.538261        0.1605
BFGS:   11 20:22:26       -0.537767        0.1514
BFGS:   12 20:22:26       -0.545547        0.1481
BFGS:   13 20:22:26       -0.552699        0.1479
BFGS:   14 20:22:26       -0.556864        0.1969
BFGS:   15 20:22:27       -0.582276        0.3659
BFGS:   16 20:22:27       -0.612458        0.3750
BFGS:   17 20:22:27       -0.637357        0.3553
BFGS:   18 20:22:27       -0.660174        0.4120
BFGS:   19 20:22:28       -0.683292        0.4235
BFGS:   20 20:22:28       -0.706444        0.6275
      Step     Time          Energy         fmax
BFGS:    0 12:33:46     -344.369781        0.5522
BFGS:    1 12:33:46     -344.436584        0.4783
BFGS:    2 12:33:46     -344.538544        0.3340
BFGS:    3 12:33:46     -344.530365        0.2808
BFGS:    4 12:33:46     -344.501801        0.1138
BFGS:    5 12:33:47     -344.500977        0.0991
BFGS:    6 12:33:47     -344.493896        0.0862
BFGS:    7 12:33:47     -344.485748        0.0803
BFGS:    8 12:33:47     -344.465363        0.0761
BFGS:    9 12:33:47     -344.468414        0.0739
BFGS:   10 12:33:47     -344.474579        0.0794
BFGS:   11 12:33:47     -344.464752        0.0856
BFGS:   12 12:33:47     -344.465057        0.0815
BFGS:   13 12:33:47     -344.472961        0.0745
BFGS:   14 12:33:47     -344.475800        0.0721
BFGS:   15 12:33:47     -344.493958        0.0927
BFGS:   16 12:33:47     -344.471130        0.1457
BFGS:   17 12:33:47     -344.471649        0.1359
BFGS:   18 12:33:47     -344.484344        0.1098
BFGS:   19 12:33:47     -344.515015        0.1029
BFGS:   20 12:33:48     -344.535553        0.1970
      Step     Time          Energy         fmax
BFGS:    0 13:08:09       -1.017710        0.2426
BFGS:    1 13:08:10       -1.014218        0.2414
BFGS:    2 13:08:10       -1.067481        0.2778
BFGS:    3 13:08:10       -1.082755        0.2095
BFGS:    4 13:08:10       -1.083348        0.2006
BFGS:    5 13:08:10       -1.088133        0.0791
BFGS:    6 13:08:10       -1.091742        0.0473
