      Step     Time          Energy         fmax
BFGS:    0 17:56:07        0.347133        1.3520
BFGS:    1 17:56:07        0.306577        1.2087
BFGS:    2 17:56:07        0.306317        1.9503
BFGS:    3 17:56:08        0.182096        0.3900
BFGS:    4 17:56:08        0.166869        0.1657
BFGS:    5 17:56:08        0.158671        0.2622
BFGS:    6 17:56:08        0.153895        0.3253
BFGS:    7 17:56:08        0.126001        0.3915
BFGS:    8 17:56:08        0.115230        0.2180
BFGS:    9 17:56:09        0.113552        0.0892
BFGS:   10 17:56:09        0.118268        0.0947
BFGS:   11 17:56:09        0.112958        0.1321
BFGS:   12 17:56:09        0.111242        0.1475
BFGS:   13 17:56:09        0.106479        0.1584
BFGS:   14 17:56:10        0.099603        0.1773
BFGS:   15 17:56:10        0.090960        0.4303
BFGS:   16 17:56:10        0.060771        0.6867
BFGS:   17 17:56:10        0.030275        0.9234
BFGS:   18 17:56:10       -0.021507        1.1530
BFGS:   19 17:56:11       -0.089450        1.3668
BFGS:   20 17:56:11       -0.185635        1.5275
BFGS:   21 17:56:11       -0.243051        1.6364
BFGS:   22 17:56:11       -0.296878        1.4803
BFGS:   23 17:56:11       -0.349424        1.3009
BFGS:   24 17:56:12       -0.501753        1.0431
BFGS:   25 17:56:12       -0.673163        0.8668
BFGS:   26 17:56:12       -0.766172        0.6056
BFGS:   27 17:56:12       -0.813176        0.4823
BFGS:   28 17:56:12       -0.842272        0.5590
BFGS:   29 17:56:12       -0.881220        0.5802
BFGS:   30 17:56:13       -0.911158        0.4524
BFGS:   31 17:56:13       -0.921467        0.2956
BFGS:   32 17:56:13       -0.931885        0.3239
BFGS:   33 17:56:13       -0.939037        0.3561
BFGS:   34 17:56:13       -0.954506        0.3430
BFGS:   35 17:56:14       -0.966802        0.2804
BFGS:   36 17:56:14       -0.976057        0.1856
BFGS:   37 17:56:14       -0.985261        0.1549
BFGS:   38 17:56:14       -0.995262        0.1248
BFGS:   39 17:56:14       -1.002034        0.1076
BFGS:   40 17:56:15       -1.004252        0.1298
BFGS:   41 17:56:15       -1.015336        0.1445
BFGS:   42 17:56:15       -1.012847        0.1101
BFGS:   43 17:56:15       -1.011248        0.0894
BFGS:   44 17:56:15       -1.026487        0.0604
BFGS:   45 17:56:15       -1.021493        0.0533
BFGS:   46 17:56:16       -1.023948        0.0388
      Step     Time          Energy         fmax
BFGS:    0 20:22:49       -0.363016        0.5520
BFGS:    1 20:22:50       -0.383363        0.5079
BFGS:    2 20:22:50       -0.522144        0.6743
BFGS:    3 20:22:50       -0.538185        0.2977
BFGS:    4 20:22:50       -0.546113        0.2789
BFGS:    5 20:22:51       -0.598466        0.2093
BFGS:    6 20:22:51       -0.601919        0.2037
BFGS:    7 20:22:51       -0.608544        0.2027
BFGS:    8 20:22:51       -0.605480        0.2086
BFGS:    9 20:22:51       -0.622637        0.2144
BFGS:   10 20:22:52       -0.633349        0.1910
BFGS:   11 20:22:52       -0.629792        0.1839
BFGS:   12 20:22:52       -0.644762        0.2014
BFGS:   13 20:22:52       -0.649243        0.2133
BFGS:   14 20:22:52       -0.660320        0.1826
BFGS:   15 20:22:53       -0.661210        0.1443
BFGS:   16 20:22:53       -0.665577        0.1298
BFGS:   17 20:22:53       -0.672918        0.1431
BFGS:   18 20:22:53       -0.702863        0.2194
BFGS:   19 20:22:53       -0.714841        0.2724
BFGS:   20 20:22:54       -0.722457        0.2625
      Step     Time          Energy         fmax
BFGS:    0 12:33:54     -344.270752        0.5495
BFGS:    1 12:33:54     -344.380432        0.4711
BFGS:    2 12:33:54     -344.496826        0.3365
BFGS:    3 12:33:54     -344.511444        0.3080
BFGS:    4 12:33:54     -344.469635        0.1617
BFGS:    5 12:33:54     -344.474274        0.1606
BFGS:    6 12:33:54     -344.474670        0.1554
BFGS:    7 12:33:54     -344.479248        0.1439
BFGS:    8 12:33:54     -344.489746        0.1339
BFGS:    9 12:33:55     -344.482391        0.1361
BFGS:   10 12:33:55     -344.477631        0.1366
BFGS:   11 12:33:55     -344.462646        0.1291
BFGS:   12 12:33:55     -344.473022        0.1216
BFGS:   13 12:33:55     -344.468231        0.1094
BFGS:   14 12:33:55     -344.486755        0.1146
BFGS:   15 12:33:55     -344.493561        0.1471
BFGS:   16 12:33:55     -344.501831        0.1366
BFGS:   17 12:33:55     -344.502869        0.1092
BFGS:   18 12:33:55     -344.510559        0.1096
BFGS:   19 12:33:55     -344.507843        0.1506
BFGS:   20 12:33:55     -344.501068        0.2156
      Step     Time          Energy         fmax
BFGS:    0 13:08:21        0.491594        0.9075
BFGS:    1 13:08:21        0.494285        0.8323
BFGS:    2 13:08:21        0.562230        1.8049
BFGS:    3 13:08:21        0.468612        0.2587
BFGS:    4 13:08:21        0.457866        0.1554
BFGS:    5 13:08:21        0.453518        0.3367
BFGS:    6 13:08:21        0.449444        0.4014
BFGS:    7 13:08:21        0.454557        0.3290
BFGS:    8 13:08:21        0.453432        0.1527
BFGS:    9 13:08:21        0.451208        0.0560
BFGS:   10 13:08:22        0.450967        0.0539
BFGS:   11 13:08:22        0.449935        0.0760
BFGS:   12 13:08:22        0.451168        0.0845
BFGS:   13 13:08:22        0.445804        0.0743
BFGS:   14 13:08:22        0.442355        0.0333
