      Step     Time          Energy         fmax
BFGS:    0 17:56:00       -0.988695        0.3473
BFGS:    1 17:56:00       -0.982421        0.3251
BFGS:    2 17:56:01       -1.020458        0.4059
BFGS:    3 17:56:01       -1.032460        0.2551
BFGS:    4 17:56:01       -1.043248        0.1981
BFGS:    5 17:56:01       -1.063470        0.1293
BFGS:    6 17:56:01       -1.070615        0.1255
BFGS:    7 17:56:02       -1.075502        0.1022
BFGS:    8 17:56:02       -1.066259        0.0829
BFGS:    9 17:56:02       -1.075301        0.0488
      Step     Time          Energy         fmax
BFGS:    0 20:22:43       -0.944950        0.2396
BFGS:    1 20:22:43       -0.939416        0.2178
BFGS:    2 20:22:43       -0.986575        0.2383
BFGS:    3 20:22:43       -0.993480        0.2059
BFGS:    4 20:22:43       -0.994555        0.1787
BFGS:    5 20:22:44       -1.012530        0.1252
BFGS:    6 20:22:44       -1.014665        0.0813
BFGS:    7 20:22:44       -1.014129        0.0735
BFGS:    8 20:22:44       -1.021006        0.0652
BFGS:    9 20:22:45       -1.016277        0.0567
BFGS:   10 20:22:45       -1.020584        0.0444
      Step     Time          Energy         fmax
BFGS:    0 12:33:52     -344.387482        0.6811
BFGS:    1 12:33:52     -344.482819        0.6241
BFGS:    2 12:33:52     -344.589050        0.2531
BFGS:    3 12:33:52     -344.584717        0.2978
BFGS:    4 12:33:52     -344.552216        0.2994
BFGS:    5 12:33:52     -344.520203        0.2064
BFGS:    6 12:33:52     -344.513763        0.1222
BFGS:    7 12:33:52     -344.510742        0.1415
BFGS:    8 12:33:52     -344.513367        0.1656
BFGS:    9 12:33:52     -344.517944        0.1921
BFGS:   10 12:33:53     -344.542053        0.2378
BFGS:   11 12:33:53     -344.540283        0.2464
BFGS:   12 12:33:53     -344.535370        0.2383
BFGS:   13 12:33:53     -344.533295        0.3312
BFGS:   14 12:33:53     -344.528625        0.5237
BFGS:   15 12:33:53     -344.521240        0.6971
BFGS:   16 12:33:53     -344.529480        0.7987
BFGS:   17 12:33:53     -344.559479        0.7315
BFGS:   18 12:33:53     -344.609894        0.6704
BFGS:   19 12:33:53     -344.698669        0.4232
BFGS:   20 12:33:53     -344.738556        0.2454
      Step     Time          Energy         fmax
BFGS:    0 13:08:17       -0.386298        0.4848
BFGS:    1 13:08:17       -0.403857        0.4325
BFGS:    2 13:08:17       -0.503598        0.4390
BFGS:    3 13:08:17       -0.512611        0.2215
BFGS:    4 13:08:17       -0.519861        0.1860
BFGS:    5 13:08:17       -0.552966        0.1420
BFGS:    6 13:08:17       -0.557281        0.1298
BFGS:    7 13:08:17       -0.559777        0.1151
BFGS:    8 13:08:18       -0.560918        0.1112
BFGS:    9 13:08:18       -0.566301        0.1088
BFGS:   10 13:08:18       -0.570039        0.1126
BFGS:   11 13:08:18       -0.577965        0.1052
BFGS:   12 13:08:18       -0.579781        0.1043
BFGS:   13 13:08:18       -0.580907        0.1021
BFGS:   14 13:08:18       -0.584500        0.1130
BFGS:   15 13:08:18       -0.582764        0.1585
BFGS:   16 13:08:18       -0.588006        0.1651
BFGS:   17 13:08:18       -0.595828        0.1607
BFGS:   18 13:08:18       -0.604699        0.1601
BFGS:   19 13:08:19       -0.612343        0.1585
BFGS:   20 13:08:19       -0.625107        0.2237
