      Step     Time          Energy         fmax
BFGS:    0 17:03:54        3.145973       10.8003
BFGS:    1 17:03:54        4.261820       16.4138
BFGS:    2 17:03:54        2.822413        5.8310
BFGS:    3 17:03:55        2.688434        7.8609
BFGS:    4 17:03:55        2.389564        2.3964
BFGS:    5 17:03:55        2.181068        2.7953
BFGS:    6 17:03:56        1.478465        3.9766
BFGS:    7 17:03:56        1.342210        4.5127
BFGS:    8 17:03:56        1.139231        0.4777
BFGS:    9 17:03:56        1.114674        0.7961
BFGS:   10 17:03:57        1.072954        0.5855
BFGS:   11 17:03:57        1.046062        0.5919
BFGS:   12 17:03:57        1.020406        0.4380
BFGS:   13 17:03:57        1.008912        0.4111
BFGS:   14 17:03:58        0.992149        0.4659
BFGS:   15 17:03:58        0.981873        0.6126
BFGS:   16 17:03:58        0.971291        0.7614
BFGS:   17 17:03:59        0.960447        0.7474
BFGS:   18 17:03:59        0.914554        0.9828
BFGS:   19 17:03:59        0.817782        1.3982
BFGS:   20 17:03:59        0.755379        1.5654
BFGS:   21 17:04:00        0.595285        2.9157
BFGS:   22 17:04:00        0.591076        3.5184
BFGS:   23 17:04:00        0.520479        0.4463
BFGS:   24 17:04:00        0.494307        0.5518
BFGS:   25 17:04:01        0.431713        0.9016
BFGS:   26 17:04:01        0.411496        0.5257
BFGS:   27 17:04:01        0.399924        0.4588
BFGS:   28 17:04:02        0.368147        0.4305
BFGS:   29 17:04:02        0.335501        0.6600
BFGS:   30 17:04:02        0.289548        0.3598
BFGS:   31 17:04:02        0.255630        0.4418
BFGS:   32 17:04:03        0.241523        0.4758
BFGS:   33 17:04:03        0.215012        0.7206
BFGS:   34 17:04:03        0.174795        0.4137
BFGS:   35 17:04:04        0.142684        0.7439
BFGS:   36 17:04:04        0.098704        0.6853
BFGS:   37 17:04:04        0.058069        0.9099
BFGS:   38 17:04:04        0.012768        1.1203
BFGS:   39 17:04:05       -0.015942        1.2355
BFGS:   40 17:04:05       -0.066952        0.8388
BFGS:   41 17:04:05       -0.132698        0.4704
BFGS:   42 17:04:05       -0.171643        0.3788
BFGS:   43 17:04:06       -0.203311        0.3019
BFGS:   44 17:04:06       -0.210080        0.4260
BFGS:   45 17:04:06       -0.218727        0.2792
BFGS:   46 17:04:07       -0.229086        0.1641
BFGS:   47 17:04:07       -0.237946        0.2347
BFGS:   48 17:04:07       -0.238546        0.2432
BFGS:   49 17:04:07       -0.245937        0.1559
BFGS:   50 17:04:08       -0.249126        0.0663
BFGS:   51 17:04:08       -0.250993        0.0706
BFGS:   52 17:04:08       -0.250188        0.0748
BFGS:   53 17:04:08       -0.250370        0.0854
BFGS:   54 17:04:09       -0.253569        0.0951
BFGS:   55 17:04:09       -0.255885        0.0984
BFGS:   56 17:04:09       -0.259472        0.1037
BFGS:   57 17:04:10       -0.260953        0.0983
BFGS:   58 17:04:10       -0.264166        0.0968
BFGS:   59 17:04:10       -0.267537        0.1092
BFGS:   60 17:04:10       -0.272228        0.2759
BFGS:   61 17:04:11       -0.284907        0.5300
BFGS:   62 17:04:11       -0.295054        0.5445
BFGS:   63 17:04:11       -0.325411        0.2674
BFGS:   64 17:04:12       -0.337030        0.2208
BFGS:   65 17:04:12       -0.348427        0.1786
BFGS:   66 17:04:12       -0.354117        0.1511
BFGS:   67 17:04:12       -0.362746        0.1540
BFGS:   68 17:04:13       -0.364678        0.1250
BFGS:   69 17:04:13       -0.369164        0.0910
BFGS:   70 17:04:13       -0.374235        0.0780
BFGS:   71 17:04:13       -0.373452        0.0689
BFGS:   72 17:04:14       -0.372638        0.0395
      Step     Time          Energy         fmax
BFGS:    0 19:41:48        3.153753       11.1595
BFGS:    1 19:41:48        4.410972       17.4570
BFGS:    2 19:41:49        2.899761        5.8911
BFGS:    3 19:41:49        2.747813        7.0382
BFGS:    4 19:41:49        2.533112        1.9526
BFGS:    5 19:41:49        2.440794        1.7922
BFGS:    6 19:41:50        1.771469        6.8581
BFGS:    7 19:41:50        1.576387        2.1173
BFGS:    8 19:41:50        1.459033        4.0520
BFGS:    9 19:41:50        1.370516        0.9212
BFGS:   10 19:41:51        1.329649        0.7508
BFGS:   11 19:41:51        1.278742        0.7381
BFGS:   12 19:41:51        1.266382        0.4621
BFGS:   13 19:41:52        1.250288        0.3726
BFGS:   14 19:41:52        1.243579        0.4346
BFGS:   15 19:41:52        1.232331        0.6325
BFGS:   16 19:41:52        1.219103        0.4682
BFGS:   17 19:41:53        1.218689        0.3130
BFGS:   18 19:41:53        1.213948        0.5398
BFGS:   19 19:41:53        1.207400        0.6911
BFGS:   20 19:41:53        1.203519        0.5129
BFGS:   21 19:41:54        1.192194        0.2620
BFGS:   22 19:41:54        1.188236        0.2136
BFGS:   23 19:41:54        1.186881        0.3718
BFGS:   24 19:41:55        1.176152        0.3001
BFGS:   25 19:41:55        1.176713        0.1839
BFGS:   26 19:41:55        1.176595        0.1658
BFGS:   27 19:41:55        1.170433        0.2866
BFGS:   28 19:41:56        1.165704        0.4317
BFGS:   29 19:41:56        1.161855        0.5012
BFGS:   30 19:41:56        1.154817        0.4515
BFGS:   31 19:41:56        1.136601        0.3366
BFGS:   32 19:41:57        1.112238        0.3560
BFGS:   33 19:41:57        1.085046        0.3328
BFGS:   34 19:41:57        1.058044        0.6884
BFGS:   35 19:41:58        1.033610        0.8455
BFGS:   36 19:41:58        1.005350        0.7657
BFGS:   37 19:41:58        1.011427        0.9010
BFGS:   38 19:41:58        0.990403        0.4861
BFGS:   39 19:41:59        0.981951        0.3567
BFGS:   40 19:41:59        0.959451        0.3193
BFGS:   41 19:41:59        0.957137        0.3159
BFGS:   42 19:42:00        0.942062        0.3165
BFGS:   43 19:42:00        0.934435        0.3128
BFGS:   44 19:42:00        0.930315        0.5218
BFGS:   45 19:42:00        0.906252        1.0760
BFGS:   46 19:42:01        0.831733        0.7568
BFGS:   47 19:42:01        0.786154        1.0956
BFGS:   48 19:42:01        0.732850        1.3763
BFGS:   49 19:42:01        0.679273        1.0365
BFGS:   50 19:42:02        0.610222        0.9475
      Step     Time          Energy         fmax
BFGS:    0 12:22:21     -419.539093       11.7670
BFGS:    1 12:22:21     -418.816650       14.1297
BFGS:    2 12:22:21     -420.047821        5.5170
BFGS:    3 12:22:21     -420.297028        4.7790
BFGS:    4 12:22:21     -420.401398        1.4610
BFGS:    5 12:22:21     -420.450989        1.2816
BFGS:    6 12:22:21     -420.781311        2.6189
BFGS:    7 12:22:21     -420.847046        0.9676
BFGS:    8 12:22:21     -420.920319        0.8443
BFGS:    9 12:22:21     -420.984833        0.8321
BFGS:   10 12:22:21     -421.004517        1.1570
BFGS:   11 12:22:22     -421.024323        0.8641
BFGS:   12 12:22:22     -421.041351        0.3830
BFGS:   13 12:22:22     -421.056854        0.8531
BFGS:   14 12:22:22     -421.070923        1.1782
BFGS:   15 12:22:22     -421.108154        1.4224
BFGS:   16 12:22:22     -421.145508        1.2742
BFGS:   17 12:22:22     -421.198517        0.5003
BFGS:   18 12:22:22     -421.243469        0.3860
BFGS:   19 12:22:22     -421.270172        0.6280
BFGS:   20 12:22:22     -421.314545        0.4029
BFGS:   21 12:22:22     -421.320343        0.5935
BFGS:   22 12:22:22     -421.328308        0.3214
BFGS:   23 12:22:22     -421.312714        0.3269
BFGS:   24 12:22:23     -421.314392        0.3899
BFGS:   25 12:22:23     -421.319153        0.3712
BFGS:   26 12:22:23     -421.326202        0.2390
BFGS:   27 12:22:23     -421.317627        0.3913
BFGS:   28 12:22:23     -421.335480        0.4511
BFGS:   29 12:22:23     -421.341064        0.5738
BFGS:   30 12:22:23     -421.361664        0.3474
BFGS:   31 12:22:23     -421.399597        0.5885
BFGS:   32 12:22:23     -421.398743        0.3103
BFGS:   33 12:22:23     -421.397552        0.4626
BFGS:   34 12:22:23     -421.409454        0.6002
