      Step     Time          Energy         fmax
BFGS:    0 17:02:00        3.316559       10.6548
BFGS:    1 17:02:00        4.317828       14.9850
BFGS:    2 17:02:01        2.995670        5.3707
BFGS:    3 17:02:01        2.870202        6.6012
BFGS:    4 17:02:01        2.653620        2.0864
BFGS:    5 17:02:01        2.526179        2.3460
BFGS:    6 17:02:02        1.787203        2.9766
BFGS:    7 17:02:02        1.671403        6.3792
BFGS:    8 17:02:02        1.409387        2.3368
BFGS:    9 17:02:03        1.277960        1.1408
BFGS:   10 17:02:03        1.216682        1.1940
BFGS:   11 17:02:03        1.217941        2.7792
BFGS:   12 17:02:03        1.128220        0.9261
BFGS:   13 17:02:04        1.071626        0.8692
BFGS:   14 17:02:04        0.762838        0.8108
BFGS:   15 17:02:04        0.642222        1.0325
BFGS:   16 17:02:04        0.610918        0.8624
BFGS:   17 17:02:05        0.578131        0.7912
BFGS:   18 17:02:05        0.516559        0.7080
BFGS:   19 17:02:05        0.500226        0.5618
BFGS:   20 17:02:06        0.467872        0.6797
BFGS:   21 17:02:06        0.415495        0.9389
BFGS:   22 17:02:06        0.348450        0.7995
BFGS:   23 17:02:06        0.312059        0.5044
BFGS:   24 17:02:07        0.285423        0.4718
BFGS:   25 17:02:07        0.256327        0.8775
BFGS:   26 17:02:07        0.216870        0.5859
BFGS:   27 17:02:07        0.160209        0.5187
BFGS:   28 17:02:08        0.138614        0.6648
BFGS:   29 17:02:08        0.120263        0.4985
BFGS:   30 17:02:08        0.103597        0.8378
BFGS:   31 17:02:09        0.098414        0.3363
BFGS:   32 17:02:09        0.094281        0.7919
BFGS:   33 17:02:09        0.093952        0.6903
BFGS:   34 17:02:09        0.087242        0.2325
BFGS:   35 17:02:10        0.086265        0.6462
BFGS:   36 17:02:10        0.071488        1.1398
BFGS:   37 17:02:10        0.060609        1.5827
BFGS:   38 17:02:11        0.032851        1.6848
BFGS:   39 17:02:11        0.731352        1.4415
BFGS:   40 17:02:11        0.699237        1.8667
BFGS:   41 17:02:11        0.648605        0.7415
BFGS:   42 17:02:12        0.630503        1.8641
BFGS:   43 17:02:12        0.565775        0.5867
BFGS:   44 17:02:12        0.490814        0.8210
BFGS:   45 17:02:12        0.455815        0.4917
BFGS:   46 17:02:13        0.442446        0.7343
BFGS:   47 17:02:13        0.427759        0.2259
BFGS:   48 17:02:13        0.414875        0.3164
BFGS:   49 17:02:14        0.405800        0.4172
BFGS:   50 17:02:14        0.400522        0.2219
BFGS:   51 17:02:14        0.401252        0.1555
BFGS:   52 17:02:14        0.403303        0.1008
BFGS:   53 17:02:15        0.401161        0.1111
BFGS:   54 17:02:15        0.399964        0.0607
BFGS:   55 17:02:15        0.399650        0.0789
BFGS:   56 17:02:15        0.396022        0.0932
BFGS:   57 17:02:16        0.397088        0.0536
BFGS:   58 17:02:16        0.396607        0.0166
      Step     Time          Energy         fmax
BFGS:    0 19:39:34        3.442469       11.1527
BFGS:    1 19:39:35        4.191196       13.4680
BFGS:    2 19:39:35        2.983428        5.7259
