      Step     Time          Energy         fmax
BFGS:    0 17:28:29        0.654517        1.5446
BFGS:    1 17:28:29        0.536820        1.2905
BFGS:    2 17:28:30        0.413148        2.1935
BFGS:    3 17:28:30        0.280457        0.2839
BFGS:    4 17:28:30        0.254377        0.2756
BFGS:    5 17:28:31        0.203158        0.5102
BFGS:    6 17:28:31        0.182304        0.3006
BFGS:    7 17:28:31        0.175853        0.0432
      Step     Time          Energy         fmax
BFGS:    0 20:00:03       -0.356766        0.8949
BFGS:    1 20:00:03       -0.417647        0.8293
BFGS:    2 20:00:04       -0.756590        0.5052
BFGS:    3 20:00:04       -0.768805        0.3036
BFGS:    4 20:00:04       -0.783001        0.1565
BFGS:    5 20:00:04       -0.800356        0.1333
BFGS:    6 20:00:04       -0.803602        0.1127
BFGS:    7 20:00:05       -0.812949        0.0933
BFGS:    8 20:00:05       -0.817506        0.0871
BFGS:    9 20:00:05       -0.822716        0.0899
BFGS:   10 20:00:05       -0.828229        0.0948
BFGS:   11 20:00:05       -0.834768        0.0898
BFGS:   12 20:00:06       -0.834744        0.0867
BFGS:   13 20:00:06       -0.833659        0.0772
BFGS:   14 20:00:06       -0.837752        0.0819
BFGS:   15 20:00:06       -0.838056        0.0828
BFGS:   16 20:00:06       -0.845299        0.0788
BFGS:   17 20:00:06       -0.852539        0.0860
BFGS:   18 20:00:07       -0.848392        0.1032
BFGS:   19 20:00:07       -0.850938        0.1201
BFGS:   20 20:00:07       -0.849394        0.1385
      Step     Time          Energy         fmax
BFGS:    0 12:27:50     -439.051331        0.6414
BFGS:    1 12:27:50     -439.220825        0.6031
BFGS:    2 12:27:50     -439.501038        0.2439
BFGS:    3 12:27:50     -439.539429        0.2274
BFGS:    4 12:27:50     -439.577026        0.1790
BFGS:    5 12:27:50     -439.599579        0.0783
BFGS:    6 12:27:50     -439.604797        0.0759
BFGS:    7 12:27:50     -439.610199        0.0668
BFGS:    8 12:27:50     -439.594452        0.0665
BFGS:    9 12:27:50     -439.585266        0.0583
BFGS:   10 12:27:51     -439.549622        0.0418
      Step     Time          Energy         fmax
BFGS:    0 12:59:23       -0.523877        0.5386
BFGS:    1 12:59:23       -0.546533        0.4992
BFGS:    2 12:59:23       -0.858057        0.2532
BFGS:    3 12:59:23       -0.859023        0.2384
BFGS:    4 12:59:23       -0.858790        0.1867
BFGS:    5 12:59:23       -0.864547        0.1024
BFGS:    6 12:59:23       -0.873979        0.0349
